,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsReceivableNet,,,,330000000.000,,,,417000000.000,,,,328000000.000,,,,359000000.000,,,,388000000.000,,,,451000000.000,
AccruedInvestmentIncomeReceivable,,,,142000000.000,,,,150000000.000,,,,171000000.000,,,,180000000.000,,,,241000000.000,,,,325000000.000,
AccruedLiabilitiesCurrentAndNoncurrent,1400000000.000,1222000000.000,1218000000.000,1397000000.000,1310000000.000,1285000000.000,1455000000.000,1641000000.000,1453000000.000,1210000000.000,1328000000.000,1586000000.000,1532000000.000,1433000000.000,1496000000.000,1816000000.000,1586000000.000,1401000000.000,1549000000.000,2151000000.000,1989000000.000,1820000000.000,1902000000.000,2331000000.000,2162000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,1802000000.000,,,,1827000000.000,,,,1790000000.000,,,,1890000000.000,,,,1787000000.000,,,,1935000000.000,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,1000000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,34000000.000,45000000.000,56000000.000,8000000.000,76000000.000,154000000.000,312000000.000,298000000.000,300000000.000,3000000.000,46000000.000,9000000.000,108000000.000,186000000.000,163000000.000,165000000.000,231000000.000,174000000.000,19000000.000,-134000000.000,-120000000.000,-17000000.000,31000000.000,-163000000.000,-132000000.000
AdditionalPaidInCapital,3061000000.000,3087000000.000,3822000000.000,3826000000.000,3842000000.000,3870000000.000,3890000000.000,3881000000.000,3911000000.000,3932000000.000,3964000000.000,3951000000.000,3982000000.000,4012000000.000,4050000000.000,4050000000.000,4085000000.000,4124000000.000,4160000000.000,4152000000.000,4189000000.000,4223000000.000,4254000000.000,4267000000.000,4300000000.000
AlternativeExcessNetCapital,984000000.000,1000000000.000,,,,,,,,,,,,,,,,,,,,,,,
AlternativeNetCapitalRequirement,250000.000,250000.000,,,,,,,,,,,,,,,,,,,,,,,
AmortizationMethodQualifiedAffordableHousingProjectInvestments,,,,,,,,,,,,,,,,,,56000000.000,79000000.000,,,,,,
Assets,94883000000.000,97572000000.000,102906000000.000,108553000000.000,111482000000.000,111816000000.000,117658000000.000,133637000000.000,133324000000.000,135907000000.000,140211000000.000,143642000000.000,144066000000.000,143401000000.000,147444000000.000,154642000000.000,160169000000.000,163627000000.000,170402000000.000,183718000000.000,190998000000.000,198052000000.000,209337000000.000,223383000000.000,227061000000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,51792000000.000,51604000000.000,52908000000.000,52906000000.000,51940000000.000,54520000000.000,60996000000.000,63136000000.000,66324000000.000,65860000000.000,71709000000.000,74256000000.000,75742000000.000,77627000000.000,50572000000.000
AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,113000000.000,118000000.000,83000000.000,46000000.000,66000000.000,282000000.000,432000000.000,536000000.000,443000000.000,315000000.000,438000000.000,104000000.000
AvailableForSaleSecurities,26046000000.000,27208000000.000,28962000000.000,33965000000.000,37818000000.000,40049000000.000,42448000000.000,46123000000.000,48809000000.000,48414000000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,410000000.000,379000000.000,346000000.000,416000000.000,345000000.000,312000000.000,218000000.000,343000000.000,415000000.000,364000000.000,176000000.000,120000000.000
AvailableForSaleSecuritiesAmortizedCost,25991000000.000,27135000000.000,28872000000.000,33950000000.000,37696000000.000,39802000000.000,41948000000.000,45644000000.000,48329000000.000,48410000000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,89000000.000,105000000.000,58000000.000,21000000.000,22000000.000,35000000.000,91000000.000,111000000.000,,276000000.000,226000000.000,19000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,113000000.000,118000000.000,83000000.000,46000000.000,66000000.000,282000000.000,432000000.000,536000000.000,,315000000.000,438000000.000,104000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,11992000000.000,11815000000.000,4974000000.000,3349000000.000,4975000000.000,5359000000.000,19397000000.000,19442000000.000,18818000000.000,15999000000.000,10819000000.000,12697000000.000,17835000000.000,16187000000.000,19736000000.000,31745000000.000,44809000000.000,31424000000.000,,27651000000.000,42077000000.000,20590000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,24000000.000,13000000.000,25000000.000,25000000.000,44000000.000,247000000.000,341000000.000,425000000.000,,39000000.000,212000000.000,85000000.000
