,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-09-30
AccountsPayableCurrent,552814.000,466210.000,539806.000,598644.000,451720.000,513703.000,487923.000,476279.000
AccountsPayableInterestBearingInterestRate,,,,,0.040,,,
AccountsReceivableNetCurrent,,,703010.000,724863.000,624404.000,643524.000,528242.000,582302.000
AccruedBonusesCurrent,,,,,,2856.000,,
AccruedLiabilitiesCurrent,,,,,,20344.000,93897.000,61435.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,42148.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,-10598475.000,10571643.000,10891325.000,-11030736.000
AdditionalPaidInCapitalCommonStock,23077727.000,23094908.000,-23112741.000,23129353.000,23159385.000,23174831.000,23378055.000,23399074.000
AssetRetirementObligation,285018.000,330926.000,347078.000,1084854.000,1176852.000,1402860.000,1626330.000,1320137.000
AssetRetirementObligationCurrent,,,,355447.000,588180.000,595534.000,891102.000,842890.000
AssetRetirementObligationsNoncurrent,728261.000,705627.000,713727.000,729407.000,788672.000,807326.000,735228.000,477247.000
Assets,12614805.000,12201630.000,-5245646.000,5224812.000,5749789.000,5584562.000,4929458.000,4471808.000
AssetsCurrent,1645840.000,1343804.000,-1054905.000,1171924.000,958405.000,878938.000,1293168.000,992083.000
AssetsNoncurrent,5244374.000,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,1100000.000,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,64698.000,0.000,0.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,1007287.000,0.000,0.000
Cash,,,,,,33631.000,237719.000,151566.000
CashAndCashEquivalentsAtCarryingValue,630284.000,554054.000,245214.000,182122.000,125590.000,33631.000,237719.000,151566.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,,,,23744047.000,23915389.000,24082056.000,30332056.000,30508957.000
CommonStockSharesOutstanding,23674602.000,23674602.000,23674602.000,23674602.000,23674602.000,24082056.000,30332056.000,24082056.000
CommonStockSharesSubscribedButUnissued,,,,,,6250000.000,,
CommonStockSharesSubscriptions,,,,,,250000.000,,
CommonStockValue,,236746.000,236746.000,237440.000,239154.000,240821.000,303321.000,305090.000
DebtCurrent,,,,,,2557674.000,1712674.000,1652674.000
DeferredTaxAssetsNet,3922507.000,3932734.000,3999791.000,4016054.000,0.000,,,
DeferredTaxAssetsNetNoncurrent,,,,,,0.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,1975820.000,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,41009.000,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,2885929.000,,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,69415.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,28008.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther,,,,,,94399.000,,
DeferredTaxAssetsValuationAllowance,,,,,,-5094580.000,,
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,-2856.000,,
DemandDepositAccounts,,,,,,450000.000,,
DisposalGroupIncludingDiscontinuedOperationDeferredTaxAssets,,,,,,41009.000,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,743211.000,,,,2000600.000,2000600.000,,
