,2011-09-30,2011-12-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesNoncurrent,,,,,,,,,,,,,,,,,37097.000,32258.000,27419.000,22580.000,17742.000
AccountsPayableCurrent,1643127.000,1320334.000,2026595.000,2449458.000,2537060.000,966302.000,1247729.000,1022622.000,2888385.000,3810319.000,2843494.000,1775244.000,1526123.000,1203675.000,806800.000,1225873.000,996065.000,617919.000,589602.000,548759.000,365308.000
AccountsPayableTradeCurrent,,,,,,,,,,,,,,,,,,,,107396.000,
AccountsReceivableNetCurrent,3063428.000,5543444.000,4684370.000,3491693.000,4330637.000,3813382.000,2690517.000,2404059.000,2280469.000,3220715.000,2051843.000,2060211.000,826363.000,821639.000,818448.000,766564.000,2022480.000,1395905.000,904461.000,771202.000,1870672.000
AccruedIncomeTaxesCurrent,,157703.000,159987.000,203210.000,232624.000,232624.000,232624.000,232624.000,,,,,,,,,9032.000,18485.000,29990.000,5589.000,0.000
AccruedLiabilitiesCurrent,1466348.000,1759532.000,1538459.000,1441062.000,1874924.000,2436875.000,803961.000,638006.000,3893028.000,3815754.000,3557029.000,3345187.000,1665658.000,1700092.000,1755386.000,1623254.000,1804485.000,1670250.000,1604516.000,1195317.000,893415.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,58064.000,,,,
AccruedProfessionalFeesCurrent,,,,,,,,,,,,,,,,,,,,126636.000,142648.000
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,,,,,,,,,,40129.000,126320.000,177771.000,,,,244299.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,4530545.000,4725470.000,4943973.000,5192413.000,5413017.000,5625812.000,5837200.000,6052716.000,6264467.000,6470941.000,6534608.000,6732128.000,6927727.000,7117236.000,7032648.000,7208698.000,7386136.000,7524621.000,7593725.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-227930.000,-230825.000,-257397.000,-250100.000,-221418.000,-108869.000,-101210.000,-56492.000,-55097.000,-42642.000,23942.000,19654.000,23561.000,24019.000,22209.000,23344.000,21568.000,20626.000,20345.000,19249.000,19328.000
AdditionalPaidInCapital,3826102.000,4092130.000,4844253.000,5119077.000,5076552.000,5202644.000,5290840.000,5645687.000,6105211.000,6293864.000,6357823.000,6421497.000,6487589.000,6630920.000,7052774.000,7057807.000,7094749.000,7106354.000,7117659.000,8188284.000,8258820.000
AllowanceForDoubtfulAccountsReceivableCurrent,25010.000,25010.000,25010.000,25010.000,25010.000,25010.000,25010.000,25010.000,25010.000,25010.000,25010.000,25010.000,24693.000,24693.000,25010.000,25000.000,0.000,0.000,0.000,0.000,
Assets,26525720.000,23849431.000,23618913.000,22424798.000,21567349.000,19050368.000,18567217.000,18852141.000,16973508.000,17230508.000,14817340.000,14411487.000,11326225.000,10972672.000,10583825.000,11047685.000,12131831.000,11996264.000,11839322.000,13660802.000,16003249.000
AssetsCurrent,18653810.000,16158681.000,15938091.000,15014330.000,14267101.000,11941910.000,11659935.000,12158721.000,10378901.000,10502226.000,8411867.000,8425453.000,5670694.000,5515172.000,5334694.000,5820961.000,6409691.000,6549960.000,6402337.000,8104742.000,7597937.000
AssetsHeldForSaleNotPartOfDisposalGroup,,,,,,,,,,,,,,,,,123900.000,123900.000,123900.000,123900.000,100000.000
BillingsInExcessOfCost,,,,,,,,,,,,,,,,,1629018.000,1221050.000,683660.000,663158.000,642831.000
Cash,,,,,,,,,,,,,,,,,,2858278.000,2838328.000,3794773.000,
CashAndCashEquivalentsAtCarryingValue,5211858.000,3086070.000,2138756.000,2013621.000,3075376.000,2444769.000,1532026.000,3746912.000,1086701.000,886888.000,849264.000,1278667.000,1336325.000,1464760.000,1644613.000,816301.000,1332166.000,,,,3066156.000
ClassOfWarrantOrRightOutstanding,,,100000.000,100000.000,0.000,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000
CommonStockSharesIssued,16648993.000,17505204.000,18904577.000,19558176.000,19956871.000,19956871.000,19956871.000,21656871.000,23951004.000,24669958.000,24669958.000,24669958.000,24669958.000,25446187.000,27324593.000,27324593.000,27324593.000,27324593.000,27324593.000,28824593.000,28824593.000
CommonStockSharesOutstanding,16648993.000,17505204.000,18904577.000,19558176.000,19956871.000,19956871.000,19956871.000,21656871.000,23951004.000,24669958.000,24669958.000,24669958.000,24669958.000,25446187.000,27189593.000,27324593.000,27324593.000,27324593.000,27324593.000,28824593.000,28824593.000
CommonStockValue,1665.000,1751.000,1890.000,1956.000,1996.000,1996.000,1996.000,2166.000,2395.000,2467.000,2467.000,2467.000,2467.000,2545.000,2719.000,2732.000,2732.000,2732.000,2732.000,2882.000,2882.000
ConstructionInProgressGross,2296867.000,,,,,,,,,,,,,,,,,,,,
CostsInExcessOfBillingsOnUncompletedContractsOrPrograms,8140787.000,4934239.000,4858217.000,4901686.000,4298293.000,3250703.000,5064036.000,3350548.000,5258002.000,4696038.000,3910821.000,3189466.000,2008244.000,1800489.000,1474037.000,2798008.000,2395642.000,1614437.000,2155211.000,3050850.000,2097221.000
CustomerDepositsCurrent,,,,,,554387.000,,,,,,,,,,,,,,,
DebtAndCapitalLeaseObligations,,,,,,5642969.000,5461759.000,5238058.000,4207842.000,5619737.000,5333344.000,5979668.000,5669509.000,5436160.000,5202769.000,4969336.000,4735858.000,5202822.000,5074075.000,5898613.000,5781179.000
DebtDefaultLongtermDebtAmount,,,,,5800000.000,5600000.000,5400000.000,5200000.000,,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,,,,,142762.000,,,
DeferredCosts,,163299.000,,,,,,,,,,,,,,,,,,,
DeferredFinanceCostsCurrentNet,,,,,,,,,,,,245417.000,,,,,,,,,
DeferredFinanceCostsNet,,,,,57930.000,52537.000,42201.000,17830.000,,,,,184063.000,122708.000,61354.000,,,,103288.000,160500.000,188977.000
DeferredFinanceCostsNoncurrentGross,,,,,,,,,,440622.000,415753.000,253975.000,,,,253975.000,,,,,
DeferredFinanceCostsNoncurrentNet,,,75085.000,65554.000,,,,,105395.000,,,,45490.000,27155.000,16210.000,,99786.000,,5763.000,,
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,,684270.000,,,,521430.000
DeferredRevenueCurrent,1693363.000,154057.000,1730866.000,921992.000,253813.000,103521.000,677907.000,3392171.000,1461689.000,651923.000,268925.000,1178114.000,1211506.000,714551.000,683838.000,1087179.000,,,,,
DeferredTaxAssetsDerivativeInstruments,,,,,152792.000,,,,95479.000,,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,,,,,,,,,,2871680.000
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,,,,,,,,826697.000,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,,,,,,,,,684270.000,684270.000,684270.000,684270.000,3393110.000
DeferredTaxAssetsNet,,,,,,,,,,,,,,,,,684270.000,,,,3393110.000
DeferredTaxAssetsNetCurrent,587086.000,641458.000,1054847.000,994659.000,255765.000,255765.000,255765.000,255765.000,991096.000,991096.000,991096.000,991096.000,826697.000,826697.000,826697.000,,,,,,
DeferredTaxAssetsNetNoncurrent,,,396604.000,61009.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,,,,,,4950542.000,,,,4093968.000
