,2016-12-31,2017-03-31
AccountsPayableCurrent,17319000.000,49458000.000
AccountsPayableRelatedPartiesCurrent,0.000,
AccountsReceivableNetCurrent,218590000.000,239901000.000
AccruedRentCurrent,22869000.000,18318000.000
AccruedRentNoncurrent,9237000.000,12518000.000
AccruedRoyaltiesCurrent,87098000.000,125054000.000
AccumulatedAmortizationDeferredFinanceCosts,16100000.000,
AssetRetirementObligation,73540000.000,
Assets,7776582000.000,7905624000.000
AssetsCurrent,688284000.000,671335000.000
CapitalLeasesFutureMinimumPaymentsDue,90350000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,27878000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,3772000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,5165000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,13536000.000,
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,883055000.000,
CapitalizedCostsOilAndGasProducingActivitiesGross,5767666000.000,
CapitalizedCostsOilAndGasProducingActivitiesNet,4884611000.000,
CapitalizedCostsProvedProperties,3731715000.000,
CapitalizedCostsUnprovedProperties,2035951000.000,
CashAndCashEquivalentsAtCarryingValue,467287000.000,429280000.000
CommonStockSharesOutstanding,242606908.000,243069274.000
DebtInstrumentCarryingAmount,,1560696000.000
DeferredFinanceCostsNoncurrentNet,36384000.000,34613000.000
DeferredIncomeTaxLiabilities,0.000,
DeferredIncomeTaxLiabilitiesNet,0.000,
DeferredTaxAssetsInvestmentInSubsidiaries,0.000,
DeferredTaxAssetsNet,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,0.000,
DeferredTaxAssetsOther,0.000,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,0.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,0.000,
DeferredTaxLiabilities,0.000,
DeferredTaxLiabilitiesDerivatives,0.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,0.000,
DepositsAssetsNoncurrent,5332000.000,5332000.000
DerivativeAssetFairValueGrossLiability,16887000.000,59172000.000
DerivativeAssets,11435000.000,51626000.000
DerivativeAssetsCurrent,0.000,
DerivativeAssetsNoncurrent,11435000.000,51626000.000
DerivativeFairValueOfDerivativeAsset,28322000.000,110798000.000
DerivativeFairValueOfDerivativeLiability,172200000.000,160703000.000
DerivativeLiabilities,84775000.000,107814000.000
DerivativeLiabilitiesCurrent,67345000.000,97998000.000
DerivativeLiabilitiesNoncurrent,17430000.000,9816000.000
DerivativeLiabilityFairValueGrossAsset,87425000.000,52889000.000
DueFromAffiliateCurrent,0.000,0.000
DueFromAffiliateNoncurrent,18847000.000,10072000.000
DueToAffiliateCurrent,94546000.000,123178000.000
DueToAffiliateNoncurrent,0.000,
EquityMethodInvestments,0.000,0.000
FutureNetCashFlowsRelatingToProvedOilAndGasReservesCashInflows,7174765000.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesDevelopmentCosts,1124478000.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesIncomeTaxExpense,0.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesNetCashFlows,2946761000.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesProductionCosts,3103526000.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesTenPercentAnnualDiscountForEstimatedTimingOfCashFlows,1378355000.000,
Goodwill,879011000.000,879011000.000
IntangibleAssetsNetExcludingGoodwill,44525000.000,44124000.000
Liabilities,2121896000.000,2303039000.000
LiabilitiesAndStockholdersEquity,7776582000.000,7905624000.000
LiabilitiesCurrent,500259000.000,661157000.000
LimitedLiabilityCompanyLlcMembersEquityIncludingPortionAttributableToNoncontrollingInterest,3957707000.000,3886401000.000
LongTermDebt,1522481000.000,1543380000.000
LongTermDebtCurrent,0.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,0.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,0.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,243000000.000,263000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,0.000,0.000
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,0.000
LongTermDebtNoncurrent,1522481000.000,1543380000.000
MembersEquity,2615017000.000,2617116000.000
MembersEquityAttributableToNoncontrollingInterest,1342690000.000,1269285000.000
MinorityInterest,1314454000.000,1332951000.000
MinorityInterestOwnershipPercentageByNoncontrollingOwners,0.165,
OtherAccruedLiabilitiesCurrent,86382000.000,98974000.000
OtherAssetsNoncurrent,475000.000,474000.000
OtherLiabilitiesCurrent,86382000.000,98974000.000
OtherLiabilitiesNoncurrent,72489000.000,76168000.000
PreferredStockSharesOutstanding,40000.000,38020.000
PropertyPlantAndEquipmentNet,6092289000.000,6209037000.000
ReceivablesNetCurrent,218590000.000,239901000.000
RedeemableNoncontrollingInterestEquityCarryingAmount,382525000.000,383233000.000
StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves,1568406000.000,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,5272161000.000,5219352000.000
UnprovedOilAndGasPropertySuccessfulEffortMethod,2001800000.000,
