,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsAndNotesReceivableNet,,,,,,,20118000.000,23012000.000,34189000.000,32921000.000,43710000.000,32688000.000,34671000.000,35321000.000,82500000.000,65999000.000,73003000.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,12834000.000,,,,,,,,,,,,,,,,
AccountsPayableCurrent,,14598000.000,,,,,,,,,,,,,,,
AccountsPayableCurrentAndNoncurrent,,,23397000.000,16006000.000,20640000.000,62464000.000,68860000.000,60995000.000,51009000.000,67747000.000,64840000.000,67601000.000,79818000.000,77667000.000,70252000.000,74115000.000,63251000.000
AccountsReceivableNet,,,,,,26943000.000,9771000.000,12980000.000,,,,,,,,,
AccruedIncomeTaxes,,,7764000.000,,,,,,3883000.000,,19279000.000,11015000.000,7894000.000,0.000,1200000.000,4693000.000,9116000.000
AccruedInsuranceCurrent,,,,,,,9180000.000,6508000.000,,,,,,,,,
AccruedInsuranceCurrentAndNoncurrent,,,,,,,,,4199000.000,1975000.000,1402000.000,1408000.000,2235000.000,2529000.000,529000.000,529000.000,
AccruedLiabilitiesAndOtherLiabilities,,,,,,,210009000.000,210601000.000,205422000.000,210707000.000,216263000.000,201302000.000,198793000.000,219396000.000,263845000.000,251891000.000,278017000.000
AccruedLiabilitiesCurrent,,11072000.000,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrentAndNoncurrent,,,22220000.000,18761000.000,19466000.000,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-182000.000,-91000.000,,,,,,,,,,,,,,,
AdditionalPaidInCapital,309351000.000,309852000.000,310878000.000,311141000.000,312103000.000,902771000.000,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,906159000.000,907282000.000,910520000.000,907762000.000,911197000.000,912719000.000,901348000.000,894681000.000,880822000.000,882352000.000,788495000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,1700000.000,,,,286000.000,286000.000,286000.000
Assets,382959000.000,430968000.000,506035000.000,538567000.000,601187000.000,2851396000.000,2913524000.000,2972247000.000,3107187000.000,3111813000.000,3138071000.000,3234077000.000,3336264000.000,3489903000.000,3564640000.000,3599716000.000,3751997000.000
CashAndCashEquivalentsAtCarryingValue,37537000.000,32303000.000,35261000.000,32046000.000,26120000.000,147683000.000,170629000.000,106573000.000,121907000.000,96993000.000,214485000.000,144019000.000,117509000.000,128715000.000,208657000.000,128519000.000,114945000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,31597907.000,31597907.000,31597907.000,31632533.000,31632533.000,161338746.000,161355490.000,161602883.000,161737684.000,161813750.000,161813750.000,162007850.000,160865251.000,160064678.000,158626229.000,159047862.000,151320521.000
CommonStockSharesOutstanding,31597907.000,31597907.000,31597907.000,31632533.000,31632533.000,161338746.000,161355490.000,161602883.000,161737684.000,161813750.000,161813750.000,162007850.000,160865251.000,160064678.000,158626229.000,159047862.000,151320521.000
CommonStockValue,316000.000,316000.000,316000.000,316000.000,316000.000,1613000.000,1614000.000,1616000.000,1617000.000,1618000.000,1618000.000,1620000.000,1609000.000,1601000.000,1586000.000,1590000.000,1513000.000
CustomerAdvancesAndDeposits,,,,,,18693000.000,14229000.000,16536000.000,20101000.000,19734000.000,12132000.000,15422000.000,19139000.000,19428000.000,13437000.000,19747000.000,27625000.000
DebtWeightedAverageInterestRate,0.031,0.033,0.035,0.036,,,,,,,,,,,,,
DeferredFinanceCostsNet,,,,624000.000,4447000.000,24699000.000,23686000.000,22876000.000,24669000.000,23617000.000,2179000.000,2128000.000,2536000.000,2319000.000,2101000.000,1884000.000,3904000.000
DeferredIncomeTaxAssetsNet,,,,,,,,,148367000.000,141479000.000,130657000.000,126812000.000,116700000.000,,123223000.000,,
DeferredTaxAssetsGross,906000.000,906000.000,,,,,191847000.000,,,,158112000.000,,,,149447000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,157821000.000,155803000.000,,,130657000.000,,,,123223000.000,,
DeferredTaxAssetsNet,,,4611000.000,4611000.000,4611000.000,141601000.000,185614000.000,155800000.000,,,153751000.000,,,,149124000.000,,
