,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccruedLiabilitiesCurrent,68667.000,1586.000,119988.000,156335.000,,381820.000,96869.000,98255.000,229216.000,476996.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,4136.000,
AccruedUtilitiesCurrentAndNoncurrent,,,,,,,290789.000,321176.000,117200.000,176200.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,-106000.000,-106000.000,
AdditionalPaidInCapitalCommonStock,401638.000,843284.000,865363.000,1243263.000,,1494865.000,1672139.000,1917875.000,3815445.000,4143969.000
Assets,142351.000,99317.000,891.000,140741.000,,107475.000,247.000,155107.000,1225397.000,828858.000
AssetsCurrent,137351.000,99317.000,891.000,34741.000,,1475.000,247.000,155107.000,1048255.000,638766.000
CapitalLeasesBalanceSheetAssetsByMajorClassNet,5000.000,,,,,,,,,
Cash,137351.000,62206.000,891.000,34741.000,,1475.000,247.000,155107.000,993188.000,595933.000
CashAndCashEquivalentsAtCarryingValue,137351.000,62206.000,891.000,34741.000,,1475.000,247.000,155107.000,993188.000,589933.000
CashEquivalentsAtCarryingValue,,,,,,0.000,,0.000,0.000,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,98540000.000,99880000.000,99920000.000,100622516.000,,104302516.000,104537834.000,107037834.000,137037834.000,167537834.000
CommonStockSharesOutstanding,98540000.000,99880000.000,99920000.000,100664133.000,,104537835.000,104537834.000,107037834.000,137037834.000,167537834.000
CommonStockValue,9854.000,9988.000,9992.000,10063.000,,10431.000,10431.000,10681.000,13703.000,16753.000
ConvertibleDebt,,,,,,,,111250.000,1297500.000,1235000.000
ConvertibleDebtCurrent,,,,,,,,133750.000,300000.000,
ConvertibleDebtFairValueDisclosures,,,,,,,,,302500.000,115000.000
ConvertibleDebtNoncurrent,,,,,,,,,2500.000,115000.000
DeferredTaxAssetsNet,,,,,,,-512370.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,405002.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,107368.000,,,
DerivativeFairValueOfDerivativeNet,,,,,,,,,2590000.000,2901500.000
DerivativeLiabilitiesCurrent,,,,,,,,,888000.000,1208958.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,492679.000,815541.000,1093452.000,1363070.000,,1937791.000,2175151.000,2431800.000,5901454.000,7060347.000
Liabilities,223538.000,26586.000,144988.000,211485.000,,451970.000,492828.000,658351.000,3297703.000,3728483.000
LiabilitiesAndStockholdersEquity,142351.000,99317.000,891.000,140741.000,,107475.000,247.000,155107.000,1225397.000,828858.000
LiabilitiesCurrent,173538.000,1586.000,119988.000,211485.000,,451970.000,492828.000,658351.000,1593203.000,1920941.000
LiabilitiesNoncurrent,,,,,,,,,1704500.000,
LiabilitiesOtherThanLongtermDebtNoncurrent,,,,,,,,,1702000.000,1692542.000
LoansPayableCurrent,23471.000,,,,,,,,,
LongTermDebtCurrent,25000.000,,,,,,,,,
LongTermDebtNoncurrent,50000.000,,25000.000,25000.000,,40000.000,75020.000,75020.000,28637.000,28637.000
NotesPayableCurrent,56400.000,,,30000.000,,30000.000,30000.000,30000.000,30000.000,30000.000
OperatingLossCarryforwards,,,,,,,1191183.000,,,
OtherAssets,,,,,,,,,156667.000,170667.000
OtherAssetsNoncurrent,5000.000,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,,37111.000,,,,,,,55067.000,48833.000
PropertyPlantAndEquipmentGross,,,,,,,,106000.000,127000.000,21000.000
PropertyPlantAndEquipmentNet,,,,106000.000,,106000.000,,,20475.000,19425.000
PropertyPlantAndEquipmentOwnedAccumulatedDepreciation,,,,,,,,,-525.000,-1575.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,0.500,,,
StockholdersEquity,-81187.000,72731.000,-144097.000,-70744.000,,-344495.000,-492581.000,-503244.000,-2072306.000,-2899625.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-81187.000,72731.000,-144097.000,-70744.000,,-344495.000,-492581.000,-503244.000,-2072306.000,-2899625.000
