,2015-12-31,2016-09-30
AccruedLiabilitiesCurrent,3572.000,5414.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,34784.000,
AdditionalPaidInCapital,348635.000,584984.000
Assets,369288.000,361949.000
AssetsCurrent,4705.000,3938.000
Cash,4705.000,3938.000
CashAndCashEquivalentsAtCarryingValue,4705.000,3938.000
CommonStockNoParValue,0.000,0.000
CommonStockSharesAuthorized,1000000000.000,1000000000.000
CommonStockSharesIssued,250168000.000,51680000.000
CommonStockSharesOutstanding,250168000.000,51680000.000
CommonStockValue,25017.000,5168.000
DueToRelatedPartiesCurrent,87500.000,0.000
FurnitureAndFixturesGross,14500.000,
Goodwill,209000.000,209000.000
InventoryNet,0.000,
LeaseholdImprovementsGross,170367.000,
LiabilitiesAndStockholdersEquity,369288.000,361949.000
LiabilitiesCurrent,90072.000,5414.000
MachineryAndEquipmentGross,5500.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,49286.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,34638.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,51278.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,50272.000,
PropertyPlantAndEquipmentGross,190367.000,
PropertyPlantAndEquipmentNet,155583.000,149011.000
RetainedEarningsAccumulatedDeficit,-95436.000,-233617.000
StockholdersEquity,278216.000,356535.000
