,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableCurrent,,,,,,5496.000,1306.000
AccruedLiabilitiesCurrent,448.000,297.000,495.000,3952.000,0.000,0.000,0.000
AdditionalPaidInCapital,58100.000,58100.000,58100.000,111701.000,266648.000,466625.000,666625.000
Assets,24628.000,9179.000,6361.000,871.000,46402.000,118728.000,197719.000
AssetsCurrent,24628.000,9179.000,6361.000,871.000,7402.000,79728.000,158539.000
CapitalUnitsAuthorized,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CashAndCashEquivalentsAtCarryingValue,24628.000,7679.000,4361.000,871.000,7402.000,79728.000,158539.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,21900000.000,21900000.000,21900000.000,21900000.000,21900000.000,21900000.000,21900000.000
CommonStockSharesOutstanding,21900000.000,21900000.000,21900000.000,21900000.000,21900000.000,21900000.000,21900000.000
CommonStockValue,21900.000,21900.000,21900.000,21900.000,21900.000,21900.000,21900.000
DeferredTaxAssetsNetNoncurrent,,,,0.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,46472.000,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,46472.000,,,
DueToOfficersOrStockholdersCurrent,2494.000,2494.000,2494.000,0.000,,,
LiabilitiesAndStockholdersEquity,24628.000,9179.000,6361.000,871.000,46402.000,118728.000,197719.000
LiabilitiesCurrent,2942.000,2791.000,2989.000,3952.000,0.000,5496.000,1306.000
OperatingLossCarryforwards,,,,136682.000,,,
OtherAssetsNoncurrent,,,,,39000.000,39000.000,39180.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,,1500.000,2000.000,,,,
RetainedEarningsAccumulatedDeficit,-58314.000,-73612.000,-76628.000,-136682.000,-242146.000,-375293.000,-492112.000
StockholdersEquity,21686.000,6388.000,3372.000,-3081.000,46402.000,113232.000,196413.000
