,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,,27852000.000,33602000.000,54621000.000,43021000.000,27940000.000,122616000.000,62329000.000,64047000.000,28583000.000,19627000.000,22218000.000,17794000.000,17451000.000,17046000.000,24076000.000,22050000.000
AccountsPayableRelatedPartiesCurrent,,4757000.000,1353000.000,7134000.000,3655000.000,3963000.000,23596000.000,3915000.000,3000000.000,3772000.000,3672000.000,7852000.000,4435000.000,7191000.000,6207000.000,5879000.000,6175000.000
AccountsReceivableNetCurrent,,20040000.000,22238000.000,27615000.000,25663000.000,27698000.000,29194000.000,39768000.000,46268000.000,51521000.000,52926000.000,57742000.000,53330000.000,53033000.000,53085000.000,59469000.000,57274000.000
AccountsReceivableRelatedPartiesCurrent,,,1672000.000,,29000.000,,237537000.000,73393000.000,0.000,0.000,0.000,15000.000,31000.000,0.000,126000.000,560000.000,1266000.000
AccrualForEnvironmentalLossContingencies,,3500000.000,3500000.000,5000000.000,4900000.000,5200000.000,5400000.000,5300000.000,5200000.000,5100000.000,5000000.000,4800000.000,4600000.000,4400000.000,4300000.000,4000000.000,3800000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,3743000.000,4796000.000,4427000.000,5172000.000,3871000.000,4156000.000,3989000.000,15308000.000,12206000.000,16624000.000,13844000.000,19450000.000,15298000.000,20676000.000,16328000.000,21857000.000
AccruedLiabilitiesAndOtherLiabilities,,,,,,400000.000,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,9384000.000,6447000.000,6710000.000,8736000.000,10019000.000,6520000.000,8136000.000,10214000.000,16525000.000,6783000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,18261000.000,25162000.000,18076000.000,22907000.000,35571000.000,42983000.000,59200000.000,77390000.000,94454000.000,114422000.000,133427000.000,152821000.000,171590000.000,180193000.000,193726000.000,215053000.000
AllowanceForDoubtfulAccountsReceivable,,,,800000.000,,,,500000.000,,,,600000.000,,,,600000.000,
Assets,,1019068000.000,1026236000.000,967798000.000,959077000.000,1067315000.000,2635535000.000,2457197000.000,2453551000.000,2481442000.000,2501277000.000,2562074000.000,2586772000.000,3039919000.000,3010288000.000,3018971000.000,3552656000.000
AssetsCurrent,,28740000.000,29097000.000,52347000.000,44022000.000,38960000.000,384307000.000,132281000.000,63552000.000,73246000.000,90521000.000,77223000.000,73389000.000,74371000.000,97295000.000,93531000.000,81844000.000
CashAndCashEquivalentsAtCarryingValue,,1275000.000,620000.000,,,16000.000,885000.000,867000.000,876000.000,1778000.000,18705000.000,1611000.000,2885000.000,1943000.000,417000.000,1873000.000,1198000.000
CashCollateralForBorrowedSecurities,,,,,,,,,0.000,,0.000,,,,,,
CustomerAdvancesAndDeposits,,,,2800000.000,,,,3100000.000,,,,4700000.000,,,,4900000.000,
DebtInstrumentCarryingAmount,,224000000.000,226000000.000,,,,,,,,,,,,,,
DebtInstrumentInterestRateEffectivePercentage,,,,,,,,,,,,,0.025,0.027,0.027,0.028,0.031
