,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,0.000,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,4172.000,,415504.000,492819.000,424711.000,470599.000
AccountsPayableCurrent,9007.000,1935.000,535.000,3035.000,535.000,6881.000,3014.000,4172.000,,,,,
AccountsReceivableGross,,,,,,,,,,2984690.000,,2297133.000,2902316.000
AccountsReceivableNet,,,,,,,,,,2926323.000,,2070107.000,2599166.000
AccountsReceivableNetCurrent,,,,,,,,,,2926323.000,2355299.000,2070107.000,2599166.000
AccruedLiabilitiesCurrent,,,,,,,,1172.000,,,,,
AccruedProfessionalFeesCurrent,,,,,,,,3000.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,3691402.000,3849931.000,4032677.000,4220626.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,872340.000,834802.000,840563.000,841819.000
AdditionalPaidInCapital,5400.000,21813.000,21813.000,21813.000,21813.000,21813.000,21813.000,21813.000,21813.000,,2782615.000,2761893.000,2761893.000
AdditionalPaidInCapitalCommonStock,,,,,,,,,,5413172.000,5413172.000,5413172.000,5413172.000
AdvancesOnInventoryPurchases,,,,,,,,,,255879.000,261920.000,262832.000,268137.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,58367.000,,227026.000,303150.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,58367.000,109005.000,227026.000,303150.000
AllowanceForDoubtfulOtherReceivablesCurrent,,,,,,,,,,230330.000,228405.000,228654.000,16424.000
Assets,0.000,0.000,0.000,,,,,,,20524370.000,23930627.000,20281934.000,20587027.000
AssetsCurrent,,,,,,,,,,6678258.000,9740287.000,8961324.000,9445746.000
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,,,,,0.999,,,,
Cash,,,,,,,,,,667024.000,,,
CashAndCashEquivalentsAtCarryingValue,0.000,0.000,0.000,,,,,,,667024.000,1342561.000,1589144.000,1374562.000
CashEquivalentsAtCarryingValue,,,,0.000,,0.000,,0.000,0.000,667024.000,1342561.000,1589144.000,1374562.000
CommitmentsAndContingencies,0.000,0.000,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,123000000.000,123000000.000,123000000.000,123000000.000
CommonStockSharesOutstanding,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,123000000.000,123000000.000,123000000.000,123000000.000
CommonStockValue,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,123000.000,123000.000,123000.000,123000.000
ConstructionInProgressGross,,,,,,,,,,2142989.000,2782615.000,28431.000,28440.000
CustomerAdvancesCurrent,,,,,,,,,,59784.000,98155.000,90515.000,55705.000
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,0.000,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,18703.000,,,,,,514000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,,,,,,,,28900.000,,,,,
DeferredTaxAssetsValuationAllowance,,,,18703.000,,,,28900.000,,514000.000,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,18940.000,27915.000,35287.000,60807.000,71202.000,77548.000,79048.000,90747.000,114747.000,,,,
DueFromRelatedPartiesCurrent,,,,,,,,,,152371.000,376758.000,1214241.000,2072507.000
DueToRelatedPartiesCurrent,,,,,,48754.000,54121.000,,2834.000,,,24029.000,
EscrowDeposit,,,,,,,,25338.000,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,565403.000,580965.000,601905.000,621584.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,,,18731.000,18960.000,18886.000,18868.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextRollingTwelveMonths,,,,,,,,,,87500.000,81760.000,81438.000,80273.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,18731.000,18960.000,18886.000,18868.000
FiniteLivedIntangibleAssetsAmortizationExpenseRollingAfterYearFive,,,,,,,,,,87500.000,81760.000,81438.000,80273.000
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFive,,,,,,,,,,87500.000,81760.000,81438.000,80273.000
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFour,,,,,,,,,,87500.000,81760.000,81438.000,80273.000
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearThree,,,,,,,,,,87500.000,81760.000,81438.000,80273.000
