,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndNotesReceivableNet,,,19734.000,12124.000,10378.000,128000.000,115000.000,372000.000,702000.000,1183000.000,,,,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,550.000,7539.000,5733.000,1148.000,9000.000,4000.000,15000.000,5000.000,,6000.000,2000.000,1000.000,
AccountsReceivableNet,,,,,,,,,,,376000.000,202000.000,685000.000,1083000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,2000.000,2000.000,,,,,,3000.000,
Assets,,3127967.000,7871315.000,11062564.000,17160563.000,22220000.000,26367000.000,31748000.000,43270000.000,42067000.000,39559000.000,38212000.000,36416000.000,37250000.000
AssetsFairValueDisclosureRecurring,,,,,10584.000,11000.000,14000.000,53000.000,53000.000,55000.000,,,54000.000,
CapitalUnitsOutstanding,50.000,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,500.000,2555496.000,636346.000,3851932.000,9261573.000,6810000.000,9205000.000,1987000.000,11763000.000,11095000.000,7479000.000,6496000.000,4934000.000,6923000.000
CashAndCashEquivalentsFairValueDisclosure,,,636346.000,3851932.000,9261573.000,6810000.000,9205000.000,1987000.000,11763000.000,,,,4934000.000,
CommonUnitAuthorized,,,,,,,,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000
CommonUnitIssued,,,,,,,,3725369.000,4307636.000,4307636.000,4305636.000,4305636.000,4300336.000,4297836.000
CommonUnitOutstanding,,,,,,,,3725369.000,4307636.000,4307636.000,4305636.000,4305636.000,4300336.000,4297836.000
CustomerAdvancesAndDeposits,,12847.000,9438.000,378398.000,116235.000,393000.000,151000.000,558000.000,226000.000,374000.000,573000.000,441000.000,326000.000,394000.000
DebtInstrumentInterestRateEffectivePercentage,,,,,,,,0.033,,,,,,
DebtWeightedAverageInterestRate,,,,,,,,,0.033,,,,,
DeferredDiscountsFinanceChargesAndInterestIncludedInReceivables,,,,,,,,,,,,,,45000.000
DeferredRevenue,,,91808.000,76608.000,62648.000,50000.000,38000.000,299000.000,243000.000,193000.000,149000.000,205000.000,319000.000,256000.000
DerivativeFairValueOfDerivativeNet,,,,,10584.000,11000.000,14000.000,53000.000,53000.000,55000.000,54000.000,73000.000,54000.000,94000.000
DueFromRelatedParties,,,,,,,,1160000.000,,,,,,1000.000
DueToAffiliateCurrentAndNoncurrent,,565648.000,1117411.000,210752.000,266235.000,111000.000,18000.000,,97000.000,131000.000,138000.000,367000.000,74000.000,167000.000
FinancingReceivableAllowanceForCreditLosses,,,,,,,,,,,,,,5000.000
FinancingReceivableIndividuallyEvaluatedForImpairment,,,,,,,,,,,,,2201000.000,
FinancingReceivableRecordedInvestmentCurrent,,,,,,,,,,,,,2193000.000,
GeneralPartnersContributedCapital,,500.000,500.000,500.000,500.000,500.000,500.000,,,,,,,
Investments,,,,,,,,,,33000.000,67000.000,67000.000,100000.000,100000.000
InvestmentsFairValueDisclosure,,,,,,,,,,,,,100000.000,
Liabilities,,593084.000,1326578.000,696796.000,642110.000,818000.000,452000.000,2685000.000,10315000.000,10140000.000,8655000.000,8290000.000,7562000.000,9334000.000
LiabilitiesAndStockholdersEquity,,3127967.000,7871315.000,11062564.000,17160563.000,22220000.000,26367000.000,31748000.000,43270000.000,42067000.000,39559000.000,38212000.000,36416000.000,37250000.000
LimitedLiabilityCompanyLlcMembersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,29063000.000,,,,,,
LimitedPartnersCapitalAccountUnitsIssued,,306343.000,799217.000,1273914.000,,,,,,,,,,
LimitedPartnersCapitalAccountUnitsOutstanding,,306343.000,799217.000,799217.000,,,,,,,,,,
LimitedPartnersContributedCapital,,3063930.000,7992170.000,12739140.000,20534150.000,26800000.000,32800000.000,37300000.000,43200000.000,43200000.000,43200000.000,43200000.000,43000000.000,
LineOfCredit,,,,,0.000,,,1612000.000,,,,,,
LineOfCreditFacilityAmountOutstanding,,,0.000,0.000,,,,,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,60000000.000,,,,,75000000.000,41067000.000,75000000.000,75000000.000,,,,75000000.000,75000000.000
LineOfCreditFacilityRemainingBorrowingCapacity,,,,,,73865000.000,39947000.000,63193000.000,73910000.000,,,,65482000.000,
LoansAndLeasesReceivableCollateralForSecuredBorrowings,,,,,,,,,10200000.000,9700000.000,8000000.000,,,
LongTermDebt,,,,,,,,1612000.000,9537000.000,,,,,
LongTermDebtFairValue,,,,,,,,1612000.000,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,,1039000.000,529000.000,529000.000,529000.000,529000.000,529000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,,2666000.000,2364000.000,2364000.000,2364000.000,2292000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,533000.000,510000.000,510000.000,510000.000,510000.000,509000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,,669000.000,533000.000,533000.000,533000.000,526000.000,530000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,2266000.000,669000.000,669000.000,669000.000,599000.000,1078000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,2364000.000,2266000.000,2266000.000,2266000.000,2191000.000,3071000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,,,,,,,2255000.000,531000.000,159000.000,,2579000.000
MembersEquity,500.000,2534883.000,6544737.000,10365768.000,16518453.000,21402000.000,25915000.000,,32955000.000,31927000.000,30904000.000,29922000.000,28854000.000,27916000.000
MembersEquityAttributableToNoncontrollingInterest,,,,,,,,29063000.000,,,,,,
NotesPayableFairValueDisclosure,,,,,,,,,9530000.000,,,,6732000.000,
NotesReceivableFairValueDisclosure,,,443877.000,409624.000,374159.000,337000.000,299000.000,1679000.000,1521000.000,,,,2201000.000,
NotesReceivableGross,,,533694.000,484575.000,435456.000,386000.000,337000.000,1967000.000,1755000.000,1544000.000,1334000.000,1717000.000,2562000.000,2201000.000
NotesReceivableNet,,,443877.000,409624.000,374159.000,337000.000,299000.000,1679000.000,1521000.000,1358000.000,1190000.000,1517000.000,2201000.000,1906000.000
OperatingLeasesFutureMinimumPaymentsReceivable,,416345.000,2976839.000,2517020.000,2803598.000,7945000.000,9521000.000,17644000.000,20173000.000,22911000.000,22573000.000,21826000.000,20644000.000,19522000.000
OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,28079.000,66433.000,57000.000,196000.000,709000.000,1043000.000,1135000.000,1220000.000,1279000.000,1279000.000,1331000.000
OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,,,,39511.000,88068.000,820000.000,1099000.000,1882000.000,2282000.000,1587000.000,2054000.000,2197000.000,2197000.000,2246000.000
OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,,23791.000,156732.000,196243.000,296109.000,1414000.000,1798000.000,4208000.000,4846000.000,2825000.000,3322000.000,3463000.000,3461000.000,3445000.000
