,2011-03-31,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AdditionsToOtherAssetsAmount,,8700000.000,10900000.000,,,9100000.000,,,
AllocatedShareBasedCompensationExpense,,2600000.000,,3900000.000,,4400000.000,3600000.000,4100000.000,3800000.000
AmortizationOfIntangibleAssets,,6600000.000,,,,8800000.000,8800000.000,8700000.000,8700000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,5300000.000,5800000.000,5600000.000,-11100000.000,6200000.000,7300000.000,4100000.000,-11900000.000
AssetImpairmentCharges,,600000.000,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-22400000.000,,,,-7400000.000,,,
ComprehensiveIncomeNetOfTax,,700000.000,13800000.000,23400000.000,16300000.000,12200000.000,5500000.000,6500000.000,12300000.000
CostOfGoodsSold,61800000.000,42800000.000,48700000.000,53300000.000,60400000.000,41300000.000,43200000.000,49200000.000,56500000.000
CostOfGoodsSoldDepreciation,1200000.000,1400000.000,1400000.000,1500000.000,2100000.000,2000000.000,2100000.000,2200000.000,2100000.000
CostOfServices,13900000.000,14300000.000,14400000.000,12600000.000,14200000.000,15200000.000,13700000.000,14800000.000,13700000.000
CostOfServicesDepreciation,10700000.000,14100000.000,13100000.000,14600000.000,15800000.000,17600000.000,17800000.000,19900000.000,19700000.000
CostsAndExpenses,157900000.000,152100000.000,141200000.000,144800000.000,164200000.000,146500000.000,150500000.000,172700000.000,182900000.000
DeferredIncomeTaxExpenseBenefit,,-900000.000,,,,-700000.000,,,
Depreciation,18400000.000,19300000.000,,,,23000000.000,,,
DepreciationAndAmortization,,22600000.000,21200000.000,23100000.000,25300000.000,28000000.000,29000000.000,31700000.000,32500000.000
EarningsPerShareBasic,0.420,0.070,0.290,0.400,0.390,0.170,0.080,0.140,0.240
EarningsPerShareDiluted,0.410,0.070,0.290,0.400,0.390,0.170,0.080,0.140,0.240
EffectOfExchangeRateOnCashAndCashEquivalents,,-1000000.000,,,,-300000.000,,,
EffectiveIncomeTaxRateContinuingOperations,,0.345,0.350,0.338,-0.680,0.350,0.565,0.014,-0.639
EmployeeBenefitsAndShareBasedCompensation,,1700000.000,,2400000.000,,2700000.000,2200000.000,2600000.000,2400000.000
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,900000.000,,1500000.000,,1700000.000,1400000.000,1500000.000,1400000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,0.000,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,0.000,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpense,,6500000.000,4300000.000,6100000.000,,,,,
FutureAmortizationExpenseRemainderOfFiscalYear,,16300000.000,,,,,,,
FutureAmortizationExpenseYearFour,,15600000.000,,,,,,,
FutureAmortizationExpenseYearOne,,20000000.000,,,,,,,
FutureAmortizationExpenseYearThree,,18800000.000,,,,,,,
FutureAmortizationExpenseYearTwo,,20100000.000,,,,,,,
GoodwillAcquiredDuringPeriod,,,,,,1000000.000,,,
GoodwillTranslationAndPurchaseAccountingAdjustments,,-900000.000,,,,800000.000,,,
ImpairmentOfIntangibleAssetsFinitelived,,,,,,14400000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,37200000.000,5800000.000,24800000.000,33400000.000,35100000.000,14300000.000,9900000.000,7400000.000,17100000.000
IncomeTaxExpenseBenefit,13000000.000,2000000.000,8700000.000,11300000.000,13000000.000,5000000.000,5600000.000,-100000.000,3600000.000
IncreaseDecreaseInOperatingCapital,,26400000.000,,,,25500000.000,,,
IncreaseDecreaseInReceivables,,,,,,-17300000.000,-42700000.000,9200000.000,55500000.000
InterestExpense,300000.000,400000.000,400000.000,400000.000,400000.000,700000.000,1000000.000,1000000.000,800000.000
InventoryWriteDown,,2600000.000,900000.000,1100000.000,400000.000,600000.000,200000.000,800000.000,800000.000
LongTermPurchaseCommitmentAmount,,4800000.000,,,,2500000.000,,,
NetCashProvidedByUsedInFinancingActivities,,8200000.000,,,,20600000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,8200000.000,,,,20600000.000,,,
NetCashProvidedByUsedInInvestingActivities,,-42700000.000,,,,-48700000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-42700000.000,,,,-48700000.000,,,
NetCashProvidedByUsedInOperatingActivities,,13100000.000,,,,21000000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,13100000.000,,,,21000000.000,,,
NetIncomeLoss,,3800000.000,16100000.000,22100000.000,22100000.000,9300000.000,4300000.000,7500000.000,13500000.000
OperatingIncomeLoss,34800000.000,3500000.000,21000000.000,31200000.000,31700000.000,12600000.000,7000000.000,5200000.000,19900000.000
