,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AccountsReceivableNetCurrent,,,,,,612531.000,296698.000,250097.000,164781.000,124000.000,93746.000,19510.000,25992.000,31143.000,37692.000,
AccruedLiabilitiesCurrent,,,,,,,151210.000,134629.000,114775.000,110674.000,108970.000,82235.000,83278.000,76082.000,96531.000,69104.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,41100.000
AssetRetirementObligation,,,,,,162370.000,,,,,,,,,,
AssetRetirementObligationsNoncurrent,,,,,,,203088.000,129630.000,130481.000,131698.000,132915.000,651870.000,653087.000,654303.000,676595.000,635685.000
Assets,100.000,100.000,100.000,16438710.000,15126029.000,15481785.000,14872673.000,6699797.000,6430214.000,6234797.000,2330551.000,518692.000,469490.000,468129.000,466027.000,366153.000
AssetsCurrent,,,,1312723.000,42.000,612537.000,307258.000,268361.000,165213.000,146934.000,117848.000,121977.000,121289.000,147762.000,174452.000,77006.000
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,,,,,,417595.000,761533.000,1210370.000,1376805.000,1553943000.000,1694125.000,2581280.000,,,,2640455.000
CapitalizedCostsAssetRetirementCosts,,,,,,160856.000,200963.000,124764.000,124764.000,124764000.000,124764.000,642503.000,642503.000,642503.000,642503.000,594110.000
CapitalizedCostsOilAndGasProducingActivitiesGross,,,,,,10108290.000,12015395.000,14270914.000,7641806.000,7641806000.000,3906828.000,2977995.000,,,,2929602.000
CapitalizedCostsOilAndGasProducingActivitiesNet,,,,,,9690695.000,11253862.000,6431436.000,6265001.000,6087863000.000,2212703.000,396715.000,,,,289147.000
Cash,100.000,100.000,100.000,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,,1312723.000,42.000,6.000,10560.000,18264.000,432.000,22934.000,24102.000,23707.000,25558.000,37074.000,75525.000,6026.000
CashFDICInsuredAmount,,,,,,,,250000.000,,,,250000.000,,,,250000.000
DueFromRelatedPartiesCurrent,,,,,,,,,,,,78760.000,69739.000,79545.000,61235.000,70980.000
DueFromRelatedPartiesNoncurrent,,,,15001000.000,9167065.000,5178553.000,3311553.000,,,,,,,,,
DueToRelatedPartiesCurrent,,,,2448088.000,86987.000,,,,,,,28000.000,28000.000,28000.000,28000.000,57847.000
FutureNetCashFlowsRelatingToProvedOilAndGasReservesCashInflows,,,,,,,,11953000.000,,,,,,,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesNetCashFlows,,,,,,,,7519000.000,,,,,,,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesProductionCosts,,,,,,,,4434000.000,,,,,,,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesTenPercentAnnualDiscountForEstimatedTimingOfCashFlows,,,,,,,,3709000.000,,,,,,,,
GeneralPartnersCumulativeNetIncome,,,,,,297767.000,156000.000,,,,,,,,,
Liabilities,,,,2448088.000,86987.000,297767.000,307210.000,134629.000,,,,139035.000,,,,155751.000
LiabilitiesAndStockholdersEquity,100.000,100.000,100.000,16438710.000,15126029.000,15481785.000,14872673.000,6699797.000,6430214.000,6234797.000,2330551.000,518692.000,469490.000,468129.000,466027.000,366153.000
LiabilitiesCurrent,,,,,,,,,,,,,166772.000,196148.000,210415.000,
MembersEquity,100.000,100.000,100.000,,,,,,,,,,,,,
OfferingCostsPartnershipInterests,,,,1200000.000,,,,,,,,,,,,
OilAndGasPropertySuccessfulEffortMethodAccumulatedDepreciationDepletionAndAmortization,,,,,,,,,,,,,2629792.000,2657628.000,2686420.000,
OilAndGasPropertySuccessfulEffortMethodAccumulatedImpairment,,,,,,,,,,,,,,,11810700.000,
OilAndGasPropertySuccessfulEffortMethodGross,,,,124987.000,5958922.000,9690695.000,11253862.000,6431436.000,,,,,2977995.000,2977995.000,2977995.000,
OilAndGasPropertySuccessfulEffortMethodNet,,,,124987.000,5958922.000,9690695.000,11253862.000,6431436.000,6265001.000,6087863.000,2212703.000,396715.000,348201.000,320367.000,291575.000,289147.000
PartnersCapital,100.000,100.000,100.000,13990622.000,15039042.000,15021648.000,14362375.000,6435538.000,6184958.000,5992425.000,2088666.000,-272213.000,-350368.000,-382322.000,-420983.000,-425283.000
StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves,,,,,,,,3810000.000,,,,,,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,13990622.000,15039042.000,15184018.000,14565463.000,6565168.000,,,,379657.000,,,,210402.000
