,2011-07-30,2011-10-29,2012-01-28,2012-04-28,2012-07-28,2012-10-27,2013-02-02,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02
AccountsPayableCurrent,20902000.000,21742000.000,24199000.000,18124000.000,18124000.000,24008000.000,31018000.000,21927000.000,21483000.000,19772000.000,15550000.000,15910000.000,15221000.000
AccruedIncomeTaxesCurrent,833000.000,891000.000,736000.000,788000.000,788000.000,916000.000,623000.000,666000.000,666000.000,704000.000,600000.000,635000.000,661000.000
AccruedLiabilitiesCurrent,19447000.000,16653000.000,16747000.000,13177000.000,13177000.000,11585000.000,12098000.000,11703000.000,11618000.000,9897000.000,10406000.000,9336000.000,8261000.000
AccruedLiabilitiesForUnredeeemedGiftCards,,,,,6939000.000,4923000.000,4833000.000,4029000.000,3778000.000,3691000.000,3813000.000,3302000.000,3033000.000
AccruedProfessionalFeesCurrent,,,,,585000.000,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,56473000.000,61548000.000,57159000.000,58920000.000,61054000.000,65760000.000,64866000.000,66502000.000,65611000.000
AdditionalPaidInCapital,98918000.000,99081000.000,99244000.000,99431000.000,99431000.000,99788000.000,99942000.000,100099000.000,114449000.000,137839000.000,138296000.000,157433000.000,181128000.000
Assets,123629000.000,117359000.000,115336000.000,101866000.000,101866000.000,98103000.000,94492000.000,82049000.000,108990000.000,78775000.000,70379000.000,97804000.000,75590000.000
AssetsCurrent,69281000.000,64783000.000,65030000.000,52692000.000,52692000.000,51944000.000,54355000.000,43017000.000,70756000.000,45807000.000,38149000.000,66698000.000,45781000.000
AssetsHeldForSaleCurrent,,,,,,,,6094000.000,,,,,
AssetsHeldForSaleLongLived,,,,,,,,657000.000,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,6751000.000,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,6094000.000,,,,,
BuildingsAndImprovementsGross,,,,,7559000.000,7559000.000,7559000.000,7559000.000,7559000.000,7559000.000,7559000.000,,
CashAndCashEquivalentsAtCarryingValue,22216000.000,15778000.000,28426000.000,16634000.000,16634000.000,5919000.000,16812000.000,3643000.000,4204000.000,1866000.000,3280000.000,2548000.000,3071000.000
ClassOfWarrantOrRightOutstanding,,,,,,,215343.000,,,,215343.000,215343.000,215343.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,200000000.000
CommonStockSharesIssued,31432531.000,31432531.000,31726645.000,31726645.000,31726645.000,31684387.000,31939615.000,32789615.000,47822776.000,69108614.000,,,
CommonStockSharesOutstanding,31432531.000,31432531.000,31726645.000,31726645.000,31726645.000,31684387.000,31939615.000,32789615.000,47822776.000,,69415451.000,70790376.000,73243560.000
CommonStockValue,31000.000,31000.000,32000.000,32000.000,32000.000,32000.000,32000.000,33000.000,48000.000,69000.000,69000.000,71000.000,73000.000
ConstructionInProgressGross,,,,,1629000.000,1139000.000,789000.000,906000.000,584000.000,661000.000,1182000.000,,
ConvertibleNotesPayableCurrent,,,,,,,,,21775000.000,,,24117000.000,
CreditAndDebitCardReceivablesAtCarryingValue,,,,,1500000.000,1600000.000,,1900000.000,1700000.000,700000.000,,900000.000,1400000.000
CreditCardReceivables,,,,,,,1400000.000,,,,800000.000,,
DeferredCreditsAndOtherLiabilitiesNoncurrent,,,11545000.000,,,,9500000.000,,,,,,
