,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31
AllocatedShareBasedCompensationExpense,,753000.000,668000.000,,519000.000,549000.000,631000.000,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,4084456.000,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,704000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,44611000.000,,,,-2497000.000,,,,-3439000.000,,,,-5034000.000,
ComprehensiveIncomeNetOfTax,-2268000.000,-4294000.000,-5574000.000,-4842000.000,-4759000.000,-2558000.000,-2864000.000,-2099000.000,-4594000.000,-4097000.000,-5428000.000,-1612000.000,-853000.000,-642000.000
CostOfGoodsSold,,,,,2276000.000,3084000.000,3524000.000,3458000.000,2051000.000,4077000.000,2553000.000,3771000.000,1693000.000,2784000.000
CostOfRevenue,5136000.000,4123000.000,2548000.000,3186000.000,2741000.000,3644000.000,4079000.000,4146000.000,2694000.000,4781000.000,3219000.000,4483000.000,2272000.000,3477000.000
CostOfServices,,,,,465000.000,560000.000,555000.000,688000.000,643000.000,704000.000,666000.000,712000.000,579000.000,693000.000
DepreciationDepletionAndAmortization,560000.000,600000.000,600000.000,,734000.000,700000.000,700000.000,766000.000,656000.000,702000.000,648000.000,534000.000,574000.000,531000.000
EarningsPerShareBasicAndDiluted,-0.170,-0.160,-0.210,-0.180,-0.180,-0.090,-0.110,-0.070,-0.170,-0.150,-0.200,-0.050,-0.030,-0.020
EffectOfExchangeRateOnCashAndCashEquivalents,-25000.000,,,,-3000.000,,,,-64000.000,,,,-54000.000,
GainLossOnDispositionOfAssets,,,,,,,,,10000.000,,,,-21000.000,
GeneralAndAdministrativeExpense,2688000.000,3050000.000,2964000.000,3028000.000,2553000.000,2942000.000,2939000.000,3161000.000,2680000.000,2989000.000,3816000.000,2499000.000,2245000.000,2240000.000
GrossProfit,8280000.000,6641000.000,4671000.000,4514000.000,4721000.000,7904000.000,7628000.000,8341000.000,5720000.000,6671000.000,5741000.000,8247000.000,7241000.000,8208000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,-421000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-2131000.000,-4209000.000,-5455000.000,-4765000.000,-4850000.000,-2322000.000,-2800000.000,-1865000.000,-4558000.000,-4003000.000,-5275000.000,-1392000.000,-919000.000,
IncomeTaxExpenseBenefit,106000.000,69000.000,112000.000,88000.000,-111000.000,157000.000,129000.000,176000.000,-28000.000,82000.000,154000.000,176000.000,-120000.000,200000.000
IncomeTaxesPaid,115000.000,,,,,,,,,,,,13000.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-1052000.000,,,,-483000.000,,,,665000.000,,,,-3686000.000,
IncreaseDecreaseInAccountsReceivable,1011000.000,,,,591000.000,,,,-1599000.000,,,,19000.000,
IncreaseDecreaseInDeferredRevenue,-3072000.000,,,,279000.000,,,,-787000.000,,,,-415000.000,
IncreaseDecreaseInInventories,-28000.000,,,,-163000.000,,,,19000.000,,,,-18000.000,
IncreaseDecreaseInOtherNoncurrentAssets,,,,,7000.000,,,,27000.000,,,,-25000.000,
IncreaseDecreaseInOtherNoncurrentLiabilities,287000.000,,,,-158000.000,,,,152000.000,,,,67000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,595000.000,,,,443000.000,,,,873000.000,,,,426000.000,
InterestExpense,9000.000,-24000.000,-32000.000,-37000.000,,,,,,,,,,
InterestIncomeExpenseNet,,,,,19000.000,13000.000,7000.000,4000.000,2000.000,1000.000,-3000.000,1000.000,6000.000,21000.000
InterestPaid,27000.000,,,,,,,,,,,,1000.000,
LeaseAndRentalExpense,,188000.000,500000.000,,285000.000,265000.000,283000.000,267000.000,291000.000,285000.000,304000.000,,,
LossOnContractTermination,,,,,,,,,,,20000.000,,,
NetCashProvidedByUsedInFinancingActivities,54087000.000,,,,45000.000,,,,-4000.000,,,,-32000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,54087000.000,,,,45000.000,,,,-4000.000,,,,-32000.000,
NetCashProvidedByUsedInInvestingActivities,-4275000.000,,,,2103000.000,,,,-830000.000,,,,-549000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-4275000.000,,,,2103000.000,,,,-830000.000,,,,-549000.000,
NetCashProvidedByUsedInOperatingActivities,-5176000.000,,,,-4642000.000,,,,-2541000.000,,,,-4399000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-5176000.000,,,,-4642000.000,,,,-2541000.000,,,,-4399000.000,
NetIncomeLoss,-2237000.000,-4278000.000,-5567000.000,-4853000.000,-4739000.000,-2479000.000,-2929000.000,-2041000.000,-4530000.000,-4085000.000,-5429000.000,-1568000.000,-799000.000,-621000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,-4739000.000,-2479000.000,-2929000.000,-2041000.000,,-4085000.000,,,,
OperatingExpenses,10429000.000,10712000.000,10188000.000,9349000.000,9583000.000,10260000.000,10444000.000,10175000.000,10248000.000,10620000.000,11036000.000,9609000.000,8087000.000,8698000.000
OperatingIncomeLoss,-2149000.000,-4071000.000,-5517000.000,-4835000.000,-4862000.000,-2356000.000,-2816000.000,-1834000.000,-4528000.000,-3949000.000,-5295000.000,-1362000.000,-846000.000,-490000.000
OperatingLeasesRentExpenseNet,,,,,,,,,,,,,215000.000,225000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-31000.000,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,7000.000,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,-16000.000,-12000.000,,-20000.000,-79000.000,58000.000,-45000.000,-64000.000,-12000.000,1000.000,-44000.000,-54000.000,-21000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-31000.000,-16000.000,-7000.000,11000.000,-20000.000,-79000.000,65000.000,-58000.000,-64000.000,-12000.000,1000.000,-44000.000,-54000.000,-21000.000
OtherNonoperatingIncomeExpense,27000.000,-162000.000,30000.000,33000.000,-7000.000,21000.000,9000.000,-35000.000,-32000.000,-55000.000,23000.000,-31000.000,-79000.000,48000.000
PaymentsOfStockIssuanceCosts,3000.000,,,,,,,,,,,,,
PaymentsToAcquireProductiveAssets,991000.000,,,,407000.000,,,,830000.000,,,,549000.000,
PaymentsToAcquireShortTermInvestments,3284000.000,,,,,,,,,,,,,
ProceedsFromSaleMaturityAndCollectionOfShorttermInvestments,,,,,2510000.000,,,,,,,,,
ProceedsFromStockOptionsExercised,78000.000,,,,45000.000,,,,62000.000,,,,2000.000,
ProvisionForDoubtfulAccounts,-6000.000,,,,-6000.000,,,,14000.000,,,,,
RepaymentsOfOtherDebt,,,,,,,,,66000.000,,,,34000.000,
ResearchAndDevelopmentExpense,1997000.000,2034000.000,2057000.000,1501000.000,1967000.000,2439000.000,2491000.000,2244000.000,2500000.000,2257000.000,2173000.000,2508000.000,1904000.000,2017000.000
Revenues,13416000.000,10764000.000,7219000.000,7700000.000,7462000.000,11548000.000,11707000.000,12487000.000,8414000.000,11452000.000,8960000.000,12730000.000,9513000.000,11685000.000
SalesRevenueGoodsNet,,10764000.000,7219000.000,,5669000.000,9381000.000,9384000.000,10054000.000,6111000.000,8852000.000,5961000.000,9330000.000,6719000.000,8933000.000
SalesRevenueNet,13416000.000,10764000.000,7219000.000,7700000.000,7462000.000,11548000.000,11707000.000,12487000.000,8414000.000,11452000.000,8960000.000,12730000.000,9513000.000,11685000.000
SalesRevenueServicesNet,,,,,1793000.000,2167000.000,2323000.000,2433000.000,2303000.000,2600000.000,2999000.000,3400000.000,2794000.000,2752000.000
SellingAndMarketingExpense,5744000.000,5628000.000,5167000.000,4820000.000,5063000.000,4879000.000,5014000.000,4770000.000,5068000.000,5374000.000,5047000.000,4602000.000,3938000.000,4441000.000
SeveranceCosts,,,100000.000,,,,,,,,,,,
ShareBasedCompensation,690000.000,,,,519000.000,,,,613000.000,624000.000,332000.000,303000.000,280000.000,228000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,0.570,0.570,,0.570,0.570,0.570,-1.140,0.710,0.700,0.680,-1.440,0.750,0.770
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,0.012,0.012,,0.011,0.012,0.020,-0.026,0.020,0.019,0.020,-0.039,0.018,0.019
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfAdditionalSharesAuthorized,,,,,,,,,1084782.000,,,,1190311.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,,,60927.000,,,,49817.000,,,,25104.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,,,,3.310,,,,3.430,,,,2.480,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,,,,2875.000,,,,230042.000,,,,194207.000,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,,0.300,,,,0.540,,,,0.300,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,1.590,,,,3.260,,,,1.370,
UnrealizedGainLossOnInvestments,,,5000.000,,,,,,,,,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,,,,,1200000.000,,,,1400000.000,,,,1500000.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,26913125000.000,26920518000.000,,27061498.000,27109942.000,27116388.000,-54185717.000,27141757.000,27496793.000,27712288.000,-54850191.000,27716948.000,27725755.000
