,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30
AdvertisingExpense,,,,0.000,,0.000,0.000,,,
AllocatedShareBasedCompensationExpense,,,,,,160244496.000,133348182.000,156000000.000,,
AmortizationOfDebtDiscountPremium,,29332.000,11781.000,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-7618.000,,,,,,-352.000,,
DebtConversionConvertedInstrumentAmount1,,62967.000,,,,,,,,
DebtConversionConvertedInstrumentSharesIssued1,,,,,,,,20000000.000,,
DebtInstrumentConvertibleBeneficialConversionFeature,,,-54441.000,-2827.000,,-1032078.000,-13166.000,-181328.000,-37379.000,10298.000
DebtInstrumentDecreaseForgiveness,-60420.000,,,,,,,,,
DepletionOfOilAndGasProperties,,,,0.000,,,,,,
DerivativeGainLossOnDerivativeNet,,13498.000,,,,,,,,
EarningsPerShareBasic,-0.010,-0.000,-0.010,-0.003,-0.037,-0.010,0.004,-0.006,-0.000,-0.003
EarningsPerShareDiluted,,,,,,,0.003,0.000,,
FairValueInputsDiscountRate,,,,,,,,0.100,,
GainLossOnDerivativeInstrumentsNetPretax,-50000.000,,,,,,,,,
GeneralAndAdministrativeExpense,196282.000,75204.000,158510.000,84600.000,1239740.000,82679.000,68720.000,789077.000,143582.000,256769.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,,0.000,0.000,,,
IncomeLossFromContinuingOperations,,-104461.000,-238202.000,-98889.000,-1594791.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-192341.000,-104461.000,-238202.000,-98889.000,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,-1724983.000,442941.000,-935007.000,-136575.000,-773775.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-192341.000,,,,,,,,,
IncreaseDecreaseInAccountsPayableTrade,,-15350.000,,,,,,-8414.000,,
IncreaseDecreaseInAccruedLiabilities,,46250.000,,,,,,,,
IncreaseDecreaseInInterestPayableNet,,16047.000,,,,,,3486.000,,
IncreaseDecreaseInNotesPayableCurrent,,,,,,,,6000.000,,
IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,,,,,,,,214164.000,,
IncreaseDecreaseInOtherAccruedLiabilities,,,,,,,,71251.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,3855.000,,,,,,782.000,,
InterestExpense,,,,,,6758.000,5567.000,5159.000,4839.000,3853.000
InterestExpenseDebt,5979.000,14175.000,13615.000,13069.000,,,,,,
NetCashProvidedByUsedInFinancingActivities,,40000.000,,,,,,512000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,40000.000,,,,,,512000.000,,
NetCashProvidedByUsedInOperatingActivities,,-47618.000,,,,,,-512352.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-47618.000,,,,,,-512352.000,,
NetIncomeLoss,,-104461.000,-238202.000,-98889.000,-1594791.000,-1724983.000,442941.000,-935007.000,-136575.000,-773775.000
NetIncomeLossAvailableToCommonStockholdersBasic,,-104461.000,,,,,,,,
NonoperatingIncomeExpense,4441.000,-29719.000,-79837.000,-15896.000,-68992.000,-1642336.000,511267.000,-146435.000,-14218.000,-547496.000
OperatingExpenses,196282.000,75204.000,158510.000,84600.000,1525859.000,82679.000,68720.000,789077.000,143582.000,256769.000
OperatingIncomeLoss,-196782.000,-74742.000,-158365.000,-82993.000,-1525799.000,-82647.000,-68326.000,-935007.000,-122357.000,-226279.000
ProceedsFromRelatedPartyDebt,,40000.000,,,,,,,,
ProfitLoss,-192341.000,,,,,,,,,
ProvisionForDoubtfulAccounts,,,,,,,,,,262341.000
RentalIncomeNonoperating,,,,,,,,,28000.000,42000.000
ResearchAndDevelopmentExpense,,,,0.000,,,,,,
Revenues,,,,,,32.000,394.000,505.000,21225.000,30490.000
RoyaltyRevenue,,462.000,145.000,1607.000,,32.000,394.000,505.000,1225.000,490.000
SalesRevenueNet,,,,,,32.000,394.000,505.000,21225.000,30490.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,,62967.000,,,,,,,,
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,,-506000.000,,
StockIssuedDuringPeriodValueOther,,,,,,,,216000.000,,
StockIssuedDuringPeriodValueShareBasedCompensationGross,,,,,,,,156000.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,46559813.000,50794535.000,,,133348182.000,157490129.000,,
WeightedAverageNumberOfSharesOutstandingBasic,14144856.000,33262318.000,33853237.000,33853237.000,-61288658.000,118123253.000,125996094.000,152596745.000,233004885.000,245278703.000
