,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,4219000.000,3666000.000,3995000.000,7385000.000,4815000.000,3569000.000,2906000.000,9269000.000,2926000.000,3014000.000,5730000.000,9620000.000,10266000.000,11009000.000,9327000.000,8439000.000,6305000.000,6455000.000,8519000.000,28392000.000,19609000.000,19731000.000,19096000.000,21095000.000,22569000.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AccountsReceivableNetCurrent,83520000.000,80484000.000,85021000.000,106274000.000,124535000.000,127210000.000,147564000.000,131805000.000,144319000.000,141579000.000,142130000.000,152821000.000,156660000.000,152204000.000,158043000.000,155086000.000,172995000.000,162847000.000,157355000.000,167593000.000,189010000.000,175701000.000,195799000.000,207595000.000,188930000.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AccruedIncomeTaxes,,,,,,,,,,,,,,,,,,4847000.000,,,,,,,
AccruedIncomeTaxesCurrent,0.000,,,,,6126000.000,,,6167000.000,3775000.000,0.000,0.000,10517000.000,8305000.000,0.000,0.000,0.000,4847000.000,0.000,0.000,1173000.000,5297000.000,0.000,0.000,0.000
AccruedLiabilitiesCurrent,42943000.000,55810000.000,57698000.000,79334000.000,52339000.000,61156000.000,69200000.000,85424000.000,59767000.000,72968000.000,79187000.000,94457000.000,63375000.000,80288000.000,84182000.000,94771000.000,73733000.000,89073000.000,101091000.000,134632000.000,99312000.000,94421000.000,106548000.000,134545000.000,97959000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,144890000.000,,,,183022000.000,,,,217815000.000,,,,271451000.000,,,,305284000.000,,,,355669000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,77000.000,37000.000,-56000.000,,20000.000,66000.000,80000.000,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,,-875000.000,-1190000.000,-1151000.000,,-837000.000,-931000.000,-1758000.000,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-58000.000,-490000.000,-841000.000,-758000.000,-977000.000,-716000.000,-609000.000,-767000.000,-798000.000,-1153000.000,-1207000.000,-797000.000,-817000.000,-865000.000,-1678000.000,-2222000.000,-3123000.000,-2352000.000,-4326000.000,-1904000.000,837000.000,-522000.000,1135000.000,-1785000.000,1124000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,,,,,,,6100000.000,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,379084000.000,390464000.000,398536000.000,436598000.000,479107000.000,493790000.000,516349000.000,532743000.000,550709000.000,567667000.000,585282000.000,602796000.000,619997000.000,634869000.000,655525000.000,674385000.000,679429000.000,690433000.000,703293000.000,729273000.000,738345000.000,748467000.000,759742000.000,771450000.000,789597000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1850000.000,1634000.000,1624000.000,1942000.000,2643000.000,2952000.000,2576000.000,2161000.000,3013000.000,2639000.000,2266000.000,2507000.000,2611000.000,2415000.000,2796000.000,3154000.000,3268000.000,3501000.000,4357000.000,4512000.000,5110000.000,5528000.000,6257000.000,6572000.000,7743000.000
Assets,785043000.000,817375000.000,843371000.000,1382638000.000,1402720000.000,1438022000.000,1477734000.000,1526724000.000,1560471000.000,1557759000.000,1518703000.000,1507081000.000,1665490000.000,1642120000.000,1639194000.000,1739108000.000,1755550000.000,1788631000.000,1834285000.000,2202247000.000,2182295000.000,2116012000.000,2132154000.000,2098712000.000,2045379000.000
