,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,6400000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,6357000.000,,,,5739000.000,,,,1087000.000,,,,100000.000
AdmissionsRevenue,409020000.000,478667000.000,417448000.000,460253000.000,418694000.000,533382000.000,441262000.000,498699000.000,482574000.000,481234000.000,496729000.000,588891000.000,817300000.000
AllocatedShareBasedCompensationExpense,6357000.000,1311000.000,-1596000.000,5221000.000,5739000.000,1439000.000,2199000.000,1103000.000,1087000.000,,,,
AmortizationOfDebtDiscountPremium,,,,,-1566000.000,,,,59000.000,,,,-300000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-193177000.000,,,,-73402000.000,,,,-103323000.000,,,,106000000.000
CommonStockDividendsPerShareCashPaid,,,,,,,,,,,,,0.200
CommonStockDividendsPerShareDeclared,,0.200,0.200,,,0.200,0.200,,0.200,0.200,0.200,0.200,0.200
ComprehensiveIncomeNetOfTax,-2693000.000,31551000.000,5936000.000,17926000.000,-2478000.000,42803000.000,10216000.000,43275000.000,26409000.000,24641000.000,30910000.000,24352000.000,6500000.000
CostsAndExpenses,605219000.000,658176000.000,605390000.000,651533000.000,621071000.000,726906000.000,653301000.000,708565000.000,706766000.000,708358000.000,714247000.000,893617000.000,1228000000.000
DeferredIncomeTaxExpenseBenefit,-2890000.000,,,,3525000.000,,,,16235000.000,,,,-8800000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,,,-17917000.000,,,,199000.000,,,,100000.000
DefinedBenefitPlanSpecialTerminationBenefits,,,,,4300000.000,,,,,,,,
DefinedBenefitPlansEstimatedFutureEmployerContributionsInCurrentFiscalYear,3092000.000,,,,,,,,,,,,
DepreciationDepletionAndAmortization,54777000.000,51750000.000,54327000.000,55467000.000,57777000.000,57249000.000,58008000.000,59927000.000,60430000.000,62291000.000,63025000.000,82497000.000,125300000.000
DividendsCommonStockCash,,,,,,,,,,,,,26200000.000
EarningsPerShareBasic,-0.050,0.320,0.080,0.310,0.060,0.450,0.120,0.430,0.290,0.240,0.310,0.290,0.070
EarningsPerShareDiluted,-0.050,0.320,0.080,0.310,0.060,0.450,0.120,0.430,0.290,0.240,0.310,0.290,0.070
EffectOfExchangeRateOnCashAndCashEquivalents,-9000.000,,,,58000.000,,,,13000.000,,,,2700000.000
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,,,,,,,13000.000,,,,
EffectiveIncomeTaxRateContinuingOperations,0.390,,,,0.390,,,,0.390,,,,
EquityMethodInvestmentDividendsOrDistributions,,,,,,,,,,,,,24400000.000
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,-14589000.000,44545000.000,57157000.000,60501000.000,-21256000.000,58921000.000,54988000.000,50101000.000,11002000.000,55476000.000,50850000.000,42062000.000,16300000.000
EquityMethodInvestmentSummarizedFinancialInformationRevenue,166396000.000,210462000.000,196303000.000,235926000.000,117641000.000,161352000.000,154838000.000,388160000.000,116844000.000,160157000.000,161774000.000,682353000.000,117400000.000
FoodAndBeverageCostOfSales,25123000.000,30341000.000,27209000.000,29318000.000,28508000.000,35807000.000,31080000.000,33174000.000,33965000.000,34100000.000,33949000.000,40153000.000,60600000.000
FoodAndBeverageRevenue,181764000.000,211597000.000,189065000.000,215309000.000,200524000.000,250516000.000,216764000.000,242282000.000,244152000.000,243546000.000,248889000.000,282506000.000,397900000.000
ForeignCurrencyTransactionGainLossRealized,,,,,,,,,,,,,2700000.000
GainLossOnContractTermination,,,,,,,,,,-1117000.000,-951000.000,,-900000.000
GainLossOnDispositionOfAssets,460000.000,,,,,,,,3008000.000,,,,200000.000
GainLossOnRepurchaseOfDebtInstrument,,,,,,,,,,,,,-400000.000
