,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableCurrent,768946.000,1219037.000,772411.000,668637.000,564037.000,300366.000,474436.000,610874.000,636135.000,722532.000,980887.000,1369288.000,1798746.000,1897688.000,1494208.000,1624000.000,1503000.000,2022000.000,2029000.000,1705000.000,2610000.000,2020000.000
AccountsReceivableNet,91007.000,,,,,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,,80334.000,29382.000,83479.000,37006.000,43929.000,307759.000,413285.000,34554.000,349550.000,367266.000,1034578.000,1622301.000,1754437.000,1481250.000,1034000.000,1372000.000,1974000.000,2201000.000,2280000.000,2770000.000,1620000.000
AccruedEmployeeBenefitsCurrent,,512426.000,646715.000,735125.000,332716.000,252313.000,235404.000,302855.000,289319.000,1289975.000,289053.000,529622.000,467527.000,939112.000,1379449.000,953000.000,1498000.000,1606000.000,1200000.000,1573000.000,1295000.000,1587000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,2293622.000,,,,2080006.000,,,,2403882.000,,,,2646000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,329287.000,23734.000,62573.000,297261.000,29649.000,250570.000,204629.000,192150.000,106579.000,-69107.000,,,,,,,,,,,,
AdditionalPaidInCapital,48671241.000,49090520.000,49504516.000,49609974.000,49690915.000,49789937.000,49892346.000,49997148.000,47585232.000,66395192.000,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,0.000,0.000,0.000,,,,,,,,,,,,,,,,30000.000,30000.000
Assets,28968362.000,24290867.000,18643883.000,15183434.000,12238647.000,10355487.000,8897458.000,7091261.000,5018987.000,15753884.000,12030929.000,11756437.000,9412388.000,23509717.000,20706980.000,16493000.000,13277000.000,10652000.000,22873000.000,18666000.000,15039000.000,11391000.000
AssetsCurrent,26095150.000,21505408.000,16077700.000,12885708.000,10182702.000,8496189.000,7266565.000,5703854.000,3854890.000,15356255.000,11719102.000,8637137.000,6400691.000,20565235.000,17405678.000,13352000.000,10107000.000,7616000.000,19839000.000,15558000.000,12097000.000,8675000.000
AssetsFairValueDisclosure,,,,,9361128.000,7614885.000,6328753.000,4550165.000,3035998.000,14483041.000,,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueHigh,,,,,,,,,,,,9900000.000,9900000.000,9900000.000,,,,,,,,
