,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,-18925000.000,-15395000.000,-17401000.000,-29310000.000
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,3306000.000,-3989000.000,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,7172000.000,11186000.000,19114000.000,22763000.000,23286000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,2745000.000,2745000.000,
AmortizationOfDebtDiscountPremium,2936000.000,3000000.000,3095000.000,5628000.000,6720000.000
AmortizationOfIntangibleAssets,31761000.000,31667000.000,33543000.000,46524000.000,65425000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,10000000.000,20000000.000,8000000.000,35000.000,
AssumedPremiumsEarned,,254863000.000,562193000.000,369966000.000,256182000.000
AssumedPremiumsWritten,254480000.000,247018000.000,665481000.000,326199000.000,221613000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,117104000.000,-12027000.000,113097000.000,-53094000.000,93585000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,67708000.000,-83936000.000,81331000.000,-108024000.000,100340000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,21925000.000,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,15578000.000,52353000.000
AvailableForSaleSecuritiesGrossRealizedGains,18028000.000,39960000.000,41207000.000,43650000.000,112518000.000
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,40986000.000,-4209000.000,39584000.000,-18583000.000,27756000.000
BenefitsLossesAndExpenses,1627708000.000,2342140000.000,3635892000.000,4128469000.000,4936512000.000
BusinessCombinationBargainPurchaseGainRecognizedAmount,,57352000.000,0.000,5826000.000,48775000.000
BusinessCombinationConsiderationTransferred1,,,,21050000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,7523000.000,415652000.000,72728000.000,29220000.000,-436145000.000
CededPremiumsEarned,,1297009000.000,1852236000.000,2343087000.000,2958419000.000
CededPremiumsWritten,1101289000.000,1551238000.000,2131347000.000,2539479000.000,3097943000.000
CommonStockDividendsPerShareDeclared,0.390,0.560,0.850,0.550,0.640
ComprehensiveIncomeNetOfTax,252217000.000,218468000.000,511301000.000,317209000.000,418656000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,6873000.000,-1633000.000,-416000.000,6928000.000,19384000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,259090000.000,216835000.000,510885000.000,324137000.000,438040000.000
CurrentFederalTaxExpenseBenefit,6718000.000,49565000.000,219413000.000,84581000.000,-13084000.000
CurrentForeignTaxExpenseBenefit,30034000.000,29935000.000,26142000.000,20442000.000,46020000.000
CurrentIncomeTaxExpenseBenefit,36752000.000,79500000.000,245555000.000,105023000.000,32936000.000
DebtConversionConvertedInstrumentAmount1,1000000.000,1000000.000,,,
DebtConversionConvertedInstrumentSharesIssued1,34.576,38.213,,1270539.000,1270539.000
DebtInstrumentRedemptionPricePercentageOfPrincipalAmountRedeemed,,1.000,,,
DebtIssuanceCosts,2605000.000,2605000.000,2605000.000,,
DeferredFederalIncomeTaxExpenseBenefit,9603000.000,13741000.000,-8376000.000,-55029000.000,67154000.000
DeferredForeignIncomeTaxExpenseBenefit,600000.000,4778000.000,-183493000.000,16347000.000,-14783000.000
DeferredIncomeTaxExpenseBenefit,10203000.000,18519000.000,-191869000.000,-38682000.000,52371000.000
DeferredPolicyAcquisitionCostAmortizationExpense,181737000.000,229489000.000,538710000.000,668247000.000,761814000.000
DeferredPolicyAcquisitionCostsAdditions,,,698689000.000,744107000.000,997095000.000
DefinedBenefitPlanActualReturnOnPlanAssets,,,5974000.000,,
DefinedBenefitPlanActuarialGainLoss,,,4621000.000,,
DefinedBenefitPlanAmountToBeAmortizedFromAccumulatedOtherComprehensiveIncomeLossNextFiscalYear,,-531000.000,-614000.000,,
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,,0.048,0.045,,
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets,,0.060,0.060,,
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostRateOfCompensationIncrease,,0.030,0.033,,
DefinedBenefitPlanBenefitsPaid,,,820000.000,,
DefinedBenefitPlanContributionsByEmployer,,3958000.000,1004000.000,,
DefinedBenefitPlanExpectedReturnOnPlanAssets,,,2600000.000,,
DefinedBenefitPlanForeignCurrencyExchangeRateChangesBenefitObligation,,,-3202000.000,,
DefinedBenefitPlanForeignCurrencyExchangeRateChangesPlanAssets,,,-3016000.000,,
DefinedBenefitPlanInterestCost,,,2074000.000,,
DefinedBenefitPlanNetPeriodicBenefitCost,,,-526000.000,,
DefinedBenefitPlanTargetPlanAssetAllocations,,1.000,1.000,,
DefinedBenefitPlansEstimatedFutureEmployerContributionsInNextFiscalYear,,1013000.000,950000.000,,
DefinedContributionPlanCostRecognized,1919000.000,2561000.000,,,
Depreciation,13221000.000,21451000.000,29550000.000,41488000.000,52677000.000
DepreciationAndAmortization,44991000.000,53118000.000,63093000.000,88012000.000,117270000.000
DirectPremiumsEarned,,3308136000.000,4816607000.000,5994848000.000,7370202000.000
