,2011-01-01,2011-04-02,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2015-01-03,2015-04-04,2015-07-04,2015-10-03,2016-01-02,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01
AccountsPayableCurrent,412369000.000,471432000.000,563641000.000,505884000.000,451525000.000,401476000.000,394978000.000,429166000.000,403644000.000,419302000.000,442270000.000,440357000.000,466270000.000,492357000.000,563758000.000,673937000.000,621220000.000,613261000.000,661369000.000,637788000.000,672972000.000,530436000.000,664186000.000,757720000.000,761647000.000,756176000.000
AccountsPayableRelatedPartiesNoncurrent,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
AccountsReceivableNetCurrent,503243000.000,547121000.000,612178000.000,589439000.000,470713000.000,524745000.000,585979000.000,585490000.000,506278000.000,550650000.000,616622000.000,585710000.000,578558000.000,611600000.000,779520000.000,874922000.000,672048000.000,713113000.000,835299000.000,850334000.000,680417000.000,722103000.000,857562000.000,961659000.000,814178000.000,800467000.000
AccountsReceivableRelatedPartiesNoncurrent,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
AccruedAdvertisingCurrent,87384000.000,,,,88595000.000,,,,74132000.000,,,,73841000.000,,,,149345000.000,,,,125948000.000,,,,111902000.000,
AccruedLiabilitiesCurrent,,299921000.000,267341000.000,322588000.000,252186000.000,269039000.000,203574000.000,259772000.000,271972000.000,266686000.000,250953000.000,301505000.000,315026000.000,333639000.000,325778000.000,619249000.000,495627000.000,459670000.000,472938000.000,516595000.000,460333000.000,460514000.000,525451000.000,662673000.000,,629494000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,5009.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,776241000.000,,,,817219000.000,,,,823103000.000,,,,863665000.000,,,,902659000.000,,,,950046000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-213215000.000,-208216000.000,-203867000.000,-214432000.000,-333251000.000,-330727000.000,-334733000.000,-332251000.000,-317613000.000,-316257000.000,-319517000.000,-318455000.000,-237017000.000,-237798000.000,-233830000.000,-235514000.000,-372589000.000,-367746000.000,-368252000.000,-383382000.000,-394933000.000,-384717000.000,-378529000.000,-381242000.000,-435991000.000,-419765000.000
AdditionalPaidInCapitalCommonStock,294829000.000,299166000.000,245712000.000,257881000.000,266551000.000,267540000.000,270328000.000,277260000.000,292029000.000,300980000.000,298399000.000,300223000.000,285227000.000,290661000.000,294514000.000,293770000.000,293932000.000,290651000.000,285504000.000,280699000.000,277569000.000,275937000.000,275207000.000,282932000.000,260002000.000,253643000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,14940000.000,,,,13336000.000,,,,16856000.000,,,,13100000.000,,,,41472000.000,
