,2012-03-31,2012-09-30,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AllocatedShareBasedCompensationExpenseNetOfTax,,,,,131148.000,,,,,,
AmortizationOfDebtDiscountPremium,993985.000,,,,,,,,,,
AmortizationOfIntangibleAssets,16773.000,17710.000,17711.000,12165.000,11075.000,24195.000,12636.000,-3331.000,1074.000,,
CapitalizedComputerSoftwarePeriodIncreaseDecrease,,,,,-149311.000,,,,-73813.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-1027918.000,,,,212520.000,,,,-145117.000,,
CostOfGoodsAndServicesSold,1412297.000,1531699.000,,,,,,,,,
CostOfGoodsSold,,,306053.000,,283672.000,276696.000,322145.000,242631.000,152246.000,53236.000,51079.000
CostOfRevenue,,,1231051.000,1107261.000,753455.000,771176.000,826226.000,750049.000,491973.000,409017.000,352576.000
CostOfServices,,,826124.000,,469783.000,494480.000,412846.000,491892.000,339727.000,355781.000,301497.000
DebtInstrumentInterestRateDuringPeriod,,,,,0.060,,,,0.120,,
Depreciation,45786.000,48130.000,59808.000,58678.000,57242.000,57240.000,60307.000,22354.000,52182.000,,
DepreciationAndAmortization,62559.000,65840.000,77519.000,70843.000,58317.000,,,,53256.000,,
EarningsPerShareBasicAndDiluted,-0.080,-0.030,-0.020,-0.010,-0.010,-0.005,-0.010,-0.015,-0.010,-0.010,-0.000
EarningsPerShareDiluted,,-0.030,,,,,,,,,
ExtinguishmentOfDebtAmount,,,,,14000000.000,,,,,,
ExtinguishmentOfDebtGainLossNetOfTax,,,,,13662615.000,,,,,,
GainLossOnDerivativeInstrumentsNetPretax,0.000,0.000,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,0.000,0.000,0.000,,,,,,,
GeneralAndAdministrativeExpense,582490.000,616799.000,450982.000,328158.000,,,,,,,
GrossProfit,-355976.000,7077.000,211781.000,384143.000,422424.000,505435.000,383247.000,651404.000,686493.000,682305.000,633206.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-1250248.000,-884879.000,,,,,,,
IncomeTaxExpenseBenefit,,,0.000,0.000,,,,,,,
IncomeTaxesPaid,0.000,,,,,,,,0.000,,
IncreaseDecreaseInAccountsPayable,223840.000,,,,-757496.000,,,,58610.000,,
IncreaseDecreaseInAccountsReceivable,226360.000,,,,20605.000,,,,-54139.000,,
IncreaseDecreaseInAccruedLiabilities,373300.000,,,,55520.000,,,,247671.000,,
IncreaseDecreaseInDeferredRevenue,268363.000,,,,1438954.000,,,,964753.000,,
IncreaseDecreaseInDeposits,0.000,,,,,,,,,,
IncreaseDecreaseInInventories,-192074.000,,,,103873.000,,,,-152248.000,,
IncreaseDecreaseInOtherOperatingAssets,,,,,,,,,-1248.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-8380.000,,,,3643.000,,,,0.000,,
IncreaseDecreaseInRestrictedCash,19379.000,,,,-68400.000,,,,0.000,,
InterestExpense,1301969.000,289067.000,353015.000,365423.000,111210.000,120702.000,163770.000,245577.000,179772.000,171264.000,174663.000
InterestPaid,0.000,,,,42000.000,,,,42000.000,,
InvestmentIncomeInterest,248.000,0.000,0.000,0.000,,,,,,,
LaborAndRelatedExpense,321996.000,430969.000,311244.000,336088.000,,,,,,,
MarketingAndAdvertisingExpense,429243.000,144753.000,59200.000,54888.000,,,,,,,
NetCashProvidedByUsedInFinancingActivities,684844.000,,,,1390834.000,,,,-156250.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,684844.000,,,,1390834.000,,,,-156250.000,,
NetCashProvidedByUsedInInvestingActivities,-75890.000,,,,-80911.000,,,,-99575.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-75890.000,,,,-80911.000,,,,-99575.000,,
NetCashProvidedByUsedInOperatingActivities,-1636872.000,,,,-1097403.000,,,,110708.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1636872.000,,,,-1097403.000,,,,110708.000,,
NetIncomeLoss,-3533013.000,-2041541.000,-1250248.000,-884879.000,-611051.000,-379960.000,-682019.000,-1168177.000,-555663.000,-1020967.000,-650998.000
