,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,,,,,,,,,408336.000,,
AdjustmentsToAdditionalPaidInCapitalOther,,,,,215824.000,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,9514.000,7695.000,-3200.000,-12061.000,,,,,,,,,
AdvertisingExpense,,,18134.000,7234.000,58347.000,133730.000,77841.000,87949.000,154044.000,202825.000,273887.000,464746.000,329393.000,437442.000
AllocatedShareBasedCompensationExpense,,,,,-12061.000,,22038.000,17588.000,0.000,42437.000,48219.000,48300.000,58611.000,25740.000
AmortizationOfDebtDiscountPremium,,52305.000,,,21802.000,,,95776.000,,,,288556.000,,
AmortizationOfIntangibleAssets,,7441.000,7441.000,7489.000,30726.000,,7508.000,7508.000,7558.000,7557.000,7557.000,7557.000,7557.000,7508.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,6460757.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-61634.000,,,81391.000,,,-507004.000,,,,-548742.000,,
ConversionOfStockAmountIssued1,,,,,,,,25.000,,,,38.000,,
ConversionOfStockSharesConverted1,,,116212.000,,,,,,,,,,,
CostOfGoodsSold,10312.000,12703.000,25156.000,50472.000,53181.000,152472.000,111110.000,205590.000,264856.000,321932.000,626669.000,335856.000,409183.000,580126.000
CostsAndExpensesRelatedParty,,,,,,,,,,,,135000.000,,
DebtConversionConvertedInstrumentAmount1,,,,,,,,25000.000,,,,298619.000,,
DebtConversionConvertedInstrumentSharesIssued1,,,,40698.000,,,,,,75000.000,,,,
DebtInstrumentDecreaseForgiveness,,,,,,,,,,,,7046.000,,
Depreciation,,41505.000,40314.000,40899.000,4883.000,4671.000,4593.000,4631.000,5155.000,3052.000,-868.000,3342.000,3478.000,3797.000
DepreciationDepletionAndAmortization,,,,,,,,12141.000,,,,10899.000,,
DerivativeLossOnDerivative,,,,,,,,,,,,,204272.000,47091.000
EarningsPerShareBasic,-0.020,-0.020,-0.010,-0.006,-0.007,,0.000,-0.010,,,,,,-0.040
EarningsPerShareBasicAndDiluted,,,-0.010,-0.006,-0.007,-0.010,-0.000,,-0.010,-0.020,,-0.050,-0.040,
EarningsPerShareDiluted,-0.020,-0.020,-0.010,-0.006,-0.007,,0.000,-0.010,,,,,,
EmployeeBenefitsAndShareBasedCompensation,,,7695.000,-3200.000,,,,,,,,,,
FinancingInterestExpense,,,,,,106000.000,,,,,,,,
GainLossFromAdjustmentsToPriorPeriodExtraordinaryItems,,,,,455.000,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,16226.000,,,,,,
