,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-08-08,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,0.000,0.000,9000.000,2000.000,2000.000,2000.000,10372000.000,2266000.000,3117.000,2288.000,34580.000,2733.000,,3573.000,11534.000,6045.000,7312.000,8273.000,15898.000,11361.000,16775.000,7326.000,24479.000,3097.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,10372.000,,,,34580.000,,,,11534.000,,,,15898.000,,,,24479.000,
AccountsReceivableNetCurrent,,,,,,,,,1500.000,,,,,,,,,,,,,,,
Assets,8.000,4.000,4000.000,12000.000,8000.000,3000.000,486000.000,3053000.000,3913.000,230.000,450.000,8465.000,,41280.000,37735.000,25978.000,19894.000,14785.000,11924.000,2312.000,2312.000,38517.000,30479.000,20094.000
AssetsCurrent,8.000,4.000,4000.000,12000.000,8000.000,3000.000,486000.000,3053000.000,3913.000,230.000,450.000,8465.000,,41280.000,37735.000,25978.000,19894.000,14785.000,11924.000,2312.000,2312.000,38517.000,30479.000,20094.000
CashAndCashEquivalentsAtCarryingValue,8.000,4.000,4000.000,12000.000,8000.000,3000.000,486000.000,3053000.000,2413.000,230.000,450.000,8465.000,,41280.000,37735.000,25978.000,19894.000,14785.000,11924.000,2312.000,2312.000,38517.000,30479.000,20094.000
CommonStockNoParValue,0.000,,0.000,0.001,0.000,,,0.000,0.000,0.000,0.000,0.000,,0.000,,0.000,0.000,0.000,,,,,,
CommonStockParOrStatedValuePerShare,,,,,,,,,,,,,,,0.015,,,,0.015,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,,300000000.000,,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,12013333.000,12367633.000,12367633.000,13867633.000,13867633.000,13867633.000,13867633.000,13867633.000,13867633.000,13867633.000,13867633.000,17268993.000,,17268993.000,,17268993.000,17268993.000,17268993.000,17268993.000,17268993.000,17268993.000,17268993.000,17268993.000,17268993.000
CommonStockSharesOutstanding,,,,,,,13867633.000,13867633.000,,,,,,,,,,,,,,,,
