,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,,1857000.000
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,,,145000.000,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,-180000.000,28000.000,
AllocatedShareBasedCompensationExpense,,630000.000,454000.000,,,
AmortizationOfIntangibleAssets,,2100000.000,2050000.000,2040000.000,854000.000,3554000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,0.940,1.150
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,0.930,1.140
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,29352000.000,35683000.000
BusinessAcquisitionsProFormaRevenue,,,,,400078000.000,406039000.000
CapitalExpendituresIncurredButNotYetPaid,,,,86000.000,1000000.000,210000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,3131000.000,5780000.000,17772000.000,4227000.000,-14428000.000,17096000.000
ComprehensiveIncomeNetOfTax,845000.000,16800000.000,47573000.000,18243000.000,25583000.000,34288000.000
CostOfGoodsAndServicesSold,101953000.000,102889000.000,112326000.000,133872000.000,162530000.000,194514000.000
CurrentFederalTaxExpenseBenefit,,-579000.000,541000.000,1086000.000,858000.000,6765000.000
CurrentForeignTaxExpenseBenefit,,155000.000,-12000.000,222000.000,355000.000,118000.000
CurrentIncomeTaxExpenseBenefit,,-371000.000,585000.000,1408000.000,1384000.000,7201000.000
CurrentStateAndLocalTaxExpenseBenefit,,53000.000,56000.000,100000.000,171000.000,318000.000
DeferredFederalIncomeTaxExpenseBenefit,,177000.000,-29552000.000,8913000.000,11324000.000,8130000.000
DeferredForeignIncomeTaxExpenseBenefit,,-49000.000,252000.000,78000.000,-62000.000,112000.000
DeferredIncomeTaxExpenseBenefit,431000.000,145000.000,-32670000.000,8433000.000,11835000.000,9279000.000
DeferredIncomeTaxesAndTaxCredits,,145000.000,-32814000.000,8007000.000,11669000.000,9510000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,17000.000,-3370000.000,-558000.000,573000.000,1037000.000
Depreciation,,1200000.000,1254000.000,1983000.000,2558000.000,4320000.000
DepreciationDepletionAndAmortization,3815000.000,3269000.000,3344000.000,4024000.000,3412000.000,7874000.000
