,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AssetRetirementObligationAccretionExpense,,,,,,,,,,,,,,,,,,,,,,,16000.000
AssetRetirementObligationLiabilitiesSettled,,,,,,,,,,,,,,,,,,,,,,,186000.000
AssetRetirementObligationRevisionOfEstimate,,,,,,,,,,,,,,,,,,,,,,,-305000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-6554000.000,,,,189000.000,,,,-397000.000,,,,-1340000.000,,,,-46000.000,,,,210000.000
CostMethodInvestmentsRealizedGainLoss,,,,,,,,,,,,,,,,,,,,,-110000.000,,
Depletion,,,,,,,,,,,,,,,,400000.000,,,,,,,
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,,-59000.000,,,,,,,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,149000.000,45000.000,84000.000,86000.000,68000.000,58000.000,152000.000,111000.000,55000.000,92000.000,64000.000,63000.000,55000.000,58000.000,55000.000,39000.000,41000.000,17000.000,34000.000,38000.000,42000.000,40000.000,40000.000
IncreaseDecreaseInAccountsPayable,,,-38000.000,,,,58000.000,,,,264000.000,,,,-192000.000,,,,265000.000,,,,-76000.000
IncreaseDecreaseInAccountsReceivable,,,76000.000,,,,-319000.000,,,,-54000.000,,,,-223000.000,,,,23000.000,,,,111000.000
IncreaseDecreaseInAccruedLiabilities,,,4000.000,,,,88000.000,,,,1000.000,,,,-10000.000,,,,-53000.000,,,,-16000.000
IncreaseDecreaseInAssetRetirementObligations,,,,,,,,,,,,,,,,,,,,,,,-186000.000
IncreaseDecreaseInOtherCurrentAssets,,,-46000.000,,,,-26000.000,,,,-24000.000,,,,-22000.000,,,,,,,,-60000.000
InterestIncomeExpenseNonoperatingNet,,,,,,,,,,,,,,,,,,,,,2000.000,,2000.000
InvestmentIncomeDividend,,,,,,,,,,,,,,,,,,,57000.000,66000.000,58000.000,10000.000,8000.000
InvestmentIncomeInterest,,,,,,,,,,,4000.000,4000.000,4000.000,3000.000,3000.000,3000.000,2000.000,3000.000,2000.000,2000.000,,,
LongTermPurchaseCommitmentAmount,,,,,,,11300000.000,,,,6700000.000,,,,6900000.000,,,,7200000.000,,,,6200000.000
NetCashProvidedByUsedInFinancingActivities,,,-3032000.000,,,,-2045000.000,,,,-277000.000,,,,-319000.000,,,,,,,,-416000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-3032000.000,,,,-2045000.000,,,,-277000.000,,,,-319000.000,,,,,,,,-416000.000
NetCashProvidedByUsedInInvestingActivities,,,-6701000.000,,,,-120000.000,,,,-415000.000,,,,-1039000.000,,,,-112000.000,,,,-8000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-6701000.000,,,,-120000.000,,,,-415000.000,,,,-1039000.000,,,,-112000.000,,,,-8000.000
NetCashProvidedByUsedInOperatingActivities,,,3179000.000,,,,2354000.000,,,,295000.000,,,,18000.000,,,,66000.000,,,,634000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,3179000.000,,,,2354000.000,,,,295000.000,,,,18000.000,,,,66000.000,,,,634000.000
NetIncomeLoss,,981000.000,1945000.000,1229000.000,1175000.000,1814000.000,1296000.000,-1026000.000,777000.000,-379000.000,-176000.000,714000.000,304000.000,-1518000.000,-91000.000,-566000.000,-459000.000,-304000.000,-782000.000,-214000.000,-80000.000,134000.000,820000.000
NonoperatingIncomeExpense,,110000.000,-52000.000,8000.000,10000.000,7000.000,7000.000,7000.000,5000.000,2000.000,,,,,,,,,59000.000,68000.000,-50000.000,9000.000,10000.000
OilAndGasRevenue,3598000.000,4447000.000,4048000.000,3184000.000,2736000.000,2991000.000,2818000.000,1994000.000,1877000.000,841000.000,878000.000,1738000.000,1497000.000,1133000.000,335000.000,796000.000,1244000.000,1137000.000,985000.000,1328000.000,1421000.000,1311000.000,1717000.000
OperatingCostsAndExpenses,275000.000,399000.000,371000.000,408000.000,228000.000,258000.000,475000.000,355000.000,376000.000,-2000.000,152000.000,267000.000,316000.000,302000.000,109000.000,417000.000,671000.000,821000.000,862000.000,713000.000,625000.000,619000.000,473000.000
OperatingExpenses,2215000.000,3576000.000,2051000.000,1963000.000,1571000.000,1184000.000,1529000.000,3027000.000,1105000.000,1222000.000,1058000.000,1028000.000,1197000.000,2654000.000,429000.000,1365000.000,1705000.000,1519000.000,1826000.000,1610000.000,1451000.000,1186000.000,907000.000
OperatingIncomeLoss,1383000.000,871000.000,1997000.000,1221000.000,1165000.000,1807000.000,1289000.000,-1033000.000,772000.000,-381000.000,-180000.000,710000.000,300000.000,-1521000.000,-94000.000,-569000.000,-461000.000,-382000.000,-841000.000,-282000.000,-30000.000,125000.000,810000.000
OtherNonoperatingIncomeExpense,-44000.000,,,,,,,,,,,,,,,,,,,,,,
PaymentsOfCapitalDistribution,,,3032000.000,,,,2045000.000,,,,277000.000,,,,319000.000,,,,,,,,416000.000
PaymentsToAcquireMarketableSecurities,,,9500000.000,,,,,,,,,,,,,,,,,,,,
PaymentsToAcquireOilAndGasProperty,,,194000.000,,,,114000.000,,,,415000.000,,,,1039000.000,,,,54000.000,,,,
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,3000000.000,,,,,,,,,,,,,,,,,,,,
ProfitLoss,1339000.000,,,,,,,,,,,,,,,,,,,,,,
ResultsOfOperationsDepreciationDepletionAndAmortizationAndValuationProvisions,1539000.000,2763000.000,1140000.000,1105000.000,953000.000,556000.000,567000.000,359000.000,353000.000,175000.000,128000.000,408000.000,406000.000,379000.000,66000.000,638000.000,720000.000,409000.000,659000.000,588000.000,514000.000,256000.000,127000.000
ResultsOfOperationsDryHoleCosts,-109000.000,7000.000,94000.000,2000.000,-12000.000,-23000.000,,1867000.000,,,,-6000.000,64000.000,,,,,,,,,,
UnrealizedGainLossOnDerivatives,,,,16000.000,,,,,,,,,,,,,,,,,,,
