,2011-09-30,2012-01-01,2012-04-01,2012-07-01,2012-09-30,2012-12-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,38116000.000,44500000.000,50500000.000,71100000.000,,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,736200000.000,795500000.000,843400000.000,1012700000.000,891800000.000,821500000.000,899900000.000,1033000000.000,899600000.000,871300000.000,927200000.000,1137700000.000,854100000.000,847500000.000,902400000.000,989800000.000,900400000.000,849000000.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,736200000.000,795500000.000,843400000.000,,,,,,,,,,,,,,,
AccountsPayableCurrent,,,,,,736200000.000,401700000.000,430600000.000,,,,,,,,,,,,,,,
AccountsPayableCurrentAndNoncurrent,,,,,,,,,,,,,,,,,643000000.000,,,,583500000.000,,
AccountsPayableTradeCurrent,,,,,,,,,530300000.000,,,,535700000.000,,,,,,,,,,
AccountsReceivableGrossCurrent,,,,,436287000.000,590900000.000,621900000.000,643900000.000,535400000.000,,,,508600000.000,,,,542800000.000,,,,529400000.000,,
AccountsReceivableNetCurrent,,,,,,,,,498000000.000,,,,460000000.000,,,,498800000.000,,,,482600000.000,,
AccruedIncomeTaxesCurrent,,,,,,,,,48900000.000,,,,39900000.000,,,,15500000.000,,,,16000000.000,,
AccruedInvestmentIncomeReceivable,,,,,,153000000.000,169500000.000,159900000.000,161200000.000,160500000.000,182000000.000,159900000.000,184900000.000,167900000.000,181200000.000,165800000.000,192000000.000,,,,,,
AccruedLiabilitiesCurrent,,,,,336908000.000,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,140253000.000,228200000.000,244700000.000,271900000.000,285000000.000,,,,353000000.000,,,,338800000.000,,,,394300000.000,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,-129000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,149448000.000,150352000.000,229828000.000,253812000.000,413172000.000,403300000.000,392900000.000,140000000.000,87700000.000,61700000.000,197800000.000,301300000.000,243600000.000,222600000.000,251800000.000,64200000.000,-40700000.000,-174300000.000,-72800000.000,130900000.000,220900000.000,-22200000.000,94200000.000
AdditionalPaidInCapitalCommonStock,872683000.000,871775000.000,852542000.000,854776000.000,861191000.000,848300000.000,859500000.000,834300000.000,828000000.000,770400000.000,813200000.000,1500900000.000,1472300000.000,1437700000.000,1429500000.000,1463500000.000,1458500000.000,1430300000.000,1437700000.000,1447100000.000,1447100000.000,1388000000.000,1410600000.000
AllowanceForDoubtfulAccountsReceivable,,,,,21870000.000,,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,21870000.000,24200000.000,28500000.000,32600000.000,37400000.000,,,,48600000.000,,,,44000000.000,43600000.000,47600000.000,46000000.000,46800000.000,48000000.000,45300000.000
AllowanceForLoanAndLeaseLossesRealEstate,,,,,,,,,,,,,,,,,800000.000,,,,,,
AmountOfRestrictedNetAssetsForConsolidatedAndUnconsolidatedSubsidiaries,,,,,,,,,1646800000.000,,,,1941000000.000,,,,1459700000.000,,,,2656400000.000,,
AssetBackedSecuritiesAtCarryingValue,,,,,,204800000.000,241600000.000,430200000.000,560400000.000,794000000.000,795700000.000,,,,,,,,,,,,
AssetRetirementObligation,,,,,,,24300000.000,24800000.000,25400000.000,,,,,,,,,,,,,,
AssetRetirementObligationCurrent,,,,,,,1200000.000,1200000.000,600000.000,,,,,,,,,,,,,,
AssetRetirementObligationsNoncurrent,,,,,,,23100000.000,23600000.000,24800000.000,,,,,,,,,,,,,,
Assets,23579554000.000,24011081000.000,24534994000.000,24581349000.000,25200491000.000,26858800000.000,27716700000.000,27365000000.000,27908800000.000,28764000000.000,29322500000.000,29885200000.000,30100200000.000,31206700000.000,31455000000.000,32970000000.000,32334100000.000,35032800000.000,35455100000.000,35810800000.000,35792800000.000,35662700000.000,36696800000.000
AssetsFairValueDisclosure,,,,,206047000.000,313500000.000,419000000.000,502700000.000,523500000.000,709500000.000,755600000.000,930600000.000,1066000000.000,1160800000.000,1222900000.000,1148100000.000,1233100000.000,74800000.000,73900000.000,74700000.000,78100000.000,46400000.000,49100000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,,25097500000.000,25544000000.000,26164900000.000,26738700000.000,26801600000.000,27678500000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,15914300000.000,16468700000.000,16939800000.000,16917200000.000,17388500000.000,17391500000.000,,,,,,
AvailableForSaleSecurities,,,,,16337000000.000,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesAmortizedCost,,,,,15278553000.000,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,52400000.000,69400000.000,112000000.000,80100000.000,106500000.000,256100000.000,,,,22600000.000,32400000.000,25700000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,68600000.000,108800000.000,179400000.000,140100000.000,282900000.000,498300000.000,,,,38300000.000,41100000.000,31500000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,2811055000.000,1004929000.000,1374400000.000,1677700000.000,5162000000.000,5925900000.000,6144200000.000,4526400000.000,3042100000.000,4862600000.000,5246000000.000,4104900000.000,7816900000.000,7404400000.000,,,,406700000.000,543500000.000,455100000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,16200000.000,39400000.000,67400000.000,60000000.000,176400000.000,242200000.000,,,,15700000.000,8700000.000,5800000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,2063750000.000,681091000.000,278100000.000,1425800000.000,4436900000.000,5405900000.000,5293900000.000,3355000000.000,1197500000.000,2577100000.000,2642100000.000,2193900000.000,5297000000.000,3976200000.000,,,,216000000.000,255700000.000,188800000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,747305000.000,323838000.000,1096300000.000,251900000.000,725100000.000,520000000.000,850300000.000,1171400000.000,1844600000.000,2285500000.000,2603900000.000,1911000000.000,2519900000.000,3428200000.000,,,,190700000.000,287800000.000,266300000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,,,,,,,,,,,,,,,,420800000.000,428900000.000,498000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,,,,,,,,,,,,,,,,429300000.000,423800000.000,496200000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,,,,,,,,,,,,,,,,231400000.000,265200000.000,201600000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,,,,,,,,,,,,,,,228200000.000,261100000.000,198000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,,,,,,,,,,,,,,,,,487100000.000,497100000.000,496300000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,,,,,,,,,,,,,,,,,493300000.000,477000000.000,481600000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,14379247000.000,15041054000.000,15473900000.000,15200000000.000,15185300000.000,15062100000.000,15863300000.000,16040500000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,,,,,,,,,,,,,,,,12800000.000,24900000.000,18600000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,,,,,,,,,,,,,,,11900000.000,24900000.000,18600000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,30492000.000,21400000.000,19900000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositionsLessThanOneYear,,,,,,,,,,,,,,,,,,,,,,198.000,135.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,53992000.000,18556000.000,12300000.000,4800000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,92835000.000,30492000.000,21400000.000,19900000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,38843000.000,11936000.000,9100000.000,15100000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,1088939000.000,,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions1,,,,,,,,,,,,,,,,,,,,,,335.000,247.000
AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositionsGreaterThanOrEqualToOneYear,,,,,,,,,,,,,,,,,,,,,,137.000,112.000
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,1400000000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationDeferredTaxLiabilitiesNoncurrent,,,,,,111800000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationNotesPayableAndLongTermDebt,,,,,225000000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,,,8900000.000,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,,,,88200000.000,,,,114700000.000,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,3097000.000,,,,,,,,,,,,7200000.000,,,,10000000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,1500000.000,,,,,,,,,,,,5500000.000,,,,10000000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,1866000.000,,,,,,,,,,,,5600000.000,,,,8500000.000,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,2513000.000,,,,,,,,,,,,6300000.000,,,,8800000.000,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,3153000.000,,,,,,,,,,,,7100000.000,,,,9500000.000,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,14554000.000,,,,,,,,,,,,56500000.000,,,,67900000.000,,
CashAndCashEquivalentsAtCarryingValue,,2204787000.000,2319668000.000,1832826000.000,1470711000.000,1103700000.000,1475000000.000,1243700000.000,1899700000.000,1293800000.000,1319800000.000,1455900000.000,1319200000.000,1311400000.000,1279600000.000,1293200000.000,1197000000.000,576400000.000,465600000.000,487500000.000,497300000.000,348800000.000,320300000.000
CollateralAlreadyPostedAggregateFairValue,,,,7366000.000,,,,,,,,,,,,,,,,,,,
CommitmentsAndContingencies,,,,,,,,,,,,,,,,,,125500000.000,147800000.000,114700000.000,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,,8887000.000,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,,,,0.010,,,,0.010,,,0.010,0.010,,,,,,,,0.010,,
CommonStockSharesAuthorized,500000.000,,,,500000000.000,,,,500000000.000,,,,500000000.000,,,,,,,,500000000.000,,
CommonStockSharesIssued,139346.000,,,,140184000.000,,,,142381100.000,,,,202295600.000,,,,,,,,200789100.000,,
CommonStockSharesOutstanding,139346.000,,,,139346000.000,,,,142381100.000,,,,202295600.000,,,,,,,,200789100.000,,
CommonStockValue,1393000.000,1394000.000,1401000.000,1402000.000,1402000.000,1400000.000,1400000.000,1400000.000,1400000.000,1500000.000,1500000.000,2100000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000
ContractualObligation,,,,,,,,,,,,,,,,215400000.000,248500000.000,,,,,,
ConvertiblePreferredStockNonredeemableOrRedeemableIssuerOptionValue,,,,,282713000.000,,,,,,,,,,,,,,,,,,
CreditDerivativeMaximumExposureUndiscounted,,,,,,,,227400000.000,149800000.000,,,,108300000.000,,,,73700000.000,,,,,,
DebtInstrumentBasisSpreadOnVariableRate,,,,,0.007,,,,,,,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,8100000.000,8500000.000,8000000.000,13600000.000,9500000.000,8900000.000,37600000.000,36700000.000,35900000.000,34600000.000,27600000.000,25700000.000,25300000.000,25000000.000,23800000.000,22800000.000,22200000.000,21900000.000
DeferredCostsAndOtherAssets,,,,,,70300000.000,112000000.000,76700000.000,,,,,,,,,,,,,,,
DeferredFinanceCostsNet,,,,,,,94200000.000,104700000.000,100900000.000,,,,,,,,,100200000.000,96800000.000,91600000.000,87000000.000,82200000.000,81200000.000
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,,1382600000.000,,,,1302100000.000,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,4282000.000,,,,,,,,,,,,,,,,3700000.000,,
DeferredTaxAssetsGross,,,,,,,,,,,,,,,,,2073900000.000,,,,1310800000.000,,
DeferredTaxAssetsInventory,,,,,,,,,,,,,,,,,35300000.000,,,,32600000.000,,
DeferredTaxAssetsInvestmentInSubsidiaries,,,,,,,,,,,,,,,,,217300000.000,,,,51100000.000,,
DeferredTaxAssetsInvestments,,,,,,,,,,,,,,,,,24000000.000,,,,0.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,-69687000.000,,,,921200000.000,,,,952900000.000,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,33067000.000,,,,47900000.000,,,,43000000.000,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,-102754000.000,,,,873300000.000,,,,909900000.000,,,,285000000.000,303400000.000,299800000.000,279300000.000,42600000.000,48400000.000,31600000.000
DeferredTaxAssetsNet,,,,,,189000000.000,167700000.000,279900000.000,293400000.000,290100000.000,227100000.000,145900000.000,186700000.000,178800000.000,173600000.000,275900000.000,1054000000.000,,,,798700000.000,,
DeferredTaxAssetsNetCurrent,,,,,44774000.000,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsNetNoncurrent,,,,,1033494000.000,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,,,,,,1040200000.000,,,,992300000.000,,
DeferredTaxAssetsOther,,,,,,,,,,,,,,,,,139500000.000,,,,57300000.000,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,3255000.000,,,,,,,,,,,,,,,,,,
