,2011-09-30,2011-12-31,2012-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,207302.000,243375.000
AccountsReceivableNetCurrent,,,14568.000
AccountsReceivableRelatedPartiesCurrent,,23858.000,
AccruedLiabilitiesCurrent,192871.000,,
AdditionalPaidInCapitalCommonStock,1378398.000,1405710.000,1405710.000
Assets,360476.000,280815.000,259766.000
AssetsCurrent,309465.000,233114.000,213353.000
CashAndCashEquivalentsAtCarryingValue,267926.000,186259.000,156106.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,17069547.000,17069547.000,17069547.000
CommonStockSharesOutstanding,16689111.000,16643459.000,16643459.000
CommonStockValue,17070.000,17072.000,17072.000
DepositsAssetsCurrent,3544.000,3544.000,3544.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-1228294.000,1360736.000,1418785.000
DueFromRelatedPartiesCurrent,34795.000,0.000,
DueToRelatedPartiesCurrent,,10765.000,5422.000
EquityMethodInvestments,30752.000,28688.000,28646.000
InventoryNet,,19453.000,13225.000
Liabilities,193792.000,219302.000,256319.000
LiabilitiesAndStockholdersEquity,360476.000,280815.000,259766.000
LiabilitiesCurrent,193792.000,219302.000,256319.000
MinorityInterest,-490.000,-533.000,-550.000
OtherLiabilitiesCurrent,921.000,1235.000,7522.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000
PrepaidExpenseCurrent,3200.000,0.000,3003.000
PropertyPlantAndEquipmentNet,20259.000,19013.000,17767.000
StockholdersEquity,167174.000,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,166684.000,61513.000,3447.000
