,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,-482.000,,,,,,,,2611.000,,,,-45.000,,,
ConstructionAndDevelopmentCosts,5869.000,0.000,0.000,,,,,,,,,,,,,,
ConstructionRevenue,15443.000,0.000,0.000,,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,,,,,,,-0.000,,-0.010,,-0.010,0.000,-0.010,-0.010
GeneralAndAdministrativeExpense,7436.000,111.000,2103.000,2311.000,208014.000,16005.000,35482.000,32040.000,14221.000,38744.000,104458.000,54562.000,-8002.000,41951.000,35362.000,39775.000,95437.000
GrossProfit,9574.000,0.000,0.000,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1434.000,,,,,-22703.000,-42444.000,7342.000,-74994.000,-52842.000,-118850.000,-69918.000,-66681.000,-59244.000,-52293.000,-58920.000,-114130.000
IncomeTaxExpenseBenefit,0.000,456.000,0.000,,,,,,,,,,,,,,
IncomeTaxesPaid,,0.000,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,4841.000,,,,18703.000,,,,27890.000,,,,22397.000,,,
IncreaseDecreaseInAccruedSalaries,,,,,,,,,,,,,,30000.000,,,
IncreaseDecreaseInPrepaidExpense,,,,,,-4000.000,,,,,,,,,,,
InterestExpenseDebt,75.000,100.000,4509.000,-5610.000,17442.000,,,,,,,,,,,,
InterestExpenseOther,,,,,,6698.000,6962.000,6962.000,14429.000,14098.000,14392.000,15356.000,74683.000,17293.000,16931.000,19145.000,18693.000
InterestPaid,,0.000,,,,,,,,,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,0.000,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,2000.000,,,,,,,,27563.000,,,,6802.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,2000.000,,,,,,,,27563.000,,,,6802.000,,,
NetCashProvidedByUsedInOperatingActivities,,-2482.000,,,,,,,,-24952.000,,,,-6847.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-2482.000,,,,,,,,-24952.000,,,,-6847.000,,,
NetIncomeLoss,,,,,,-22703.000,-42444.000,7342.000,-74994.000,-52842.000,-118850.000,-69918.000,-66681.000,-59244.000,-52293.000,-58920.000,-114130.000
NonoperatingIncomeExpense,,556.000,4509.000,5610.000,,,,,,,,,,,,,
OperatingExpenses,11008.000,6767.000,161379.000,23550.000,,16005.000,35482.000,32040.000,14221.000,38744.000,104458.000,54562.000,-8002.000,41951.000,35362.000,39775.000,95437.000
OperatingIncomeLoss,,-6767.000,-161379.000,-23550.000,-20843.000,-16005.000,-35482.000,-32040.000,-14221.000,-38744.000,-104458.000,-54562.000,8002.000,-41951.000,-35362.000,-39775.000,-95437.000
OtherExpenses,,,,,,6698.000,,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,0.000,,,,,,,,,,,,,,,
ProceedsFromNotesPayable,,2000.000,,,,,,,,,,,,6802.000,,,
ProceedsFromRelatedPartyDebt,,,,,,,,,,63.000,,,,,,,
ProfessionalFees,3572.000,6656.000,159276.000,21239.000,,,,,,,,,,,,,
ProfitLoss,-1509.000,-7323.000,-165888.000,-29160.000,-26609.000,,,,,,,,,,,,
StockIssuedDuringPeriodSharesConversionOfUnits,,,,,,,,,,,,,,20833.000,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,11025000.000,11025000.000,,11025000.000,11025000.000,11031593.000,-22029744.000,11125000.000,11125000.000,11125000.000,-22250000.000,11125000.000,11125000.000,11125000.000,-22250000.000
