,2011-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-665.000
Depreciation,8665.000
EarningsPerShareBasicAndDiluted,0.000
GeneralAndAdministrativeExpense,323110.000
IncreaseDecreaseInAccruedLiabilities,-1247.000
IncreaseDecreaseInInterestPayableNet,14745.000
IncreaseDecreaseInOtherAccruedLiabilities,5482.000
IncreaseDecreaseInPrepaidExpense,-40510.000
InterestExpense,14745.000
NetCashProvidedByUsedInFinancingActivities,300298.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,300298.000
NetCashProvidedByUsedInInvestingActivities,-144517.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-144517.000
NetCashProvidedByUsedInOperatingActivities,-156446.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-156446.000
NetIncomeLoss,-504465.000
OperatingExpenses,504465.000
OtherNoncashExpense,93520.000
OtherOperatingActivitiesCashFlowStatement,36000.000
PaymentsToAcquirePropertyPlantAndEquipment,144517.000
ProceedsFromIssuanceOfCommonStock,200000.000
ProceedsFromOtherDebt,29950.000
ProceedsFromRepaymentsOfBankOverdrafts,3348.000
ProceedsFromRepaymentsOfRelatedPartyDebt,67000.000
SellingAndMarketingExpense,166610.000
