,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,14293000.000,16356000.000,14393000.000,14987000.000,10161000.000,11508000.000,10164000.000,12660000.000,8864000.000
AccountsReceivableNetCurrent,31634000.000,35109000.000,34262000.000,43336000.000,32021000.000,36780000.000,35147000.000,43432000.000,25793000.000
AccruedBonusesCurrent,,,,1190000.000,,,,2037000.000,
AccruedLiabilitiesAndOtherLiabilities,11348000.000,9072000.000,11146000.000,8386000.000,9464000.000,9950000.000,9310000.000,9400000.000,8791000.000
AccruedSalesCommissionCurrent,,,,2713000.000,,,,2517000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,12646000.000,,,,22366000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-63000.000,-36000.000,-58000.000,-82000.000,-104000.000,-157000.000,-179000.000,-200000.000,-195000.000
AdditionalPaidInCapitalCommonStock,98991000.000,100280000.000,101368000.000,103114000.000,104205000.000,105258000.000,106305000.000,107898000.000,109008000.000
AllowanceForDoubtfulAccountsReceivableCurrent,173000.000,159000.000,323000.000,102000.000,330000.000,315000.000,310000.000,290000.000,289000.000
Assets,116556000.000,111090000.000,108614000.000,107286000.000,88280000.000,86805000.000,81358000.000,89315000.000,67886000.000
AssetsCurrent,98115000.000,94740000.000,89334000.000,87586000.000,67886000.000,66408000.000,61243000.000,69130000.000,48277000.000
CashAndCashEquivalentsAtCarryingValue,65333000.000,54591000.000,48864000.000,41143000.000,33429000.000,27053000.000,24122000.000,24221000.000,20378000.000
CommonStockCapitalSharesReservedForFutureIssuance,6726992.000,6570241.000,6546884.000,6261008.000,1947550.000,1909182.000,1896432.000,1868680.000,2169081.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,25777966.000,25934717.000,25958074.000,26243950.000,6569237.000,6592387.000,6605137.000,6632889.000,6713551.000
CommonStockSharesOutstanding,25777966.000,25934717.000,25958074.000,26243950.000,6569237.000,6592387.000,6605137.000,6632889.000,6713551.000
CommonStockValue,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
DeferredIncomeTaxLiabilities,,,,,,,,5790000.000,
DeferredOfferingCosts,,0.000,0.000,0.000,,,,,
DeferredRentCredit,,900000.000,900000.000,1000000.000,,,,1400000.000,
DeferredTaxAssetsLiabilitiesNet,,,,0.000,,,,0.000,
DeferredTaxAssetsNet,,,,5059000.000,,,,5790000.000,
DeferredTaxAssetsNetCurrent,,,,240000.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,17946000.000,,,,21742000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,854000.000,,,,1611000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,882000.000,,,,1303000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,,,488000.000,,,,678000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,19544000.000,
DeferredTaxAssetsValuationAllowanceCurrent,,,,642000.000,,,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,14229000.000,,,,,
DeferredTaxLiabilitiesDeferredExpenseCapitalizedSoftware,,,,3688000.000,,,,4482000.000,
DeferredTaxLiabilitiesDeferredExpenseReservesAndAccruals,,,,,,,,0.000,
DeferredTaxLiabilitiesGrossCurrent,,,,20000.000,,,,,
DeferredTaxLiabilitiesGrossNoncurrent,,,,5279000.000,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,1591000.000,,,,1308000.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,9800000.000,9700000.000,11200000.000,10100000.000,9100000.000,7900000.000,6600000.000,5700000.000,4700000.000
LettersOfCreditOutstandingAmount,,,,600000.000,,,,500000.000,
Liabilities,54595000.000,52716000.000,53975000.000,55553000.000,46212000.000,50420000.000,46879000.000,50767000.000,37454000.000
LiabilitiesAndStockholdersEquity,116556000.000,111090000.000,108614000.000,107286000.000,88280000.000,86805000.000,81358000.000,89315000.000,67886000.000
LiabilitiesCurrent,25641000.000,51978000.000,53164000.000,54598000.000,44950000.000,49083000.000,45599000.000,49549000.000,36300000.000
LongTermDebt,,26550000.000,27625000.000,31225000.000,,,,,
LongTermDebtCurrent,,26550000.000,27625000.000,31225000.000,25325000.000,27625000.000,26125000.000,27489000.000,18645000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,31225000.000,,,,,
LongTermDebtNoncurrent,28334000.000,0.000,0.000,0.000,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,11688000.000,7897000.000,14569000.000,,,,12426000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,2917000.000,,,,2946000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,1637000.000,1090000.000,1410000.000,,,,1254000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,2198000.000,1690000.000,2063000.000,,,,1510000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,2312000.000,1821000.000,2641000.000,,,,2160000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,2300000.000,1896000.000,2712000.000,,,,2784000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,2251000.000,874000.000,2826000.000,,,,1772000.000,
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,990000.000,526000.000,,,,,,
OtherAccruedLiabilitiesCurrent,,,,2648000.000,,,,3878000.000,
OtherAssetsNoncurrent,119000.000,90000.000,121000.000,315000.000,111000.000,109000.000,57000.000,60000.000,60000.000
OtherLiabilitiesNoncurrent,620000.000,738000.000,811000.000,955000.000,1262000.000,1337000.000,1280000.000,1218000.000,1154000.000
PrepaidExpenseAndOtherAssetsCurrent,1148000.000,1742000.000,1871000.000,1246000.000,2436000.000,2575000.000,1974000.000,1477000.000,2106000.000
PropertyPlantAndEquipmentGross,,,,32031000.000,,,,42491000.000,
PropertyPlantAndEquipmentNet,13671000.000,16260000.000,19159000.000,19385000.000,20283000.000,20288000.000,20058000.000,20125000.000,19549000.000
PurchaseObligation,2700000.000,,,,,,,,
PurchaseObligationDueInNextTwelveMonths,2100000.000,,,,,,,,
PurchaseObligationDueInSecondAndThirdYear,600000.000,,,,,,,,
RestrictedCashAndCashEquivalentsAtCarryingValue,,3298000.000,4337000.000,1861000.000,0.000,0.000,0.000,0.000,
RestrictedCashAndCashEquivalentsNoncurrent,4651000.000,0.000,0.000,0.000,,,,,
RetainedEarningsAccumulatedDeficit,-36968000.000,-41871000.000,-46672000.000,-51300000.000,-62034000.000,-68717000.000,-71648000.000,-69151000.000,-78382000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,1341391.000,1542487.000,1635565.000,1647398.000,434323.000,467283.000,541156.000,565043.000,593197.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,3.490,5.380,5.780,6.840,29.060,30.570,30.270,30.650,31.300
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,11339000.000,7970000.000,2792000.000,500000.000,535000.000,1303000.000,739000.000,299000.000,329000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,3354197.000,3384540.000,4209703.000,4297893.000,1084476.000,1095428.000,1047078.000,1026244.000,1007548.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,8.200,8.450,7.670,7.670,29.970,28.990,28.950,28.730,28.520
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,10332000.000,7388000.000,2788000.000,499000.000,528000.000,1251000.000,720000.000,299000.000,314000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,2847379.000,2880491.000,3828984.000,3928026.000,1007222.000,1031837.000,999304.000,986301.000,972228.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,7.830,8.130,7.690,7.740,30.370,29.420,29.360,29.170,29.030
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,1647398.000,,,,565043.000,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,,4297893.000,,,,1026244.000,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,8667000.000,6475000.000,2584000.000,497000.000,512000.000,993000.000,597000.000,299000.000,277000.000
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,,,,6.840,,,,30.650,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,,,7.670,,,,28.730,
StockholdersEquity,61961000.000,58374000.000,54639000.000,51733000.000,42068000.000,36385000.000,34479000.000,38548000.000,30432000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,61961000.000,58374000.000,54639000.000,51733000.000,42068000.000,36385000.000,34479000.000,38548000.000,30432000.000
TemporaryEquityCarryingAmountAttributableToParent,0.000,0.000,0.000,0.000,,,,,
UndistributedEarningsOfForeignSubsidiaries,,,,0.000,,,,0.000,
UnrecordedUnconditionalPurchaseObligationBalanceSheetAmount,,3700000.000,3600000.000,6700000.000,5400000.000,5100000.000,3300000.000,4900000.000,3900000.000
UnrecordedUnconditionalPurchaseObligationDueInNextRollingTwelveMonths,,2900000.000,2700000.000,5600000.000,4500000.000,4400000.000,3000000.000,3600000.000,3100000.000
UnrecordedUnconditionalPurchaseObligationDueInRollingYearThree,,200000.000,200000.000,100000.000,,,,,
UnrecordedUnconditionalPurchaseObligationDueInRollingYearTwo,,600000.000,700000.000,1000000.000,900000.000,700000.000,300000.000,1300000.000,800000.000
