,2011-01-29,2012-01-28,2013-02-02,2014-02-01,2015-01-31,2016-01-30,2017-01-28
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-145000000.000,,,,,,
AdvertisingExpense,1292000000.000,1360000000.000,1422000000.000,1668000000.000,1600000000.000,1434000000.000,1465000000.000
AllocatedShareBasedCompensationExpense,109000000.000,90000000.000,105000000.000,110000000.000,73000000.000,118000000.000,116000000.000
AmortizationOfIntangibleAssets,,,22000000.000,25000000.000,22000000.000,23000000.000,18000000.000
AmountOfIneffectivenessOnNetInvestmentHedges,,,0.000,0.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,10900000.000,15500000.000,5000000.000,2300000.000,3300000.000,0.000,100000.000
AssetImpairmentCharges,,,37000000.000,77000000.000,,,
CapitalLeaseObligationsIncurred,,,282000000.000,211000000.000,88000000.000,126000000.000,238000000.000
CapitalLeasesIncomeStatementInterestExpense,,69000000.000,109000000.000,116000000.000,38000000.000,42000000.000,49000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-488000000.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,,,,1515000000.000,1836000000.000,-1534000000.000
CashFlowHedgeGainLossReclassifiedToInterestExpenseNet,45000000.000,,,,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,-321000000.000,19000000.000,0.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,-692000000.000,704000000.000,107000000.000
CommonStockDividendsPerShareDeclared,0.920,1.150,1.380,1.650,1.990,2.200,2.360
ComprehensiveIncomeNetOfTax,,2829000000.000,3104000000.000,1656000000.000,-1344000000.000,3333000000.000,2728000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,2920000000.000,,,,,,
CooperativeAdvertisingAmount,216000000.000,256000000.000,231000000.000,76000000.000,47000000.000,38000000.000,38000000.000
CostOfGoodsAndServicesSold,45725000000.000,47860000000.000,50568000000.000,51160000000.000,51278000000.000,51997000000.000,48872000000.000
CostOfPropertyRepairsAndMaintenance,726000000.000,666000000.000,695000000.000,,,,
CurrentFederalTaxExpenseBenefit,1086000000.000,1069000000.000,1471000000.000,1213000000.000,1074000000.000,1652000000.000,1108000000.000
CurrentForeignTaxExpenseBenefit,,13000000.000,18000000.000,25000000.000,7000000.000,7000000.000,6000000.000
CurrentIncomeTaxExpenseBenefit,1130000000.000,1156000000.000,1624000000.000,1386000000.000,1197000000.000,1924000000.000,1255000000.000
CurrentStateAndLocalTaxExpenseBenefit,,,135000000.000,148000000.000,116000000.000,265000000.000,141000000.000
DeferredFederalIncomeTaxExpenseBenefit,388000000.000,427000000.000,124000000.000,66000000.000,-2000000.000,-272000000.000,21000000.000
DeferredForeignIncomeTaxExpenseBenefit,,-56000000.000,-152000000.000,-322000000.000,-1000000.000,0.000,-1000000.000
DeferredIncomeTaxExpenseBenefit,445000000.000,371000000.000,-14000000.000,-254000000.000,7000000.000,-322000000.000,41000000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,14000000.000,2000000.000,10000000.000,-50000000.000,21000000.000
DefinedBenefitPlanAmortizationOfNetGainsLosses,70000000.000,106000000.000,108000000.000,,,,
DefinedBenefitPlanAmortizationOfNetPriorServiceCostCredit,12000000.000,10000000.000,27000000.000,,,,
DefinedBenefitPlanAmountToBeAmortizedFromAccumulatedOtherComprehensiveIncomeLossNextFiscalYear,,,,43000000.000,79000000.000,35000000.000,
DefinedBenefitPlanAmountsThatWillBeAmortizedFromAccumulatedOtherComprehensiveIncomeLossInNextFiscalYear,-58000000.000,-96000000.000,-81000000.000,,,,
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation,-5000000.000,-7000000.000,,,,,
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation1,,,8000000.000,5000000.000,4000000.000,,
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnServiceAndInterestCostComponents,-1000000.000,-1000000.000,,,,,
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnServiceAndInterestCostComponents1,,,1000000.000,1000000.000,1000000.000,,
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnAccumulatedPostretirementBenefitObligation,6000000.000,7000000.000,9000000.000,5000000.000,4000000.000,,
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnServiceAndInterestCostComponents,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,,
DefinedBenefitPlanFutureAmortizationOfGainLoss,,,,-70000000.000,-108000000.000,-46000000.000,
DefinedBenefitPlanFutureAmortizationOfPriorServiceCostCredit,,,,-27000000.000,-29000000.000,-11000000.000,
DefinedBenefitPlanHealthCareCostTrendRateAssumedForNextFiscalYear,0.075,0.075,0.075,0.075,0.075,,
DefinedBenefitPlanTargetPlanAssetAllocations,,,,1.000,1.000,1.000,1.000
DefinedBenefitPlanUltimateHealthCareCostTrendRate,0.050,0.050,0.050,0.050,0.050,,
DefinedContributionPlanCostRecognized,190000000.000,197000000.000,218000000.000,229000000.000,220000000.000,224000000.000,197000000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,,0.050,0.050,0.050,0.050,0.050
Depreciation,2060000000.000,2107000000.000,,,,,
DepreciationDepletionAndAmortization,2084000000.000,2131000000.000,2142000000.000,2223000000.000,2129000000.000,2213000000.000,2298000000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,51000000.000,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,,,,,-6.440,0.070,0.120
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,,,,,-6.380,0.070,0.120
Dividends,659000000.000,777000000.000,,,,,
DividendsCommonStock,,,903000000.000,1051000000.000,1273000000.000,1378000000.000,1359000000.000
EarningsPerShareBasic,4.030,4.310,4.570,3.100,-2.580,5.350,4.740
EarningsPerShareDiluted,4.000,4.280,4.520,3.070,-2.560,5.310,4.700
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,0.000,0.000,
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,-32000000.000,8000000.000,26000000.000,,,
EffectiveIncomeTaxRateContinuingOperations,0.351,0.343,0.349,0.365,0.330,0.325,0.327
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,-0.023,0.000
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,-0.007,-0.006,0.003,-0.023,-0.023,-0.026
EffectiveIncomeTaxRateReconciliationOtherAdjustments,-0.013,-0.010,-0.015,-0.019,-0.019,-0.009,-0.018
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.014,0.010,0.020,0.031,0.022,0.030,0.027
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,,,,,303000000.000,219000000.000
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,43000000.000,35000000.000,42000000.000,43000000.000,29000000.000,46000000.000,43000000.000
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,,,,,77000000.000,40000000.000
FeesAndCommissions,20000000.000,22000000.000,25000000.000,29000000.000,32000000.000,37000000.000,42000000.000
FinancingReceivableAllowanceForCreditLossesProvisions,,154000000.000,,,,,
FinancingReceivableAllowanceForCreditLossesRecoveries,,-158000000.000,,,,,
FinancingReceivableAllowanceForCreditLossesWriteOffs,,572000000.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpense,24000000.000,24000000.000,,,,,
FutureAmortizationExpenseYearFive,11000000.000,15000000.000,,,,,
FutureAmortizationExpenseYearFour,11000000.000,16000000.000,,,,,
FutureAmortizationExpenseYearOne,22000000.000,22000000.000,,,,,
FutureAmortizationExpenseYearThree,13000000.000,16000000.000,,,,,
FutureAmortizationExpenseYearTwo,16000000.000,19000000.000,,,,,
GainLossOnDerivativeInstrumentsNetPretax,4000000.000,-4000000.000,14000000.000,-5000000.000,11000000.000,,
GainLossOnDispositionOfAssets1,,,,,,620000000.000,0.000
GainsLossesOnExtinguishmentOfDebt,,,,-445000000.000,-285000000.000,0.000,-422000000.000
GoodwillAndIntangibleAssetImpairment,,,,,,35000000.000,
GoodwillImpairmentLoss,,,0.000,0.000,0.000,0.000,0.000
GrossProfit,,,,,,21788000000.000,20623000000.000
ImpairmentOfRealEstate,,,,19000000.000,16000000.000,,
IncomeLossFromContinuingOperations,,,,,2449000000.000,3321000000.000,2669000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,,,-881000000.000,261000000.000,373000000.000,336000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,4495000000.000,4456000000.000,4609000000.000,3103000000.000,3653000000.000,4923000000.000,3965000000.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,5322000000.000,5371000000.000,4229000000.000,4535000000.000,5530000000.000,4969000000.000
IncomeLossFromContinuingOperationsPerBasicShare,,,,,3.860,5.290,4.620
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,3.830,5.250,4.580
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,-4085000000.000,42000000.000,68000000.000
IncomeTaxExpenseBenefit,1575000000.000,1527000000.000,1610000000.000,1132000000.000,1204000000.000,1602000000.000,1296000000.000
IncomeTaxesPaid,1259000000.000,1109000000.000,1603000000.000,1386000000.000,1251000000.000,,
IncomeTaxesPaidNet,,,,,,-127000000.000,1514000000.000
IncreaseDecreaseInAccountsAndOtherReceivables,78000000.000,187000000.000,217000000.000,-157000000.000,0.000,0.000,
IncreaseDecreaseInAccountsPayable,115000000.000,232000000.000,199000000.000,625000000.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,777000000.000,534000000.000,-543000000.000
IncreaseDecreaseInInventories,417000000.000,322000000.000,-15000000.000,885000000.000,512000000.000,316000000.000,-293000000.000
IncreaseDecreaseInOtherAccruedLiabilities,149000000.000,218000000.000,138000000.000,-9000000.000,,,
IncreaseDecreaseInOtherCurrentAssets,,150000000.000,123000000.000,267000000.000,115000000.000,-227000000.000,-36000000.000
IncreaseDecreaseInOtherNoncurrentAssets,,-43000000.000,98000000.000,-19000000.000,,,
IncreaseDecreaseInOtherNoncurrentLiabilities,,-97000000.000,120000000.000,-50000000.000,,,
IncreaseDecreaseInOtherOperatingAssets,124000000.000,,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,5800000.000,4800000.000,6600000.000,,,,
InterestAndFeeIncomeLoansConsumerInstallmentCreditCard,1604000000.000,1399000000.000,1341000000.000,0.000,0.000,,
InterestExpense,757000000.000,866000000.000,762000000.000,1126000000.000,882000000.000,607000000.000,1004000000.000
InterestExpenseOther,677000000.000,797000000.000,749000000.000,,,,
InterestPaidNet,752000000.000,816000000.000,775000000.000,1120000000.000,871000000.000,604000000.000,999000000.000
InvestmentIncomeInterest,3000000.000,3000000.000,,,,,
LineOfCreditFacilityAverageOutstandingAmount,,,,,,0.000,0.000
NetCashProvidedByUsedInContinuingOperations,,-918000000.000,-10000000.000,-89000000.000,,,
NetCashProvidedByUsedInFinancingActivities,-4015000000.000,-2140000000.000,-2488000000.000,-6364000000.000,-998000000.000,-4516000000.000,-5497000000.000
