,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,216000.000,134000.000,233869.000,188009.000,315217.000,484473.000,586485.000,595945.000,727058.000,955584.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,70626.000,54096.000,233869.000,188009.000,,,590959.000,614369.000,742442.000,955584.000
AccountsPayableAndAccruedLiabilitiesNoncurrent,,,,,,,,,,4474.000,18424.000,15384.000,
AccruedLiabilitiesCurrent,3284.000,6244.000,1625.000,70626.000,54096.000,,,,,,,,
AccruedLiabilitiesFairValueDisclosure,,,,,,,891400.000,867900.000,709959.000,,60000.000,104431.000,104033.000
AccruedPayrollTaxesCurrentAndNoncurrent,,,,41294.000,34714.000,,,,,,,,
AccruedProfessionalFeesCurrent,,,,,,,,62465.000,165686.000,75164.000,174173.000,194940.000,221164.000
AccruedProfessionalFeesCurrentAndNoncurrent,,,,29332.000,19382.000,34839.000,80999.000,,,,,,
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,,,,46068.000,85756.000,125443.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,1315.000,,,
AdditionalPaidInCapitalCommonStock,16500.000,36300.000,34500.000,4047077.000,4191183.000,4191183.000,4191183.000,4191183.000,4231083.000,4720417.000,4744182.000,4767947.000,4991473.000
Assets,,,,1086453.000,272997.000,123105.000,407164.000,319467.000,311559.000,367761.000,407420.000,248639.000,282380.000
AssetsCurrent,12483.000,18669.000,2152.000,1083896.000,270655.000,120978.000,405252.000,317770.000,290077.000,338212.000,406368.000,247802.000,261758.000
Cash,,,,889332.000,104087.000,19480.000,276480.000,,,6944.000,,,
CashAndCashEquivalentsAtCarryingValue,12483.000,18669.000,2152.000,889332.000,104087.000,19480.000,276480.000,105176.000,5866.000,6944.000,99103.000,3736.000,1638.000
