,2012-07-31,2012-10-31,2013-01-31,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31
CashAndCashEquivalentsPeriodIncreaseDecrease,0.000,0.000,-161.000,0.000,,,,,,,,,,
CostOfServices,1800.000,5400.000,,,,,,,,,,,,
CostsAndExpenses,8500.000,,,,,,,,,,,,,
CostsAndExpensesRelatedParty,,,,0.000,,,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.020,,,-0.040,-0.000,-0.000,0.030,,0.000,0.000,,0.000,0.000,0.000
GeneralAndAdministrativeExpense,8500.000,,,9600.000,16164.000,9000.000,0.000,,4200.000,1900.000,,2875.000,6661.000,3225.000
IncomeLossFromContinuingOperations,,,,-9600.000,-16164.000,-9000.000,0.000,,-4200.000,-15639.000,,-2875.000,-6661.000,-3225.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-8500.000,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.020,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,0.000,,,0.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,0.000,0.000,0.000,0.000,,,,,,,,-1625.000,,
IncreaseDecreaseInDueFromRelatedPartiesCurrent,,,,9600.000,,,,,,,,,,
IncreaseDecreaseInDueToRelatedParties,,,,0.000,,,,,,,,,,
InterestExpense,0.000,,,0.000,,,,,,,,,,
LeaseAndRentalExpense,200.000,600.000,,,,,,,,,,,,
LegalFees,10000.000,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,,,,,,,,,,4500.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,,,,,,4500.000,,
NetCashProvidedByUsedInOperatingActivities,0.000,0.000,-161.000,0.000,,,,,,,,-4500.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,0.000,0.000,-161.000,0.000,,,,,,,,-4500.000,,
NetIncomeLoss,-8500.000,-8500.000,,-9600.000,-16164.000,-9000.000,0.000,,-4200.000,-15639.000,,-2875.000,-6661.000,
OperatingExpenses,,,,9600.000,16164.000,9000.000,0.000,,4200.000,15639.000,,2875.000,6661.000,3225.000
OperatingIncomeLoss,,,,,,,,,,,,,,-3225.000
OtherGeneralAndAdministrativeExpense,,,,,,,,24000.000,,,,,,
ProceedsFromContributedCapital,,,,,,,,,,,,4500.000,,
ProceedsFromIssuanceOfCommonStock,,,,,,,,500.000,,,,,,
ProfessionalFees,,,,,,,,,,,,4500.000,,
ProfitLoss,,,-161.000,-9600.000,,,,,,,,,,
ProvisionForDoubtfulAccounts,,,,,,,,,,13739.000,,,,
Revenues,0.000,,,0.000,,,,,,,,,,
SalesRevenueNet,0.000,,,0.000,,,,,,,,,,
SellingGeneralAndAdministrativeExpense,600.000,,,,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,494448.000,,,494448.000,3483579.000,3483579.000,-3486335.000,5994449.000,5994448.000,5994448.000,-11988897.000,5994449.000,5994449.000,5994449.000
