,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,199361.000,241858.000,248786.000,510298.000,337823.000,515642.000
AccountsReceivableGross,,,,,1353439.000,1362880.000
AccountsReceivableNet,,,,,1285757.000,1295198.000
AccountsReceivableNetCurrent,635042.000,800139.000,1006835.000,1169390.000,1285757.000,1295198.000
AccruedIncomeTaxes,,,,,,-3849.000
AccruedIncomeTaxesCurrent,,,42656.000,42656.000,42656.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,335571.000,331465.000
AdditionalPaidInCapital,6001334.000,6148701.000,6278571.000,6290018.000,136885.000,93340.000
AllowanceForDoubtfulAccountsReceivable,,,,,67682.000,67682.000
Assets,4340246.000,4376641.000,4632989.000,4686305.000,2179849.000,2225701.000
AssetsCurrent,1093532.000,1133783.000,1366128.000,1456084.000,1706882.000,1646116.000
AssetsNoncurrent,3081371.000,3020070.000,2990065.000,2932129.000,189159.000,308931.000
BankOverdrafts,,,71380.000,20754.000,,
Cash,248605.000,98556.000,88874.000,19118.000,107976.000,3572.000
CashAndCashEquivalentsAtCarryingValue,248605.000,98556.000,88874.000,19118.000,107976.000,3572.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,37513549.000,37821730.000,38066830.000,38091634.000,38314617.000,24413602.000
CommonStockSharesOutstanding,37513549.000,36103730.000,36348830.000,36373634.000,36596617.000,24413602.000
CommonStockValue,3751.000,3782.000,3807.000,3810.000,3831.000,2441.000
ConvertibleDebt,,,,,293986.000,358190.000
ConvertibleLongTermNotesPayable,,,150000.000,150000.000,150000.000,150000.000
ConvertibleNotesPayable,,,,,150000.000,150000.000
DebtInstrumentConvertibleConversionPrice1,,,,,0.510,
DebtInstrumentInterestRateStatedPercentage,,,,,0.060,0.120
DebtInstrumentUnamortizedDiscount,,,,,244153.000,244153.000
DeferredIncomeTaxLiabilities,,,,,,55000.000
DeferredRentCredit,,,,,32387.000,39812.000
DeferredRentCreditCurrent,8733.000,13100.000,17535.000,24961.000,32387.000,39812.000
DeferredTaxAssetsGross,,,,,,156000.000
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,156268.000
DeferredTaxAssetsNet,,,,,,101000.000
DeferredTaxAssetsNetCurrent,,,,,,-55000.000
DeferredTaxAssetsNetNoncurrent,,,,,,156000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,156000.000
DeferredTaxLiabilitiesCurrent,,,,,,55268.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,-55000.000
DepositsAssetsNoncurrent,35704.000,35704.000,44741.000,43746.000,43746.000,47612.000
DerivativeLiabilityFairValueNet1,,,,,228208.000,187974.000
DueToRelatedPartiesCurrent,21775.000,23253.000,24732.000,26195.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,57769.000,57769.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,80724.000,40362.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,6920.000,6920.000
FiniteLivedIntangibleAssetsNet,,,,,145413.000,105051.000
Goodwill,1348402.000,1348402.000,1348402.000,1348402.000,,
IncomeTaxesReceivable,,12610.000,,,,3849.000
IntangibleAssetsNetExcludingGoodwill,1697265.000,1635964.000,1574663.000,1519679.000,,
InterestPayableCurrentAndNoncurrent,,,,,27661.000,27661.000
InventoryNet,204900.000,222478.000,248678.000,242309.000,299754.000,319951.000
Liabilities,390965.000,439307.000,716185.000,993702.000,1189098.000,1482878.000
LiabilitiesAndStockholdersEquity,4340246.000,4376641.000,4632989.000,4686305.000,2179849.000,2225701.000
LiabilitiesCurrent,390965.000,439307.000,566185.000,843702.000,1039098.000,1332878.000
LiabilitiesNoncurrent,,,150000.000,150000.000,150000.000,150000.000
LongTermDebt,,,,,548024.000,684182.000
LongTermDebtCurrent,,,,,,449182.000
LongTermDebtNoncurrent,,,,,,150000.000
NotesPayableCurrent,87767.000,87767.000,87767.000,130509.000,398024.000,449182.000
NotesPayableRelatedPartiesClassifiedCurrent,73329.000,73329.000,73329.000,88329.000,,85000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,1766000.000,1755000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,108000.000,55000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,230000.000,230000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,222000.000,222000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,216000.000,234000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,227000.000,251000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,763000.000,763000.000
PrepaidExpenseCurrent,4985.000,,21741.000,25267.000,13395.000,23546.000
PropertyPlantAndEquipmentGross,,,,,619379.000,602119.000
PropertyPlantAndEquipmentNet,165343.000,222788.000,276795.000,298092.000,283808.000,270654.000
RetainedEarningsAccumulatedDeficit,-2055804.000,-2215149.000,-2365574.000,-2601225.000,850035.000,647042.000
SecuredDebt,,,,,29920.000,36327.000
SharesOutstanding,,,0.000,0.000,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,3949281.000,3937334.000,3916804.000,3692603.000,990751.000,742823.000
UnamortizedDebtIssuanceExpense,,,22259.000,20302.000,145413.000,105051.000
UnsecuredDebt,,,,,74118.000,139665.000
