,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,87050.000,89244.000,,,,128546.000,,,,127686.000,,,,4996027.000,,,,30778.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,157556.000,,,,-1060110.000,,,,-358238.000,,,,-445231.000,,,,241796.000
ComprehensiveIncomeNetOfTax,820300.000,1096973.000,1765570.000,772556.000,1230640.000,1117273.000,1452953.000,903276.000,610155.000,1216243.000,2129350.000,-768032.000,626324.000,1325684.000,132254.000,882413.000,-2965850.000,473784.000
ConcentrationRiskPercentage1,,,1.000,,,,0.100,,,,,,,,,,,
CostOfGoodsAndServicesSold,146409.000,495659.000,206310.000,618059.000,648654.000,414616.000,354456.000,236793.000,577115.000,374045.000,1533314.000,1900418.000,7296392.000,627983.000,6806861.000,7650346.000,9603670.000,5301216.000
CostOfRevenue,230937.000,578669.000,505522.000,638228.000,684981.000,527734.000,424935.000,293797.000,890131.000,1170969.000,2287120.000,3578043.000,15504460.000,7226887.000,14410370.000,13248067.000,13228180.000,7355484.000
CostsAndExpensesRelatedParty,84528.000,83010.000,299212.000,20169.000,36327.000,113118.000,70479.000,57004.000,313016.000,796924.000,753806.000,1677625.000,8208068.000,6598904.000,7603509.000,5597721.000,3624510.000,2054268.000
Depreciation,55302.000,56274.000,,,,46408.000,,,,37984.000,,,,30504.000,,,,23220.000
DiscontinuedOperationEquityMethodInvestmentRetainedAfterDisposalOwnershipInterestAfterDisposal,,,,,,,,,,,,,,,,,,0.490
DiscontinuedOperationEquityMethodInvestmentRetainedAfterDisposalOwnershipInterestPriorToDisposal,,,,,,,,,,,,,,,,,,0.510
EarningsPerShareBasic,0.020,0.020,0.030,0.010,0.020,0.030,0.030,0.020,0.000,0.020,0.040,0.020,0.020,0.020,0.030,0.020,-0.030,0.000
EarningsPerShareDiluted,0.020,0.020,0.030,0.010,0.020,0.020,0.030,0.020,0.000,0.020,0.030,0.020,0.030,0.020,0.030,0.020,-0.030,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,,3454.000,,,,-1771.000,,,,525.000,,,,-1646.000,,,,-6402.000
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,0.040,,,,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,,,,0.340,0.340,0.340,-0.680,0.340,0.340,0.340,-0.680,0.340,0.340,0.340,-0.680,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,,,,,0.017
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,-0.340,,,,-0.340,-0.340,-0.340,0.680,-0.340,-0.340,-0.340,0.680,-0.340,-0.340,-0.340,0.680,-0.340
EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,,,,,,,,,,0.010,,,,,,,,
EffectiveIncomeTaxRateReconciliationTaxExemptIncome,,-0.250,,,,-0.250,-0.250,-0.250,0.500,-0.220,-0.250,-0.250,0.473,-0.250,-0.250,-0.250,0.130,-0.286
ForeignCurrencyTransactionGainLossUnrealized,-59359.000,154652.000,442871.000,180344.000,188142.000,-257968.000,35482.000,10560.000,11406.000,257853.000,123694.000,-1701546.000,-760704.000,275422.000,-1174091.000,-198125.000,-1535596.000,303880.000
GainLossOnDispositionOfAssets,,-417.000,,,,2142.000,,,,,,,,,,,,
GeneralAndAdministrativeExpense,256013.000,271961.000,271908.000,308611.000,,165636.000,220361.000,506566.000,389945.000,467378.000,475400.000,474560.000,447316.000,312648.000,332422.000,293850.000,139472.000,298138.000
GrossProfit,1142087.000,1220271.000,1600844.000,906099.000,1305034.000,1540243.000,1638632.000,1407127.000,1003977.000,1471486.000,2379802.000,1419158.000,1762770.000,1393482.000,1649740.000,1419032.000,-1227676.000,519980.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,879659.000,942321.000,1322699.000,592212.000,1303164.000,1375241.000,1417471.000,892716.000,1340568.000,999529.000,2007646.000,937585.000,1356316.000,1050262.000,1306345.000,1080538.000,-1412245.000,169904.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,,,,,,,1235428.000,,,,
IncomeLossFromExtraordinaryItemsTaxEffectPerBasicShare,-0.010,-0.010,-0.010,-0.000,0.000,-0.010,-0.010,-0.010,0.010,-0.010,-0.010,-0.010,0.000,-0.010,-0.010,-0.010,0.020,
IncomeLossFromExtraordinaryItemsTaxEffectPerDilutedShare,-0.010,-0.010,-0.010,-0.000,0.000,-0.010,-0.010,-0.010,0.010,-0.010,-0.010,-0.010,0.000,-0.010,-0.010,-0.010,0.020,
IncomeTaxExaminationPenaltiesAndInterestExpense,0.000,,,,,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,,,,,,,,,,41139.000,1990.000,4071.000,-30712.000,,,,,
IncomeTaxExpenseBenefitContinuingOperationsGovernmentGrants,,,,,,,,,,,135322.000,,,,,,,
IncreaseDecreaseInAccountsPayable,,1041.000,,,,,,,,1214805.000,,,,46080.000,,,,-1776755.000
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,,,,,,,,,,,,,-131370.000
IncreaseDecreaseInAccountsReceivable,,760760.000,,,,1432302.000,,,,1080615.000,,,,-1980590.000,,,,1770317.000
IncreaseDecreaseInAccountsReceivableRelatedParties,,272041.000,,,,-35949.000,,,,867776.000,,,,3313946.000,,,,1080518.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,-2220.000,,,,-8320.000,,,,37016.000,,,,5927.000,,,,-11760.000
IncreaseDecreaseInDueFromRelatedParties,,,,,,7045.000,,,,,,,,,,,,
IncreaseDecreaseInDueToRelatedParties,,1217.000,,,,,,,,,,,,81.000,,,,11880.000
IncreaseDecreaseInInventories,,-260540.000,,,,-264439.000,,,,1119041.000,,,,4091713.000,,,,-1542136.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,133403.000,,,,15148.000,,,,49426.000,,,,-16440.000,,,,-107982.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,302193.000,,,,14005.000,,,,22281.000,,,,788609.000,,,,-16129.000
IncreaseDecreaseInPrepaidExpense,,,,,,,,,,,,,,299778.000,,,,-5896.000
IncreaseDecreaseInPrepaidExpensesOther,,,,,,,,,,-5804.000,,,,,,,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,,,18118682.000,,,,6041714.000,5408313.000,,,,,18930.000,,4795931.000
InterestIncomeExpenseNet,,,,,,,,,,,,,,-27320.000,-41967.000,-39367.000,-32190.000,-51963.000
InterestPaid,,,,,,,,,,,,,,26884.000,,,,25368.000
InvestmentIncomeInterest,474.000,42.000,42.000,161.000,402.000,236.000,55.000,-255.000,143.000,125.000,-18546.000,-33496.000,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,,,,8383.000,,,,,,,,
LeaseAndRentalExpense,,,,,,,,,,,,,,914.000,,,,10117.000
NetCashProvidedByUsedInFinancingActivities,,,,,,-1420521.000,,,,1834.000,,,,-24778.000,,,,2860000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,-1420521.000,,,,1834.000,,,,-24778.000,,,,2860000.000
NetCashProvidedByUsedInInvestingActivities,,,,,,-53825.000,,,,-4617.000,,,,-4261.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,-53825.000,,,,-4617.000,,,,-4261.000,,,,
NetCashProvidedByUsedInOperatingActivities,,154102.000,,,,416007.000,,,,-355980.000,,,,-414546.000,,,,-2611802.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,154102.000,,,,416007.000,,,,-355980.000,,,,-414546.000,,,,-2611802.000
NetIncomeLoss,879659.000,942321.000,1322699.000,592212.000,1042498.000,1375241.000,1417471.000,892716.000,598749.000,958390.000,2005656.000,933514.000,1387028.000,1050262.000,1306345.000,1080538.000,-1430254.000,169904.000
NonoperatingIncomeExpense,228.000,-375.000,-158.000,2080.000,446.000,252.000,-139.000,-872.000,-1014.000,109.000,112319.000,3000.000,45710.000,-27320.000,-2138.000,-38977.000,-28023.000,-51673.000
