,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30
AccountsPayableCurrent,4419599.000,5314755.000,4678341.000,5569296.000,9202993.000
AccountsReceivableNetCurrent,14980117.000,15280151.000,16440294.000,17942113.000,17539436.000
AccruedIncomeTaxesCurrent,954633.000,441209.000,584579.000,764384.000,322921.000
AccruedLiabilitiesCurrent,,,,,193111.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,3051261.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1583511.000,1980131.000,2410341.000,2665281.000,2673617.000
AdditionalPaidInCapital,3139764.000,3139764.000,3047826.000,3047826.000,3115572.000
AllowanceForDoubtfulAccountsReceivableCurrent,0.000,,,,
Assets,45814228.000,47383538.000,50080535.000,54789302.000,62581748.000
AssetsCurrent,37009002.000,38610243.000,40386928.000,45102767.000,53200407.000
AssetsNoncurrent,,,9693607.000,9686535.000,9381341.000
CashAndCashEquivalentsAtCarryingValue,5833890.000,6323783.000,,4816860.000,9177565.000
CashCollateralForBorrowedSecurities,,,,,3057962.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,27780000.000,27780000.000,27780000.000,27780000.000,27780000.000
CommonStockSharesOutstanding,27780000.000,27780000.000,27780000.000,27780000.000,27780000.000
CommonStockValue,7112.000,7112.000,7112.000,7112.000,7112.000
ConstructionInProgressGross,1397249.000,1415980.000,1676522.000,1693337.000,1700872.000
CustomerAdvancesCurrent,,,257034.000,1040191.000,2876149.000
DueFromRelatedPartiesCurrent,796274.000,997241.000,1285791.000,1397350.000,1285493.000
DueToRelatedPartiesCurrent,,,,,375804.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,1206879.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,1565027.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,120544.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,482176.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,482176.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,482176.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,482176.000
IntangibleAssetsNetExcludingGoodwill,4100333.000,4036532.000,3970114.000,3847558.000,3614275.000
InventoryFinishedGoods,,,,,9391883.000
InventoryNet,8559887.000,11661483.000,12114595.000,12530980.000,14073011.000
InventoryRawMaterials,,,,,4385184.000
InventoryWorkInProcess,,,,,295944.000
Liabilities,15091957.000,14736904.000,15654945.000,18334504.000,23369291.000
LiabilitiesAndStockholdersEquity,45814228.000,47383538.000,50080535.000,54789302.000,62581748.000
LiabilitiesCurrent,,,15654945.000,18334504.000,23369291.000
LoansPayableToBankCurrent,8359332.000,8018023.000,8918440.000,9575763.000,8565121.000
MinorityInterest,,,84622.000,75180.000,0.000
OperatingLeasesFutureMinimumPaymentsReceivable,,,,,2673169.000
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,,,,27008.000
OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,,121522.000
OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,,,,,116848.000
OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,,,,,112354.000
OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,,108033.000
OperatingLeasesFutureMinimumPaymentsReceivableThereafter,,,,,2187404.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,
PreferredStockSharesAuthorized,0.000,0.000,,0.000,
PreferredStockSharesIssued,0.000,0.000,,0.000,
PreferredStockSharesOutstanding,0.000,0.000,,0.000,
PrepaidExpenseAndOtherAssetsCurrent,6838834.000,4300005.000,4488777.000,6668169.000,7727346.000
PropertyPlantAndEquipmentGross,,,,,6826643.000
PropertyPlantAndEquipmentNet,3016887.000,3027746.000,3751659.000,3852136.000,3775382.000
RestrictedCashAndCashEquivalentsAtCarryingValue,,,1588840.000,1587932.000,3057962.000
RetainedEarningsAccumulatedDeficit,23729912.000,25257655.000,25559439.000,,
RetainedEarningsAppropriated,2261972.000,2261972.000,3316250.000,3316250.000,3316250.000
RetainedEarningsUnappropriated,,,,27343149.000,30099906.000
StockholdersEquity,30722271.000,32646634.000,34340968.000,36379618.000,39212457.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,30722271.000,32646634.000,34425590.000,36454798.000,39212457.000
ValueAddedTaxReceivableCurrent,,47580.000,61385.000,159363.000,339594.000
