,2011-12-31,2012-03-31
AssetImpairmentCharges,,5750.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-20.000,
ConversionOfStockAmountConverted1,307796.000,
CostOfGoodsSold,2104.000,1359.000
DebtConversionConvertedInstrumentAmount1,0.000,
Depreciation,3680.000,
EarningsPerShareBasicAndDiluted,-0.000,-0.040
GainsLossesOnExtinguishmentOfDebt,-111520.000,-4079081.000
GeneralAndAdministrativeExpense,201462.000,86586.000
GrossProfit,408.000,-3337.000
IncomeLossFromContinuingOperations,-201054.000,-89923.000
IncomeTaxesPaid,0.000,
IncreaseDecreaseInAccountsPayable,54154.000,
IncreaseDecreaseInAccountsPayableRelatedParties,-10695.000,
IncreaseDecreaseInAccountsReceivable,-26259.000,
IncreaseDecreaseInAccruedLiabilities,26563.000,
IncreaseDecreaseInDeposits,0.000,
IncreaseDecreaseInInventories,73459.000,
InterestExpense,20354.000,17566.000
InterestPaid,0.000,
NetCashProvidedByUsedInFinancingActivities,193332.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,193332.000,
NetCashProvidedByUsedInOperatingActivities,-193352.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-193352.000,
NetIncomeLoss,-332928.000,-4163088.000
NonoperatingIncomeExpense,-131874.000,-4073165.000
OperatingExpenses,201462.000,
ProceedsFromRelatedPartyDebt,193332.000,
ProvisionForDoubtfulAccounts,333.000,
SalesRevenueGoodsNet,2512.000,-1978.000
StockIssuedDuringPeriodValueShareBasedCompensation,0.000,
