,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AdjustmentOfWarrantsGrantedForServices,,0.000,,,,0.000,,
AllocatedShareBasedCompensationExpense,,,,-100604.000,,,,
AmortizationOfDebtDiscountPremium,,7241.000,,,,,,
AmortizationOfFinancingCosts,,8719.000,,,,159861.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,10433839.000,10598385.000,,9480383.000,10495712.000,13357604.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-25230.000,,,,-73001.000,,
Depreciation,,,,,,801.000,,
EarningsPerShareBasicAndDiluted,-0.030,-0.020,-0.080,-0.030,-0.040,-0.030,-0.030,-0.020
GainLossOnSaleOfPropertyPlantEquipment,,0.000,,,,0.000,,
GainsLossesOnExtinguishmentOfDebt,-12334.000,-5932.000,-70008.000,-25846.000,-35649.000,-51635.000,-64161.000,-33655.000
GeneralAndAdministrativeExpense,385562.000,273657.000,365986.000,181719.000,338870.000,261966.000,302630.000,212784.000
IncreaseDecreaseInAccountsPayable,,51453.000,,,,93240.000,,
IncreaseDecreaseInOtherAccruedLiabilities,,108735.000,,,,162948.000,,
IncreaseDecreaseInOtherOperatingAssets,,-24427.000,,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,,-23890.000,,
IncreaseDecreaseInRestrictedCash,,0.000,,,,0.000,,
InterestExpenseDebt,30566.000,32912.000,32041.000,40385.000,68830.000,50303.000,,
InterestExpenseOther,,,,,,,68741.000,48156.000
InterestExpenseRelatedParty,0.000,14473.000,19529.000,19743.000,19707.000,24664.000,12469.000,46178.000
InterestPaid,,13849.000,,,,12244.000,,
InvestmentIncomeInterest,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
NetCashProvidedByUsedInFinancingActivities,,23456.000,,,,59248.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,23456.000,,,,59248.000,,
NetCashProvidedByUsedInInvestingActivities,,0.000,,,,-50000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,0.000,,,,-50000.000,,
NetCashProvidedByUsedInOperatingActivities,,-48686.000,,,,-82249.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-48686.000,,,,-82249.000,,
NetIncomeLoss,-530798.000,-407678.000,-1437304.000,-478643.000,-635520.000,-491844.000,-573589.000,-407827.000
OperatingExpenses,406378.000,280807.000,1124236.000,201179.000,375864.000,264666.000,358410.000,216088.000
OperatingIncomeLoss,-406378.000,-280807.000,-1124236.000,-201179.000,-375864.000,-264666.000,-358410.000,-216088.000
PaymentsForRepurchaseOfCommonStock,,0.000,,,,0.000,,
PaymentsOfDebtIssuanceCosts,,0.000,,,,2500.000,,
PaymentsOfMergerRelatedCostsFinancingActivities,,0.000,,,,0.000,,
PaymentsOfStockIssuanceCosts,,0.000,,,,0.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,0.000,,,,0.000,,
PaymentsToAcquireRestrictedCertificatesOfDeposit,,0.000,,,,50000.000,,
ProceedsFromBankDebt,,0.000,,,,0.000,,
ProceedsFromIssuanceOfCommonStock,,0.000,,,,0.000,,
ProceedsFromIssuanceOfOtherLongTermDebt,,0.000,,,,0.000,,
ProceedsFromIssuanceOfWarrants,,0.000,,,,0.000,,
ProceedsFromNotesPayable,,40000.000,,,,0.000,,
ProceedsFromRelatedPartyDebt,,200000.000,,,,0.000,,
ProceedsFromWarrantExercises,,0.000,,,,0.000,,
RepaymentsOfBankDebt,,200000.000,,,,50005.000,,
RepaymentsOfLongTermDebt,,0.000,,,,0.000,,
RepaymentsOfNotesPayable,,16544.000,,,,16588.000,,
ResearchAndDevelopmentExpense,20816.000,7150.000,758250.000,19460.000,36994.000,2700.000,55780.000,3304.000
ShareBasedCompensation,,57291.000,,,,11730.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,0.000,,
StockIssuedDuringPeriodSharesIssuedForNoncashConsideration,,,,,,80000.000,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,,,,72636.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,,,,0.000,,
StockIssuedDuringPeriodValueStockOptionsExercised,,,,,,,,24287.000
StockOptionPlanExpense,,,50294.000,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,17284047.000,17760769.000,,18302350.000,18385098.000,18438717.000
WriteOffOfDeferredDebtIssuanceCost,,0.000,,,,0.000,,
