,2011-10-01,2012-09-29,2013-09-28,2014-09-27,2015-10-03,2016-10-01
AdjustmentForAmortization,73000000.000,56000000.000,45000000.000,36000000.000,102000000.000,88000000.000
AmortizationOfIntangibleAssets,,,17000000.000,26000000.000,92000000.000,80000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,4000000.000,,,,,
AssetImpairmentCharges,18000000.000,34000000.000,,,285000000.000,45000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-262000000.000,355000000.000,74000000.000,-707000000.000,250000000.000,-339000000.000
CashFlowHedgeGainLossReclassifiedToEarningsNet,-15000000.000,7000000.000,,,,
ComprehensiveIncomeNetOfTax,,,733000000.000,825000000.000,1277000000.000,1813000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,0.000,-8000000.000,4000000.000,4000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,733000000.000,817000000.000,1281000000.000,1817000000.000
CostOfGoodsSold,30067000000.000,31118000000.000,32016000000.000,34895000000.000,37456000000.000,32184000000.000
CurrentIncomeTaxExpenseBenefit,255000000.000,211000000.000,421000000.000,501000000.000,659000000.000,742000000.000
DeferredIncomeTaxExpenseBenefit,86000000.000,140000000.000,-12000000.000,-105000000.000,38000000.000,84000000.000
DefinedBenefitPlanContributionsByEmployer,7000000.000,8000000.000,8000000.000,9000000.000,14000000.000,64000000.000
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation1,,,5000000.000,13000000.000,7000000.000,1000000.000
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnServiceAndInterestCostComponents1,,,,1000000.000,0.000,
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnAccumulatedPostretirementBenefitObligation,,,9000000.000,17000000.000,8000000.000,1000000.000
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnServiceAndInterestCostComponents,,,,2000000.000,0.000,
DefinedBenefitPlanTargetAllocationPercentageOfAssetsDebtSecurities,0.190,0.380,,,,
DefinedBenefitPlanTargetAllocationPercentageOfAssetsEquitySecurities,0.450,0.225,,,,
DefinedBenefitPlanTargetAllocationPercentageOfAssetsOther,0.100,0.100,,,,
DefinedBenefitPlanTargetAllocationPercentageOfAssetsRealEstate,0.050,0.050,,,,
DefinedBenefitPlanTargetPlanAssetAllocations,,,1.000,1.000,1.000,1.000
DefinedBenefitPlanUltimateHealthCareCostTrendRate,0.060,0.080,0.076,0.050,0.045,0.045
DefinedBenefitPlansEstimatedFutureEmployerContributionsInNextFiscalYear,,,8000000.000,14000000.000,63000000.000,40000000.000
DefinedContributionPlanCostRecognized,,,,53000000.000,62000000.000,67000000.000
Depreciation,433000000.000,443000000.000,474000000.000,494000000.000,609000000.000,617000000.000
DepreciationDepletionAndAmortization,,,,,701000000.000,697000000.000
EarningsPerShareDiluted,1.970,1.580,2.120,2.370,2.950,4.530
EffectOfExchangeRateOnCashAndCashEquivalents,-6000000.000,-1000000.000,3000000.000,0.000,-15000000.000,6000000.000
EffectiveIncomeTaxRateContinuingOperations,0.318,0.379,0.326,0.316,0.363,0.318
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities,-0.023,-0.019,-0.032,0.040,0.037,0.026
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,0.022,,,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses,0.000,,,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,-0.002,0.001,-0.006,-0.003,-0.001,-0.016
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.016,0.016,0.024,0.028,0.031,0.027
EffectiveIncomeTaxRateReconciliationTaxContingencies,-0.017,0.006,,-0.047,-0.018,-0.017
EffectiveIncomeTaxRateReconciliationTaxCredits,-0.009,-0.008,-0.013,,,
EquityMethodInvestmentRealizedGainLossOnDisposal,11000000.000,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings,0.000,1000000.000,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,1000000.000,0.000,0.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncome,-1000000.000,0.000,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss,,,0.000,0.000,0.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetIssues,,0.000,0.000,0.000,0.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPeriodIncreaseDecrease,0.000,0.000,0.000,0.000,0.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchases,,28000000.000,19000000.000,25000000.000,20000000.000,12000000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchasesSalesIssuancesSettlements,11000000.000,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSettlements,,26000000.000,41000000.000,23000000.000,26000000.000,16000000.000
FederalIncomeTaxExpenseBenefitContinuingOperations,320000000.000,310000000.000,341000000.000,325000000.000,564000000.000,710000000.000
FiniteLivedIntangibleAssetsAmortizationExpense,18000000.000,16000000.000,,,,
FiniteLivedIntangibleAssetsUsefulLifeMaximum,30.000,,,,,
FiniteLivedIntangibleAssetsUsefulLifeMinimum,3.000,,,,,
ForeignCurrencyTransactionGainBeforeTax,,4000000.000,,,,
ForeignIncomeTaxExpenseBenefitContinuingOperations,0.000,19000000.000,30000000.000,4000000.000,44000000.000,-2000000.000
