,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,,,2093000.000,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalIncreaseInCarryingAmountOfRedeemablePreferredStock,,,471000.000,,,,778000.000,,,,370000.000,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,105000.000,,,,241000.000,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,737000.000,,,,938000.000,,,,1184000.000,,,,817000.000,,
AmortizationOfFinancingCosts,,,409000.000,,,,104000.000,,,,129000.000,,,,141000.000,,
AssetRetirementObligationAccretionExpense,,,,,,,193000.000,,,,256000.000,,,,224000.000,,
AssetRetirementObligationLiabilitiesIncurred,,,,,,,129000.000,,,,17000.000,,,,,,
AssetRetirementObligationLiabilitiesSettled,,,,,,,,,,,22000.000,,,,117000.000,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,62000.000,,34000.000,13000.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-324000.000,,,,-460000.000,,,,114000.000,,,,20000.000,,
CostOfGoodsSoldOilAndGas,,,,,,,,10702000.000,9983000.000,,10272000.000,10564000.000,10809000.000,9240000.000,9675000.000,9063000.000,8676000.000
CostsAndExpenses,22411000.000,25926000.000,23866000.000,23389000.000,25106000.000,18545000.000,19780000.000,21613000.000,20293000.000,21912000.000,21100000.000,21374000.000,21219000.000,19879000.000,20312000.000,58620000.000,51988000.000
DeferredCompensationArrangementWithIndividualFairValueOfSharesIssued,,,,,,,,383000.000,31000.000,,1001000.000,801000.000,31000.000,164000.000,46000.000,724000.000,52000.000
DeferredCompensationArrangementWithIndividualSharesIssued,,,,,,,,260382.000,19199.000,,915809.000,576552.000,20974.000,-1358027.000,12743.000,319864.000,19265.000
DefinedContributionPlanCostRecognized,,,,,,,,164000.000,160000.000,,149000.000,155000.000,147000.000,146000.000,150000.000,143000.000,117000.000
DepreciationDepletionAndAmortization,6836000.000,6755000.000,7013000.000,7781000.000,7321000.000,5554000.000,6428000.000,6693000.000,6957000.000,7291000.000,6902000.000,7357000.000,7257000.000,7379000.000,7299000.000,7310000.000,6092000.000
DerivativeGainLossOnDerivativeNet,,,12085000.000,18618000.000,2666000.000,39793000.000,-873000.000,,,,,,,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,5568000.000,11953000.000,-60000.000,-159000.000,-3857000.000,10530000.000,-7121000.000,8798000.000,1177000.000,-3453000.000,-5115000.000,-2819000.000,6445000.000,17885000.000,5184000.000,-1423000.000,3442000.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,,-5244000.000,,,,,,,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,-5244000.000,,,,,,,,,,,,
DividendsPreferredStock,,,,,,,2740000.000,,,,929000.000,,,,,,
EarningsPerShareBasic,0.630,0.510,0.430,-1.710,-1.940,-1.110,-0.500,0.130,-0.180,-0.380,-0.250,-0.230,0.140,1.320,-0.830,-7.900,-6.200
EarningsPerShareDiluted,0.280,0.290,0.370,-1.710,-1.940,-1.050,-0.500,0.130,-0.180,-0.380,-0.250,-0.230,0.140,1.320,-0.830,-7.900,-6.200
EmployeeBenefitsAndShareBasedCompensation,,,,,,,,,,,968000.000,,,,487000.000,,
EquityMethodInvestmentRealizedGainLossOnDisposal,,,,-6636000.000,,,,,,,,,,,,,
