,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccretionExpense,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,,,,,,,,,,,,,,,-16196.000,,,,-15403.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-17040.000,,,,20404.000,,,,19019.000,,,,-4762.000,,,,-5586.000,,,,2095.000,,
CostOfOtherPropertyOperatingExpense,2774.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,
DerivativeGainLossOnDerivativeNet,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
EarningsPerShareDiluted,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,0.000,,,,,,,,,,,,,,,,1745.000,,,,-723.000,,
FairValueOptionChangesInFairValueGainLoss,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,
FairValueOptionChangesInFairValueGainLoss1,,,,,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,3678.000,435.000,-1751.000,1696.000,-663.000,-127.000,1364.000,2851.000,2352.000,10873.000,-2746.000,-746.000,5971.000,22463.000,-9968.000,15527.000,-391.000,13845.000,-23311.000,8874.000,5909.000,-7705.000,12424.000
ForeignCurrencyTransactionGainLossUnrealized,,,,,,,,,,,,,7336.000,,,,1577.000,,,,5325.000,,
GeneralAndAdministrativeExpense,5410.000,5083.000,3530.000,1155.000,4786.000,2806.000,2717.000,3468.000,5098.000,2626.000,2237.000,3469.000,4476.000,3657.000,3950.000,4917.000,5580.000,4060.000,4106.000,4972.000,5745.000,4483.000,4707.000
ImpairmentOfRealEstate,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,
IncomeTaxesPaid,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,5081.000,,,,7944.000,,,,9097.000,,,,10448.000,,,,3017.000,,,,9868.000,,
IncreaseDecreaseInDueToRelatedParties,-5639.000,,,,538.000,,,,-2323.000,,,,0.000,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,0.000,,,,,,,,,,,,,,,,5625.000,,,,8125.000,,
InterestPaid,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,
LeaseAndRentalExpense,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000
NetCashProvidedByUsedInFinancingActivities,0.000,,,,30000.000,,,,28770.000,,,,,,,,11473.000,,,,16478.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,,,30000.000,,,,28770.000,,,,,,,,11473.000,,,,16478.000,,
NetCashProvidedByUsedInInvestingActivities,0.000,,,,0.000,,,,0.000,,,,,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,,,0.000,,,,0.000,,,,,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,-17040.000,,,,-9596.000,,,,-9751.000,,,,-4762.000,,,,-18804.000,,,,-13660.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-17040.000,,,,-9596.000,,,,-9751.000,,,,-4762.000,,,,-18804.000,,,,-13660.000,,
NetIncomeLoss,-20982.000,-13732.000,-13401.000,-10140.000,-22578.000,-11418.000,-10558.000,-9471.000,-21025.000,-176.000,-12901.000,-13879.000,-12374.000,9968.000,-21513.000,2819.000,-19119.000,2109.000,-35453.000,-5227.000,-14578.000,-22358.000,-2294.000
OperatingExpenses,20982.000,13732.000,13401.000,10140.000,22578.000,11418.000,10558.000,9471.000,21025.000,176.000,12901.000,,,,,,,,,,,,
OperatingIncomeLoss,-20982.000,-13732.000,-13401.000,-10140.000,-22578.000,-11418.000,-10558.000,-9471.000,-21025.000,-176.000,-12901.000,,,,,,,,,,,,
PaymentsToAcquireMineralRights,0.000,,,,0.000,,,,0.000,,,,,,,,,,,,,,
ProceedsFromBankDebt,,,,,,,,,,,,,,,,,103.000,,,,0.000,,
ProceedsFromIssuanceOfCommonStock,0.000,,,,0.000,,,,0.000,,,,,,,,,,,,,,
ProceedsFromIssuanceOfDebt,0.000,,,,0.000,,,,0.000,,,,,,,,,,,,,,
ProceedsFromRelatedPartyDebt,0.000,,,,30000.000,,,,28770.000,,,,0.000,,,,11370.000,,,,16478.000,,
ProfessionalFees,11976.000,4584.000,3620.000,6181.000,12629.000,3985.000,4705.000,4354.000,13779.000,3923.000,3418.000,5164.000,9369.000,4338.000,3095.000,3291.000,8648.000,3176.000,3536.000,4629.000,10242.000,5670.000,5511.000
Revenues,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,
SalesRevenueNet,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,
