,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-03-31,2015-06-30
AdjustmentForAmortization,,,,,,5926.000,
AdvertisingExpense,,,,,-3096.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,1938.000,,,,,2039.000,
ComprehensiveIncomeNetOfTax,,,,,,97397.000,168226.000
CostOfGoodsSold,,,,,,1138505.000,1825136.000
Depreciation,,,,,,5926.000,9528.000
EarningsPerShareBasic,0.000,0.000,0.000,,,,
EarningsPerShareBasicAndDiluted,,,,,,0.000,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,-132.000,
ExchangeFees,,,,,-2499.000,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,3353.000,-2237.000
GeneralAndAdministrativeExpense,8562.000,12265.000,14309.000,-42112.000,-10006.000,,
GrossProfit,,,,,,222329.000,521184.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,168308.000,313735.000
IncomeTaxExpenseBenefit,,,,,,53267.000,147948.000
IncomeTaxesPaid,,,,,,0.000,
IncreaseDecreaseInAccountsPayable,500.000,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,26669.000,-8557.000,
IncreaseDecreaseInAccountsReceivable,,,,,,760.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,,53267.000,
IncreaseDecreaseInDueFromRelatedParties,,,,,,56033.000,
IncreaseDecreaseInDueToRelatedParties,,,,,,30979.000,
IncreaseDecreaseInEmployeeRelatedLiabilities,,,,,,-6344.000,
IncreaseDecreaseInOtherOperatingLiabilities,,,,,,-41312.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,5000.000,,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,14757.000,348.000,
InterestPaid,,,,,,0.000,
LegalFees,,,,,,26033.000,51584.000
MarketingAndAdvertisingExpense,,,,,,,7799.000
NetCashProvidedByUsedInFinancingActivities,5000.000,,,,,-89688.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,5000.000,,,,,-89688.000,
NetCashProvidedByUsedInOperatingActivities,-3062.000,,,,,91859.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-3062.000,,,,,91859.000,
NetIncomeLoss,-8562.000,-12265.000,-14309.000,87104.000,41426.000,115041.000,165787.000
OperatingExpenses,8562.000,12265.000,14309.000,,,57698.000,206768.000
OperatingIncomeLoss,-8562.000,-12265.000,-14309.000,48171.000,,164631.000,314416.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,,,,-17644.000,2439.000
OtherCostAndExpenseOperating,,,,,,364.000,63677.000
OtherNonoperatingIncomeExpense,,,,,,3677.000,-681.000
ProceedsFromLoans,5000.000,,,,,,
ProceedsFromRepaymentsOfDebt,,,,,,-89688.000,
ProfessionalAndContractServicesExpense,,,,,,15803.000,51876.000
ProfessionalFees,,,,,-25825.000,,
ProfitLoss,-8562.000,,,,41426.000,,
Revenues,,,,,,1360834.000,2346320.000
SalesRevenueNet,,,,,,1360834.000,2346320.000
SellingGeneralAndAdministrativeExpense,,,,,,9000.000,9000.000
UtilitiesOperatingExpense,,,,,,637.000,3865.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,59350027.000,72560000.000,72560000.000
WeightedAverageNumberOfSharesOutstandingBasic,6000000.000,6627065.000,7240000.000,,,,
