,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,-6000.000,,,,-9000.000,,,,-45000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,,,,,,,42000.000
AdvertisingExpense,30000.000,28000.000,32000.000,43000.000,40000.000,40000.000,38000.000,36000.000,32000.000,45000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,1000.000,,,,,,,,0.000
AllowanceForLoanAndLeaseLossesWriteOffs,,0.000,,,,0.000,,,,0.000
AmortizationOfDeferredLoanOriginationFeesNet,,-1000.000,,,,-17000.000,,,,-3000.000
AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,,,,,,,830.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,224200.000,224200.000,,224200.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,,,464000.000
AvailableForSaleSecuritiesGrossRealizedGains,,1000.000,1000.000,,,,,,,
AvailableForSaleSecuritiesGrossRealizedLosses,,0.000,0.000,,,,,,,
BankOwnedLifeInsuranceIncome,22000.000,20000.000,22000.000,23000.000,75000.000,21000.000,24000.000,22000.000,74000.000,22000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-3898000.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,,,,,3913000.000,,,,1893000.000
ComprehensiveIncomeNetOfTax,110000.000,293000.000,-49000.000,124000.000,220000.000,441000.000,323000.000,224000.000,-16000.000,436000.000
DeferredIncomeTaxExpenseBenefit,,-1000.000,,,,,,,,
DefinedBenefitPlanContributionsByEmployer,0.000,,,,,,,,,
DefinedContributionPlanCostRecognized,0.000,,,,,,,,,
DepreciationDepletionAndAmortization,,24000.000,,,,21000.000,,,,23000.000
DilutiveSecurities,,,,,,0.000,,,,
EarningsPerShareBasic,,0.060,0.060,0.080,0.050,0.080,0.110,0.160,0.240,0.220
EarningsPerShareDiluted,,0.060,0.060,0.080,0.050,0.080,0.110,0.160,0.240,0.220
EmployeeStockOwnershipPlanESOPCompensationExpense,,25000.000,,,,25000.000,,,,33000.000
EquipmentExpense,19000.000,12000.000,11000.000,13000.000,13000.000,9000.000,9000.000,9000.000,10000.000,11000.000
FederalDepositInsuranceCorporationPremiumExpense,30000.000,29000.000,28000.000,28000.000,26000.000,26000.000,30000.000,30000.000,30000.000,25000.000
FederalHomeLoanBankAdvancesActivityForYearAverageBalanceOfAgreementsOutstanding,,,,,,,,,,12600000.000
FeesAndCommissions,30000.000,20000.000,24000.000,25000.000,22000.000,19000.000,17000.000,21000.000,19000.000,19000.000
GainLossOnSaleOfSecuritiesNet,,1000.000,407000.000,,,,293000.000,279000.000,,464000.000
ImpairedFinancingReceivableWithRelatedAllowanceAverageRecordedInvestment,,0.000,,,,0.000,,,,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,229000.000,208000.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,237000.000,297000.000,,281000.000,412000.000,608000.000,917000.000,863000.000
IncomeTaxExpenseBenefit,69000.000,59000.000,88000.000,91000.000,91000.000,88000.000,138000.000,222000.000,348000.000,337000.000
IncomeTaxesPaid,,36000.000,,,,51000.000,,,,160000.000
IncreaseDecreaseInAccruedInterestReceivableNet,,21000.000,,,,46000.000,,,,42000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,-64000.000,,,,-205000.000,,,,
IncreaseDecreaseInDeposits,,,,,,,,,,-5000.000
IncreaseDecreaseInIncomeTaxesReceivable,,-24000.000,,,,-37000.000,,,,-178000.000
IncreaseDecreaseInOtherOperatingAssets,,-43000.000,,,,100000.000,,,,
IncreaseDecreaseInOtherOperatingLiabilities,,,,,,,,,,-57000.000
IncreaseDecreaseInTimeDeposits,,-605000.000,,,,9569000.000,,,,3510000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,,423.000,,4033.000
InformationTechnologyAndDataProcessing,70000.000,77000.000,74000.000,84000.000,84000.000,82000.000,90000.000,97000.000,101000.000,95000.000
InterestAndDividendIncomeOperating,1330000.000,1377000.000,1412000.000,1527000.000,1590000.000,1712000.000,1787000.000,1929000.000,1977000.000,2043000.000
InterestAndFeeIncomeLoansAndLeases,1153000.000,1163000.000,1194000.000,1289000.000,1348000.000,1453000.000,1563000.000,1737000.000,1798000.000,1876000.000
InterestExpense,317000.000,299000.000,318000.000,326000.000,333000.000,361000.000,396000.000,429000.000,454000.000,467000.000
InterestExpenseDeposits,317000.000,299000.000,318000.000,326000.000,333000.000,361000.000,396000.000,429000.000,432000.000,423000.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesLongTerm,,,,,,,,,,44000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,1013000.000,1078000.000,1085000.000,1166000.000,1241000.000,1292000.000,1288000.000,1383000.000,1492000.000,
InterestIncomeExpenseNet,1013000.000,1078000.000,1094000.000,1201000.000,1257000.000,1351000.000,1391000.000,1500000.000,1523000.000,1576000.000
InterestIncomeSecuritiesTaxExempt,,5000.000,8000.000,8000.000,10000.000,15000.000,15000.000,15000.000,14000.000,17000.000
InterestIncomeSecuritiesTaxable,173000.000,201000.000,198000.000,223000.000,224000.000,231000.000,193000.000,164000.000,152000.000,129000.000
InterestPaid,,299000.000,,,,361000.000,,,,467000.000
LaborAndRelatedExpense,522000.000,587000.000,573000.000,617000.000,634000.000,682000.000,687000.000,708000.000,695000.000,807000.000
NetCashProvidedByUsedInFinancingActivities,,-365000.000,,,,10221000.000,,,,6788000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-365000.000,,,,10221000.000,,,,6788000.000
NetCashProvidedByUsedInInvestingActivities,,-3698000.000,,,,-6297000.000,,,,-5150000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-3698000.000,,,,-6297000.000,,,,-5150000.000
NetCashProvidedByUsedInOperatingActivities,,165000.000,,,,-11000.000,,,,255000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,165000.000,,,,-11000.000,,,,255000.000
NetIncomeLoss,160000.000,149000.000,149000.000,206000.000,154000.000,193000.000,274000.000,386000.000,569000.000,526000.000
NoninterestExpense,838000.000,913000.000,927000.000,973000.000,1012000.000,1056000.000,1212000.000,1099000.000,1105000.000,1240000.000
NoninterestIncome,54000.000,43000.000,79000.000,104000.000,16000.000,45000.000,336000.000,324000.000,530000.000,507000.000
NoninterestIncomeOther,2000.000,2000.000,3000.000,56000.000,2000.000,5000.000,2000.000,2000.000,5000.000,2000.000
