,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-08-31,2017-02-28
AccountsPayableAndAccruedLiabilitiesCurrent,744941.000,710210.000,536888.000,542886.000,618454.000,571805.000,711632.000,752296.000,783243.000,715053.000,658636.000,613644.000,589057.000,613875.000,649567.000,,759029.000,,930290.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,737621.000,,840453.000,
AccountsReceivableNet,,,,,,,,,,,,,,,,7941.000,,5.000,
AccountsReceivableNetCurrent,42438.000,37353.000,16120.000,30812.000,57516.000,19915.000,51966.000,64965.000,28496.000,163591.000,47456.000,16227.000,40147.000,25527.000,4770.000,,7062.000,,3417.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,,,,,,,,,,15502.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,143768.000,,171804.000
AdditionalPaidInCapital,5092951.000,5106908.000,5675442.000,5736720.000,5990785.000,6875939.000,7063847.000,7063847.000,7270144.000,9679880.000,10132483.000,10263957.000,10396957.000,10462265.000,10614270.000,10934305.000,11044122.000,11262851.000,11611360.000
Assets,135522.000,108850.000,297326.000,422992.000,352757.000,179344.000,231325.000,209382.000,115581.000,1751326.000,1227470.000,666219.000,494059.000,339720.000,280413.000,219787.000,184404.000,134174.000,115385.000
AssetsCurrent,86252.000,82482.000,274360.000,366680.000,303947.000,79823.000,139356.000,122010.000,33959.000,1600174.000,1058582.000,489883.000,316637.000,166204.000,108552.000,49217.000,18470.000,6452.000,4473.000
BankOverdrafts,,,,,,,,2496.000,2776.000,,,,,,13562.000,5636.000,,,7.000
CapitalLeaseObligations,,,,,,,,,,,,,,,,10929.000,,8010.000,
CapitalLeaseObligationsCurrent,,,,3923.000,4016.000,7826.000,7671.000,7902.000,7822.000,8246.000,16383.000,14717.000,19151.000,17325.000,11823.000,,7613.000,,-5370.000
CapitalLeaseObligationsNoncurrent,,,,18176.000,16979.000,29177.000,26919.000,24733.000,21610.000,19856.000,9721.000,8233.000,0.000,0.000,3931.000,2870.000,5270.000,1485.000,0.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,,,,,,5665.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,,,,,2266.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,,,,,,3399.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,,,,,,,,,,295.000
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,,,,,,,,,,,,5370.000
Cash,10470.000,11590.000,215600.000,238629.000,198669.000,25387.000,30070.000,0.000,0.000,931886.000,503714.000,67329.000,67735.000,7446.000,0.000,,,4126.000,
CashAndCashEquivalentsAtCarryingValue,,,,,,,,,,,,,,,,,2550.000,4126.000,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,,,0.200,0.440,,0.300
ClassOfWarrantOrRightOutstanding,,,,,,,,,,,,,,,,5358333.000,5358333.000,7358334.000,6708334.000
CommitmentsAndContingencies,,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,,275000000.000,275000000.000,275000000.000
CommonStockSharesIssued,44003256.000,44003256.000,45623806.000,47783139.000,50358139.000,55226276.000,57097864.000,57097864.000,59444364.000,69157322.000,70692692.000,70877692.000,71377692.000,71516581.000,72383203.000,,83979687.000,95753802.000,119332805.000
CommonStockSharesOutstanding,44003256.000,44003256.000,45623806.000,47783139.000,50358139.000,55226276.000,57097864.000,57097864.000,59444364.000,69157322.000,70692692.000,70877692.000,71377692.000,71516581.000,72383203.000,,83979687.000,95753802.000,119332805.000
CommonStockSharesSubscriptions,69644.000,144644.000,144916.000,437915.000,618915.000,115662.000,89662.000,135462.000,72662.000,216391.000,84742.000,94742.000,74742.000,74742.000,74742.000,74742.000,74742.000,74742.000,115367.000
CommonStockValue,440.000,440.000,456.000,478.000,504.000,552.000,571.000,571.000,594.000,692.000,707.000,710.000,715.000,715.000,724.000,783.000,841.000,958.000,1193.000
ConvertibleDebtCurrent,250000.000,250000.000,200000.000,200000.000,200000.000,200097.000,209111.000,209095.000,199529.000,164660.000,140617.000,147795.000,175882.000,237333.000,397418.000,447064.000,453302.000,820979.000,868611.000
ConvertibleDebtNoncurrent,,,,,,,,162000.000,192000.000,16640.000,21792.000,9378.000,0.000,0.000,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,,,,244638.000,,128347.000
DeferredFinanceCostsCurrentNet,,,,,,,,,,,,,9030.000,7085.000,6523.000,,,,
DeferredFinanceCostsNet,,,,,,,,,,,,,,,,4583.000,4068.000,,
Deposits,,,,,,,,,,,,,,,,8000.000,-8000.000,,
DepositsAssetsNoncurrent,,,,,,,,,,,,,,8000.000,8000.000,,,,
DerivativeAssetsLiabilitiesAtFairValueNet,,,,,,,,,,,,,,,,519082.000,,,
DerivativeLiabilities,,,,,,,,,,,,,,,,519082.000,618845.000,844673.000,
DerivativeLiabilitiesCurrent,,,,,,,,,,,,,160370.000,353668.000,228323.000,,618845.000,,1160791.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,6419230.000,6548418.000,6689470.000,7034226.000,7587163.000,8023639.000,8271402.000,8494594.000,8693199.000,9314295.000,9966654.000,10600560.000,11012752.000,11529916.000,11850639.000,,,,
DueToRelatedPartiesCurrent,250755.000,256770.000,244455.000,215432.000,180199.000,173424.000,167866.000,157767.000,155207.000,159994.000,83699.000,74007.000,77851.000,112193.000,113517.000,,115340.000,,236579.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,91519.000,,178255.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,,,,,,,,,,633.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,,,,,,,,1302.000,,1183.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,,,,,,,,,5208.000,,4738.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,,,,,,,,,5208.000,,4738.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,,,,,,,,5208.000,,4738.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,,,,,,,,,5208.000,,4738.000
IntangibleAssetsNetExcludingGoodwill,,,,,,,,,,29547.000,51357.000,53676.000,55743.000,54577.000,54125.000,64984.000,63800.000,61430.000,59060.000
InventoryNet,14955.000,14955.000,2500.000,0.000,0.000,0.000,,,,,,,,,,,,,
Liabilities,1398306.000,1415618.000,1268987.000,1272773.000,1352486.000,1266902.000,1417772.000,1585068.000,1621402.000,1288625.000,1134855.000,1066631.000,1212181.000,1524500.000,1649869.000,1998391.000,2147849.000,2901993.000,3423536.000
LiabilitiesAndStockholdersEquity,135522.000,108850.000,297326.000,422992.000,352757.000,179344.000,231325.000,209382.000,115581.000,1751326.000,1227470.000,666219.000,494059.000,339720.000,280413.000,219787.000,184404.000,134174.000,115385.000
LiabilitiesCurrent,,,1208690.000,1198727.000,1287703.000,1206379.000,1364797.000,1379462.000,1391991.000,1252129.000,1103342.000,1049020.000,1212181.000,1524500.000,1645938.000,1995521.000,2142579.000,2900508.000,3423536.000
LoansPayable,,,,,,,,,,,,,,,,183670.000,188450.000,208138.000,
LoansPayableCurrent,152610.000,198638.000,227347.000,236486.000,285034.000,253227.000,268517.000,249906.000,243414.000,204176.000,204007.000,198857.000,189870.000,190106.000,231728.000,,,,221888.000
LongTermLoansPayable,,,60297.000,55870.000,47804.000,31346.000,26056.000,18873.000,15801.000,0.000,,,,,,,,,
MinorityInterest,-6589.000,-10342.000,-8297.000,9332.000,-22770.000,-56072.000,-69125.000,-80972.000,-97658.000,-118176.000,-134872.000,-159261.000,-177784.000,-192586.000,-208553.000,-221732.000,-225488.000,-242411.000,-250890.000
NotesAndLoansPayableCurrent,,,,,,,,,,,,,,,,,27343.000,,
OwnshareLendingArrangementCounterpartyDefaultEarningsPerShareShares,,,,,,,,,,,,,,,,34949950.000,,243619532.000,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,,20000000.000,0.000,20000000.000
PreferredStockSharesIssued,,,,,,,,0.000,0.000,,,,,,,,,0.000,
PreferredStockSharesOutstanding,,,,,,,,0.000,0.000,,,,,,,,,0.000,
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
PrepaidExpenseCurrent,18389.000,18584.000,40140.000,97239.000,47762.000,34521.000,57320.000,57045.000,5463.000,504697.000,507412.000,406327.000,199725.000,126146.000,97259.000,36693.000,4790.000,2321.000,1056.000
PropertyPlantAndEquipmentGross,,,,,,,,,,,,,,,,,223656.000,,223656.000
PropertyPlantAndEquipmentNet,49270.000,26368.000,22966.000,56312.000,48810.000,70771.000,64728.000,59594.000,54546.000,94231.000,90182.000,96055.000,100977.000,90205.000,89528.000,83036.000,79888.000,66292.000,51852.000
RestrictedCashAndCashEquivalentsNoncurrent,,,,,,28750.000,27241.000,27778.000,27076.000,27374.000,27349.000,26605.000,20702.000,20734.000,20208.000,14550.000,14246.000,,
RetainedEarningsAccumulatedDeficit,,,,,,,,,,,,,,,,-12566702.000,-12857662.000,-13863959.000,-14785181.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,,,,,,,,,,1125000.000,1125000.000,950000.000,750000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,,,,,,,,,1375000.000,1325000.000,950000.000,750000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,,,,,,,,,,0.200,0.200,0.140,0.120
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,,,,,,,,,,,,,,,,0.240,0.250,0.140,0.120
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,,,,,,,,,,,,,,,,250000.000,200000.000,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,,,,,,,,,,0.170,0.170,,
StockholdersEquity,-1256195.000,-1296426.000,-963364.000,-859113.000,-976959.000,-1031486.000,-1117322.000,-1294714.000,-1408163.000,580877.000,227487.000,-241151.000,-540338.000,-992194.000,-1160903.000,-1556872.000,-1737957.000,-2525408.000,-3057261.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1262784.000,-1306768.000,-971661.000,-849781.000,-999729.000,-1087558.000,-1186447.000,-1375686.000,-1505821.000,462701.000,92615.000,-400412.000,-718122.000,-1184780.000,-1369456.000,-1778604.000,-1963445.000,-2767819.000,-3308151.000
