,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationEmployeeStockPurchaseProgramRequisiteServicePeriodRecognition,141000.000,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,120000.000,333000.000,307000.000,319000.000,334000.000
AdvertisingExpense,,241000.000,268000.000,173000.000,144000.000,126000.000
AllocatedShareBasedCompensationExpense,,120000.000,333000.000,307000.000,319000.000,334000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,2000.000,,25000.000,32000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-34813000.000,2429000.000,9629000.000,3505000.000,23179000.000,
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,,,,,50769000.000
CommonStockDividendsPerShareCashPaid,,1.000,0.400,0.600,1.000,
ComprehensiveIncomeNetOfTax,,,,2683000.000,3186000.000,4353000.000
CurrentIncomeTaxExpenseBenefit,,1273000.000,1098000.000,1540000.000,1759000.000,2056000.000
DeferredIncomeTaxExpenseBenefit,61000.000,-436000.000,-294000.000,-114000.000,-215000.000,348000.000
DefinedContributionPlanCostRecognized,,81000.000,82000.000,73000.000,75000.000,83000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,,,,0.030,0.030
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,,,,1.000,1.000
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,0.050,0.050,1.000,1.000
Depreciation,218000.000,220000.000,221000.000,252000.000,232000.000,223000.000
DividendsCommonStock,,2268000.000,883000.000,1260000.000,2158000.000,3229000.000
EarningsPerShareBasic,0.450,0.630,0.690,1.280,1.570,2.200
EarningsPerShareDiluted,0.450,0.630,0.690,1.270,1.550,2.160
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340,0.340,0.340,0.340
EmployeeStockOwnershipPlanESOPCompensationExpense,,227000.000,214000.000,244000.000,391000.000,555000.000
FairValueAssumptionsExpectedDividendRate,,,,,0.034,
FairValueAssumptionsExpectedVolatilityRate,,,,,0.186,
FairValueAssumptionsRiskFreeInterestRate,,,,,0.021,
FederalDepositInsuranceCorporationPremiumExpense,287000.000,202000.000,219000.000,206000.000,217000.000,214000.000
FinancingReceivableAllowanceForCreditLossesRecovery,,140000.000,308000.000,165000.000,1331000.000,178000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,212000.000,806000.000,46000.000,153000.000
FinancingReceivableModificationsNumberOfContracts2,,,,,3.000,2.000
FinancingReceivableModificationsPostModificationRecordedInvestment2,,,655000.000,5324000.000,817000.000,826000.000
FinancingReceivableModificationsPreModificationRecordedInvestment2,,,655000.000,5324000.000,817000.000,826000.000
FinancingReceivableModificationsSubsequentDefaultRecordedInvestment1,,,,0.000,0.000,0.000
GainLossOnSaleOfLoansAndLeases,,,,,660000.000,469000.000
GainLossOnSaleOfPropertyPlantEquipment,31000.000,1000.000,,747000.000,,
GainLossOnSalesOfLoansNet,724000.000,2573000.000,1525000.000,585000.000,660000.000,469000.000
GainsLossesOnSalesOfInvestmentRealEstate,-48000.000,-124000.000,3000.000,-37000.000,-116000.000,32000.000
