,2014-12-31,2015-03-31
AccruedLiabilitiesCurrent,7561.000,7561.000
AdditionalPaidInCapital,66061.000,66061.000
Assets,50000.000,50000.000
AssetsCurrent,0.000,0.000
Cash,0.000,0.000
CashAndCashEquivalentsAtCarryingValue,0.000,0.000
CommonStockParOrStatedValuePerShare,0.000,
CommonStockSharesAuthorized,2990000000.000,
CommonStockSharesIssued,122300000.000,
CommonStockSharesOutstanding,122300000.000,122.000
CommonStockValueOutstanding,122.000,
ConvertibleDebtNoncurrent,,0.000
DeferredTaxAssetsNet,,-33.000
DeferredTaxAssetsNetCurrent,,0.000
EmployeeRelatedLiabilitiesCurrent,12205.000,12292.000
Liabilities,50000.000,50000.000
LiabilitiesCurrent,19766.000,19853.000
LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseNet,,25000.000
NotesPayableCurrent,,0.000
PreferredStockParOrStatedValuePerShare,0.000,
PreferredStockSharesAuthorized,10000000.000,
PreferredStockSharesIssued,5000000.000,
PreferredStockSharesOutstanding,5000000.000,5.000
PreferredStockValueOutstanding,5.000,
PropertyPlantAndEquipmentNet,25000.000,25000.000
RetainedEarningsAccumulatedDeficit,-35954.000,-36041.000
SeniorNotesCurrent,,-12292.000
StockholdersEquity,30234.000,30147.000
