,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31
AccountsPayableAndAccruedLiabilitiesCurrent,10492000.000,11607000.000,12942000.000,13040000.000,13538000.000,12387000.000,13602000.000,14037000.000,13959000.000,15648000.000,16274000.000,15855000.000,20644000.000,19136000.000,18657000.000,19199000.000,23327000.000,25871000.000
AccountsPayableCurrent,,5851000.000,,,,6295000.000,,,,8064000.000,,,,10041000.000,,,,11803000.000
AccountsReceivableNetCurrent,21121000.000,26819000.000,25912000.000,31652000.000,33384000.000,38728000.000,39645000.000,33537000.000,32983000.000,36420000.000,36321000.000,38893000.000,38112000.000,45881000.000,47233000.000,53883000.000,50582000.000,59937000.000
AccruedLiabilitiesCurrent,,2341000.000,,,,2579000.000,,,,,,,,,,,,
AccruedProfessionalFeesCurrent,,690000.000,,,,691000.000,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,9828000.000,,,,10326000.000,,,,16067000.000,,,,20884000.000,,,,29729000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,-60000.000,-4000.000,26000.000,-11000.000,11000.000,34000.000,60000.000,-84000.000,-93000.000,12000.000,-2000.000,-37000.000,-76000.000,-218000.000,-38000.000,30000.000
AdditionalPaidInCapital,245546000.000,250206000.000,258749000.000,272937000.000,284733000.000,302101000.000,317685000.000,336245000.000,349293000.000,365833000.000,380697000.000,399210000.000,414614000.000,438725000.000,454610000.000,446195000.000,454676000.000,459811000.000
AllowanceForDoubtfulAccountsReceivableCurrent,457000.000,544000.000,,,,581000.000,,,,464000.000,,,,446000.000,,,,446000.000
Assets,235475000.000,242983000.000,254915000.000,277543000.000,297642000.000,320460000.000,340797000.000,357895000.000,366779000.000,380568000.000,392869000.000,415145000.000,437926000.000,459267000.000,477280000.000,462264000.000,464201000.000,449103000.000
AssetsCurrent,187175000.000,191728000.000,202776000.000,221613000.000,236026000.000,259919000.000,280759000.000,296088000.000,306010000.000,320122000.000,333089000.000,355269000.000,375200000.000,395764000.000,413460000.000,399683000.000,348881000.000,336675000.000
AssetsFairValueDisclosure,,,,,,,,,,,214415000.000,214604000.000,236756000.000,236820000.000,237056000.000,215847000.000,179223000.000,146449000.000
