,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,10923.000,,,,7472.000,,,,91089.000
AdvertisingExpense,,,,,57442.000,,,,84183.000,,,,182389.000,,,,210954.000,,,,171268.000
AllowanceForDoubtfulAccountsReceivableChargeOffs,,,,,-30000.000,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableRecoveries,,,,,,,,,54.000,,,,0.000,,,,,,,,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,,,,,,0.000,,,,0.000,,,,24548.000,,,,0.000
AmortizationOfIntangibleAssets,116058.000,116058.000,116059.000,0.000,0.000,0.000,0.000,7720.000,11617.000,11610.000,11322.000,10884.000,10180.000,10057.000,10139.000,9962.000,10089.000,10164.000,10152.000,6926.000,5403.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,80288784.000,,,,82178428.000,,,,83357382.000,,,,42892652.000,,,,47907845.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-588147.000,,-719641.000,,,,-623045.000,,,,724459.000,,,,187546.000,,,,-798156.000
CommunicationsAndInformationTechnology,49307.000,39066.000,35082.000,38317.000,46455.000,46403.000,38618.000,55602.000,43586.000,46905.000,52063.000,45576.000,31379.000,52576.000,40616.000,41790.000,40484.000,43183.000,39256.000,41091.000,39258.000
ComprehensiveIncomeNetOfTax,,,-3451178.000,-4468608.000,-4607780.000,-1721577.000,1677475.000,1265767.000,-1567402.000,564351.000,1142854.000,-4961671.000,-2911501.000,4649455.000,2474431.000,-1930415.000,-881986.000,-2009877.000,685596.000,2263997.000,71506.000
ConversionOfStockAmountConverted1,,,,,,,,,,,,,,,,,3487724.000,,,,0.000
CostOfGoodsAndServicesSold,,,,,,,,,,,,,,,,,,1376296.000,1211205.000,,1292494.000
CostOfGoodsSold,,,690711.000,690763.000,646580.000,647177.000,648369.000,618065.000,754083.000,813076.000,773948.000,904193.000,959495.000,1009580.000,947096.000,853842.000,970171.000,940859.000,1026115.000,976262.000,1080690.000
CostOfReimbursableExpense,,,157124.000,50289.000,20918.000,212300.000,64110.000,53694.000,109192.000,154699.000,365453.000,95877.000,392102.000,40368.000,73277.000,171821.000,203856.000,435437.000,185090.000,637042.000,211804.000
CostOfRevenue,497917.000,560625.000,847835.000,741052.000,,,,,,,,,,,,,,,,,
CurrentIncomeTaxExpenseBenefit,,,,,8865.000,,,,17655.000,,,,385.000,,,,,,,,
DebtConversionConvertedInstrumentAmount1,,,0.000,,,,,,,,,,,,,,,,,,
DebtInstrumentConvertibleInterestExpense,,,118905.000,,152250.000,,,,,,,,,,,,,,,,
DebtInstrumentConvertibleNumberOfEquityInstruments,,,,,24620000.000,,,,24620000.000,,,,,,,,15910000.000,,,,15490000.000
DeferredIncomeTaxExpenseBenefit,,,,,-152636.000,,,,-664540.000,,,,-389778.000,,,,,,,,
Depreciation,,,,,62703.000,56839.000,54894.000,55887.000,62410.000,,,,52162.000,,,,70466.000,,,,79924.000
DepreciationDepletionAndAmortization,,,234458.000,,62703.000,,,,74027.000,,,,62342.000,,,,80555.000,,,,85327.000
DepreciationNonproduction,115164.000,113834.000,118399.000,75912.000,,,,,62410.000,60023.000,59087.000,54071.000,52162.000,56343.000,63030.000,62263.000,70466.000,76111.000,77725.000,78591.000,79924.000
DilutiveSecurities,,,,0.000,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,-1460161.000,-444365.000,1947842.000,0.000,0.000,0.000,0.000,0.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,0.000,,,,,,,,,,,,,,,
EarningsPerShareBasic,,,,-0.050,-0.050,-0.020,0.020,0.010,-0.020,0.010,0.010,-0.050,-0.030,0.050,0.030,-0.030,-0.010,-0.010,0.000,0.020,0.000
EarningsPerShareBasicAndDiluted,-0.010,0.010,-0.040,-0.050,-0.050,-0.020,0.020,0.010,-0.020,0.010,0.010,-0.050,-0.030,,,,,,,,
EarningsPerShareDiluted,,,,-0.050,-0.050,-0.020,0.020,0.010,-0.020,0.010,0.010,-0.050,-0.030,0.030,0.020,0.000,-0.010,-0.010,0.000,0.020,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,,,1222.000,,-15513.000,,,,-7663.000,,,,-105457.000,,,,-3156.000,,,,-2468.000
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,,,,,,,,,0.000,,,,0.000,,,,0.000
EntityWideRevenueMajorCustomerAmount,,,,,415055.000,,,,,,,,,,,,,,,,
EntityWideRevenueMajorCustomerPercentage,,,,,0.110,,,,,,,,,,,,,,,,
FairValueAssumptionsExpectedDividendRate,,,,,0.000,,,,,,,,0.000,,,,0.000,,,,0.000
FairValueAssumptionsRiskFreeInterestRate,,,,,0.002,,,,,,,,0.002,,,,,,,,
FairValueInvestmentsEntitiesThatCalculateNetAssetValuePerShareUnobservableInputRealizedGainsLossesNet,,,,,0.000,,,,0.000,,,,,,,,,,,,
FairValueInvestmentsEntitiesThatCalculateNetAssetValuePerShareUnobservableInputUnrealizedGainsIncludedInEarnings,,,,,3905199.000,,,,-544883.000,,,,,,,,,,,,
FairValueLiabilitiesMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,,,,,-1517719.000,,,,-762011.000,,,,393340.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,,,3905199.000,,,,-544883.000,,,,0.000,,,,0.000,,,,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchasesSalesIssuancesSettlements,,,,,400142.000,,,,628086.000,,,,868127.000,,,,325689.000,,,,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityTransfersNet,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,,,,,,,,,,,,,1517719.000,,,,-762011.000,,,,393340.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,,0.000,,,,,,,,,,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,-6715.000,-1562.000,3780.000,-544.000,-4436.000,-8883.000,-41596.000,-13317.000,-55324.000,7248.000,-4943.000,-17687.000,7222.000,-7732.000,-11728.000,-52234.000,5300.000
GainLossOnDerivativeInstrumentsNetPretax,,,,,,,,,,,,,,,,,-762011.000,,,,393340.000
GainLossOnDispositionOfAssets,,,,,,,0.000,,,,,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,0.000,,,,,,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,0.000,,,,,,,,,,,,,,,,,,,
GoodwillTranslationAdjustments,,,,,,,,,,,,,70014.000,,,,,,,,
GrossProfit,2853603.000,2776691.000,2921659.000,3317268.000,3081325.000,2870223.000,2765142.000,2703937.000,2319000.000,2640974.000,3985288.000,3545467.000,3486530.000,3784951.000,4577496.000,4414279.000,3983484.000,3927192.000,5595206.000,6538796.000,4443036.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-997312.000,510399.000,-3378285.000,-4358522.000,-4532543.000,-1649322.000,1763339.000,1351306.000,-1491225.000,648370.000,1283176.000,-4919242.000,-2754800.000,4678953.000,2534429.000,-1896937.000,-876901.000,-1995246.000,694386.000,2280710.000,75168.000
IncomeTaxExpenseBenefit,,,,54699.000,8865.000,8865.000,30869.000,45523.000,17655.000,16306.000,1446.000,-54944.000,385.000,0.000,3570.000,-28694.000,59.000,0.000,1010.000,0.000,1194.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,152636.000,,,,664540.000,,,,390163.000,,,,,,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,-1705595.000,,,,-561148.000,,,,-1036631.000,,,,,,,,
IncomeTaxReconciliationNondeductibleExpense,,,,,1534064.000,,,,-120715.000,,,,632456.000,,,,,,,,
IncomeTaxReconciliationOtherAdjustments,,,,,18895.000,,,,17323.000,,,,14012.000,,,,,,,,
IncomeTaxesPaidNet,,,0.000,,8865.000,,,,1290.000,,,,385.000,,,,59.000,,,,1159.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-88177.000,,246824.000,,,,725241.000,,,,1207710.000,,,,233121.000,,,,-573305.000
IncreaseDecreaseInAccountsReceivable,,,434297.000,,965132.000,,,,943344.000,,,,-567368.000,,,,-1285700.000,,,,-104622.000
IncreaseDecreaseInDeferredLiabilities,,,-17841.000,,-62287.000,,,,-70106.000,,,,-78905.000,,,,-185063.000,,,,-127983.000
IncreaseDecreaseInDeferredRevenue,,,311712.000,,120377.000,,,,919826.000,,,,-583213.000,,,,-663675.000,,,,-167536.000
IncreaseDecreaseInDerivativeLiabilities,54181.000,-923590.000,2644916.000,4215476.000,3905199.000,1038084.000,-2418612.000,-2429550.000,-544883.000,-2257688.000,-1607670.000,4351434.000,1517719.000,-5590517.000,-2217998.000,1764998.000,762011.000,1696825.000,557562.000,-358488.000,-393340.000
IncreaseDecreaseInOtherCurrentAssets,,,,,,,,,,,,,28549.000,,,,14705.000,,,,-15848.000
IncreaseDecreaseInOtherNoncurrentAssets,,,,,,,,,,,,,-2831.000,,,,8008.000,,,,339.000
IncreaseDecreaseInOtherOperatingAssets,,,514.000,,-1494.000,,,,-6083.000,,,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,-20360.000,,-12942.000,,,,-3420.000,,,,-72939.000,,,,399901.000,,,,-26418.000
IncrementalCommonSharesAttributableToContingentlyIssuableShares,,,,0.000,,,,,,,,,,,,,,,,,
InterestAndOtherIncome,4236.000,0.000,177.000,17.000,0.000,6.000,3.000,0.000,47.000,18.000,12.000,4.000,0.000,0.000,3.000,1.000,1.000,1.000,0.000,0.000,1.000
InterestExpense,276391.000,120674.000,30645.000,28649.000,32326.000,37866.000,37760.000,42458.000,51345.000,55387.000,54236.000,63491.000,72736.000,73161.000,74575.000,79196.000,87903.000,87470.000,128454.000,117886.000,107998.000
InterestExpenseDebt,,,,,,,,,200564.000,,,,148438.000,,,,8802.000,,,,61429.000
InterestExpenseRelatedParty,366226.000,374362.000,523001.000,527442.000,561640.000,600262.000,588425.000,589375.000,666618.000,573558.000,578735.000,570875.000,627136.000,672649.000,677993.000,456323.000,208602.000,235084.000,237377.000,237126.000,231459.000
InterestPaid,,,497510.000,,176144.000,,,,219075.000,,,,264552.000,,,,480166.000,,,,250161.000
LaborAndRelatedExpense,2089623.000,1830261.000,2128244.000,2086203.000,2212086.000,2154057.000,2130385.000,2261748.000,2690075.000,2538236.000,2726522.000,2464381.000,2778104.000,2764113.000,2596492.000,2463977.000,2732912.000,2710513.000,2897917.000,3042385.000,3290583.000
LeaseAndRentalExpense,,,,,216018.000,,,,224584.000,,,,255231.000,,,,256600.000,,,,278952.000
NetCashProvidedByUsedInFinancingActivities,,,0.000,,300000.000,,,,479075.000,,,,750000.000,,,,0.000,,,,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,0.000,,300000.000,,,,479075.000,,,,750000.000,,,,0.000,,,,0.000
NetCashProvidedByUsedInInvestingActivities,,,-18267.000,,-45466.000,,,,-15184.000,,,,-175848.000,,,,-85075.000,,,,-61554.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-18267.000,,-45466.000,,,,-15184.000,,,,-175848.000,,,,-85075.000,,,,-61554.000
NetCashProvidedByUsedInOperatingActivities,,,-571102.000,,-958662.000,,,,-1079273.000,,,,163169.000,,,,285321.000,,,,-731540.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-571102.000,,-958662.000,,,,-1079273.000,,,,163169.000,,,,285321.000,,,,-731540.000
NetIncomeLoss,-997312.000,510399.000,-3378285.000,-4413221.000,-4541408.000,-1658187.000,1732470.000,1305783.000,-1508880.000,632064.000,1281730.000,-4864298.000,-2755185.000,4678953.000,2530859.000,-1868243.000,-876960.000,-1995246.000,693376.000,2280710.000,73974.000
NetIncomeLossAvailableToCommonStockholdersBasic,-1048596.000,458552.000,-3452400.000,-4465210.000,-4592267.000,-1709611.000,1680481.000,1253794.000,-1559739.000,580640.000,1229741.000,-4916287.000,-2806044.000,4627529.000,2478870.000,-1895857.000,-878830.000,-1995246.000,693376.000,2282580.000,73974.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,-4465210.000,,-1709611.000,1680481.000,,-1559739.000,580640.000,1229741.000,-4916287.000,-2806044.000,3167368.000,2034505.000,51985.000,-878830.000,-1995246.000,693376.000,2282580.000,73974.000
NumberOfReportableSegments,,,,,,,,,1.000,,,,1.000,,,,1.000,,,,1.000
