,2013-11-02,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
AdjustmentsToAdditionalPaidInCapitalOther,,,,624000.000,,,,,,,,,,
AmortizationOfDeferredCharges,,385000.000,,,,869000.000,,,,,,,,
AmortizationOfFinancingCosts,,265000.000,,,,232000.000,,,,,,,,
AmortizationOfIntangibleAssets,474000.000,150000.000,149000.000,150000.000,150000.000,150000.000,149000.000,149000.000,150000.000,150000.000,149000.000,150000.000,149000.000,150000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,854428.000,1937739.000,764431.000,-1837463.000,2215401.000
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,491000.000,,,,391000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,305000.000,,,,-41000.000,,,,15333000.000,,,,-5587000.000
ComprehensiveIncomeNetOfTax,-2316000.000,1384000.000,10501000.000,13311000.000,10527000.000,2454000.000,-5026000.000,5893000.000,1778000.000,-1924000.000,-1967000.000,3380000.000,-162148000.000,-9290000.000
CostOfGoodsSold,145426000.000,27041000.000,45312000.000,52299000.000,48915000.000,29101000.000,59204000.000,40854000.000,40782000.000,39387000.000,33315000.000,38015000.000,34663000.000,32454000.000
DeferredIncomeTaxExpenseBenefit,,908000.000,,,,,,,,,,,,
Depreciation,,905000.000,,,,1776000.000,,,,,,,,
DepreciationDepletionAndAmortization,,,,,,,,,,1902000.000,,,,2415000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,94000.000,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,59000.000,,,,,,,,,,,,,
EarningsPerShareBasic,,0.040,0.290,0.360,0.280,0.070,-0.140,0.160,0.050,-0.050,-0.040,0.070,-3.480,-0.190
EarningsPerShareBasicAndDiluted,-0.090,,,,,,,,,,,,,
EarningsPerShareDiluted,,0.040,0.270,0.350,0.270,0.060,-0.140,0.160,0.060,-0.050,-0.040,0.070,-3.480,-0.190
GainLossOnSaleOfPropertyPlantEquipment,,,,,,-27000.000,,,,,,,,
GrossProfit,68522000.000,26411000.000,44014000.000,50648000.000,45756000.000,30741000.000,20789000.000,40005000.000,40981000.000,28258000.000,27387000.000,37958000.000,29216000.000,25591000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,,,,,,,,,,30750000.000
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,933000.000,,,,,,,,,,,,,
ImpairmentOfLongLivedAssetsHeldForUse,933000.000,,,,,,,,,,,,,
IncomeLossFromContinuingOperations,-2453000.000,1384000.000,10501000.000,13311000.000,10527000.000,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1438000.000,2307000.000,17024000.000,22523000.000,17863000.000,3644000.000,-8515000.000,10016000.000,3168000.000,-4589000.000,-5288000.000,4849000.000,-63905000.000,-9238000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.090,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,0.040,0.290,0.360,0.280,,,,,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,,0.040,0.270,0.350,0.270,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,94000.000,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,1015000.000,923000.000,6523000.000,9212000.000,7336000.000,1190000.000,-3489000.000,4123000.000,1390000.000,-2665000.000,-3321000.000,1469000.000,98243000.000,52000.000
IncomeTaxesPaidNet,,,,,,1139000.000,,,,207000.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-10364000.000,,,,-9802000.000,,,,-34391000.000,,,,-11352000.000
IncreaseDecreaseInInventories,,-2106000.000,,,,3793000.000,,,,-12821000.000,,,,-6316000.000
IncreaseDecreaseInOtherOperatingCapitalNet,,-59000.000,,,,-48000.000,,,,-17000.000,,,,-18000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,1100000.000,,,,-629000.000,,,,1414000.000,,,,-1942000.000
IncreaseDecreaseInReceivables,,-26663000.000,,,,-16401000.000,,,,7752000.000,,,,9956000.000
InterestExpense,14762000.000,2850000.000,2485000.000,2235000.000,2128000.000,1316000.000,1623000.000,1428000.000,1313000.000,881000.000,1005000.000,1023000.000,1023000.000,1044000.000
InterestPaid,,,,,,1111000.000,,,,924000.000,,,,295000.000
InventoryWriteDown,,,,,,,,,,388000.000,,,,
NetCashProvidedByUsedInFinancingActivities,,-20114000.000,,,,-4765000.000,,,,51038000.000,,,,15949000.000
