,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AccountsPayableCurrent,48051000.000,45279000.000,54644000.000,35732000.000,38067000.000,59316000.000,59308000.000,71703000.000,36417000.000,72159000.000,79051000.000,88331000.000,124074000.000,101659000.000,87076000.000
AccountsReceivableGrossNoncurrent,,,,,,,,,,,,,,4500000.000,4500000.000
AccountsReceivableNetCurrent,114642000.000,117978000.000,115412000.000,104638000.000,94551000.000,108270000.000,157526000.000,162556000.000,206944000.000,229168000.000,219297000.000,244711000.000,254953000.000,253830000.000,240576000.000
AccountsReceivableRelatedParties,,,0.000,0.000,,,,,,,0.000,,0.000,0.000,0.000
AccrualForEnvironmentalLossContingencies,,,0.000,,,,0.000,,,,0.000,,,,0.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,6804000.000,9763000.000,3950000.000,6782000.000,10701000.000,14416000.000,3551000.000,8795000.000,13619000.000,17808000.000,4298000.000
AccruedLiabilitiesCurrent,28040000.000,40378000.000,23282000.000,21037000.000,24042000.000,31248000.000,57752000.000,47007000.000,97817000.000,90848000.000,47449000.000,42459000.000,52810000.000,68653000.000,49729000.000
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,,,18864000.000,20030000.000,21159000.000,22220000.000,23536000.000,16612000.000,18351000.000,20188000.000,22034000.000,23890000.000,25764000.000,27536000.000,29116000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,239846000.000,254762000.000,270243000.000,287043000.000,305167000.000,327563000.000,370902000.000,397972000.000,404143000.000,431725000.000,459931000.000,490546000.000,525698000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,-2136000.000,-1057000.000,0.000,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-7820000.000,-6106000.000,-4390000.000,-3244000.000,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,0.000,,,,0.000,,,,0.000,,,,0.000
AssetRetirementObligation,,,0.000,,,,0.000,,,,0.000,,,,0.000
Assets,1779265000.000,1880313000.000,1930812000.000,1980918000.000,2100402000.000,2191841000.000,3065638000.000,3154430000.000,4304174000.000,4373595000.000,4327845000.000,4446958000.000,4493029000.000,4638412000.000,4824733000.000
AssetsCurrent,139804000.000,154341000.000,132866000.000,117632000.000,143733000.000,145338000.000,220075000.000,225114000.000,316021000.000,318225000.000,241778000.000,278843000.000,285576000.000,293011000.000,354054000.000
BankOverdrafts,,,26200000.000,,,,27600000.000,,0.000,16900000.000,28800000.000,17600000.000,23000000.000,11100000.000,23900000.000
BusinessAcquisitionContingentConsiderationAtFairValueCurrent,,,,,6000000.000,6000000.000,6000000.000,0.000,,,,,,,
BusinessAcquisitionContingentConsiderationAtFairValueNoncurrent,,,,,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,,,,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,,,,6000000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,,,,107530000.000,107530000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,,,,738530000.000,738530000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,,,601697000.000,601697000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCapitalLeaseObligationAccrual,,,,,,,604000.000,604000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,,,,,,3246000.000,3246000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,,,1377000.000,1377000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,,,,,,,19618000.000,19618000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesLongTermDebt,,,,,,,341000.000,341000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationDeferredIncomeTaxesAssetLiabilityNet,,,,,,,-30082000.000,-30082000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,,,310904000.000,310904000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,,290600000.000,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,,,,47523000.000,47523000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationNoncontrollingInterest,,,,,,,89310000.000,89310000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,,,,295855000.000,295855000.000,,,,,,,
BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueHigh,,,,,,,,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000
BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueLow,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,0.000,0.000,,,,
BusinessCombinationContingentConsiderationLiabilityNoncurrent,,,,,,,,,,,,,,6000000.000,6000000.000
CapitalLeaseObligationsCurrent,,,2085000.000,4011000.000,3908000.000,11103000.000,10835000.000,,,,503000.000,,,,
CapitalLeaseObligationsNoncurrent,,,9072000.000,8531000.000,7981000.000,126000.000,668000.000,,,,225000.000,,,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,12308000.000,14002000.000,13817000.000,13631000.000,14391000.000,14180000.000,1845000.000,1997000.000,1951000.000,998000.000,967000.000,771000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,12125000.000,13442000.000,12608000.000,11776000.000,11950000.000,,,,754000.000,,,,
