,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,77681000.000,80454000.000,86015000.000,76756000.000,88031000.000,83381000.000,93574000.000,95321000.000,120669000.000,99213000.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,33836000.000,38287000.000,53048000.000,40565000.000,52154000.000,42525000.000,56130000.000,45765000.000,49577000.000,56611000.000,59348000.000,58593000.000,61580000.000,71323000.000,,,,,,,,,,
AccountsPayableTradeCurrent,,,,15650000.000,,,,12864000.000,,,,13407000.000,,,,17245000.000,,,,20786000.000,,,,29005000.000,
AccountsReceivableNetCurrent,8621000.000,11011000.000,15447000.000,54955000.000,56581000.000,31553000.000,35156000.000,33443000.000,44721000.000,47669000.000,29208000.000,29508000.000,37896000.000,34905000.000,43817000.000,39248000.000,49587000.000,45250000.000,63498000.000,52930000.000,52392000.000,57742000.000,65121000.000,61928000.000,73687000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,24824000.000,,,,29864000.000,,,,36365000.000,,,,46165000.000,,,,58755000.000,,,,73576000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1164000.000,-1204000.000,-1617000.000,20000.000,-35000.000,-37000.000,13000.000,37000.000,27000.000,0.000,47000.000,-11000.000,9000.000,756000.000,501000.000,-29000.000,-11000.000,12000.000,6000.000,-683000.000,110000.000,368000.000,215000.000,-63000.000,3917000.000
AdditionalPaidInCapitalCommonStock,800523000.000,811268000.000,819581000.000,832713000.000,846397000.000,861970000.000,879630000.000,893773000.000,917164000.000,927939000.000,948842000.000,960375000.000,977465000.000,989144000.000,1004320000.000,1017182000.000,1037308000.000,1055116000.000,1598166000.000,1613383000.000,1631263000.000,1648166000.000,1673835000.000,1701048000.000,1726347000.000
Assets,480593000.000,453635000.000,420490000.000,425216000.000,412555000.000,420029000.000,415330000.000,471422000.000,466028000.000,466591000.000,477630000.000,483898000.000,476072000.000,469615000.000,478248000.000,458965000.000,446473000.000,407815000.000,907340000.000,895095000.000,879386000.000,863286000.000,849912000.000,838396000.000,784048000.000
AssetsCurrent,455119000.000,427685000.000,386911000.000,399581000.000,387358000.000,395092000.000,389578000.000,440860000.000,430939000.000,431375000.000,434980000.000,437256000.000,429350000.000,423015000.000,429188000.000,407986000.000,396916000.000,354122000.000,852770000.000,771059000.000,736143000.000,750582000.000,744304000.000,734648000.000,656231000.000
AssetsFairValueDisclosure,,413301000.000,263404000.000,243432000.000,260980000.000,269881.000,259307000.000,319611000.000,,,,,,,,,,,,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,,,,,,611128000.000,572021000.000,467032000.000,500640000.000,510356000.000,
AvailableForSaleSecurities,,,,5800000.000,,,,,,,,,,,,,,,,,,,,,480027000.000
AvailableForSaleSecuritiesAmortizedCost,,345974000.000,264304000.000,243346000.000,255863000.000,269918000.000,,,,,,,,,,,,,,,,,,,473537000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,8091000.000,84805000.000,203479000.000,224865.000,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,12791000.000,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesCurrent,381128000.000,331322000.000,249592000.000,243062000.000,255524000.000,269577000.000,259003000.000,309595000.000,309200000.000,310457000.000,254319000.000,310151000.000,310546000.000,310378000.000,289393000.000,,,,,,,,,,430637000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,,,,,,254272000.000,310162000.000,310537000.000,310388000.000,289376000.000,256515000.000,233453000.000,170511000.000,122365000.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,,,,,254319000.000,310151000.000,310546000.000,310378000.000,289393000.000,256486000.000,233442000.000,170523000.000,122380000.000,,,,,,
AvailableForSaleSecuritiesDebtSecurities,,,,,,,,,,,,,,,,256486000.000,233442000.000,170523000.000,122380000.000,610456000.000,572134000.000,467398000.000,500860000.000,510301000.000,
AvailableForSaleSecuritiesDebtSecuritiesCurrent,,,,,,,,,,,,,,,,,,,,547396000.000,489943000.000,416857000.000,460766000.000,480313000.000,
AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,,,,,,,,,,,,,,,,,,,,63060000.000,82191000.000,50541000.000,40094000.000,29988000.000,
AvailableForSaleSecuritiesEquitySecurities,,,,,,,,,,,,,,,,,,,,,,,,,19410000.000
AvailableForSaleSecuritiesFairValueDisclosure,,344770000.000,262687000.000,243366000.000,255828000.000,269881000.000,259307000.000,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,1306000.000,1667000.000,4000.000,36000.000,39000.000,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesNoncurrent,13256000.000,13144000.000,12791000.000,0.000,,,,,,,,,,,,,,,,,,,,,29980000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses1,,,1659000.000,,,,,,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses1,,,8000.000,4000.000,36000.000,,,,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,,39.000,,,,,,,,,,,,,,,,,,,
