,2012-06-30,2013-06-30,2014-06-30,2015-06-30,2016-06-30
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,22000.000,26000.000,31000.000,9000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,375103.000,657607.000,762340.000,652470.000,452230.000
AllocatedShareBasedCompensationExpense,712000.000,922000.000,1112000.000,1095000.000,283000.000
AmortizationOfFinancingCosts,329231.000,253800.000,246600.000,240000.000,233500.000
AssetRetirementObligationAccretionExpense,-207000.000,-267000.000,-258000.000,-246000.000,271000.000
AssetRetirementObligationLiabilitiesIncurred,16000.000,20000.000,138000.000,21000.000,28000.000
AssetRetirementObligationLiabilitiesSettled,552000.000,616000.000,567000.000,232000.000,266000.000
AssetRetirementObligationRevisionOfEstimate,1592000.000,52000.000,-115000.000,500000.000,89000.000
CapitalExpendituresIncurredButNotYetPaid,336543.000,301679.000,328638.000,207169.000,157808.000
CashAndCashEquivalentsPeriodIncreaseDecrease,2400310.000,619960.000,3315456.000,3248360.000,1682289.000
CommonStockDividendsPerShareDeclared,0.700,0.720,0.760,0.800,0.820
ConcentrationRiskPercentage1,0.990,0.980,0.960,,
CurrentFederalTaxExpenseBenefit,525000.000,1940000.000,4532000.000,1950000.000,1817036.000
CurrentIncomeTaxExpenseBenefit,745000.000,2330000.000,5374000.000,2443000.000,2183658.000
CurrentStateAndLocalTaxExpenseBenefit,220000.000,390000.000,842000.000,493000.000,366622.000
DebtInstrumentPeriodicPaymentPrincipal,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000
DebtIssuanceCosts,,3486000.000,3240000.000,3000000.000,77000.000
DeferredIncomeTaxExpenseBenefit,2513000.000,1939000.000,-515000.000,1449000.000,1193823.000
DeferredIncomeTaxesAndTaxCredits,2513400.000,1959741.000,-515492.000,1449471.000,1193793.000
DefinedBenefitPlanActualReturnOnPlanAssets,-112000.000,2945000.000,3983000.000,1119000.000,-802000.000
DefinedBenefitPlanActuarialGainLoss,3994000.000,-1271000.000,1810000.000,1219000.000,1517000.000
DefinedBenefitPlanAmortizationOfGainsLosses,-200000.000,-615000.000,-342000.000,-244000.000,-373000.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,-87000.000,-86000.000,-86000.000,-86000.000,-86000.000
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,0.052,0.040,0.045,0.043,0.043
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets,0.070,0.070,0.060,0.060,0.055
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostRateOfCompensationIncrease,0.040,0.040,0.040,0.040,0.040
DefinedBenefitPlanBenefitsPaid,473000.000,515000.000,1009000.000,810000.000,944000.000
DefinedBenefitPlanContributionsByEmployer,500000.000,2800000.000,500000.000,1000000.000,500000.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,1474000.000,1578000.000,1567000.000,1711000.000,1636000.000
DefinedBenefitPlanInterestCost,921000.000,913000.000,1038000.000,1056000.000,1157000.000
DefinedBenefitPlanNetPeriodicBenefitCost,481000.000,980000.000,750000.000,493000.000,812000.000
DefinedBenefitPlanServiceCost,921000.000,1116000.000,1023000.000,990000.000,1004000.000
DefinedBenefitPlanTargetPlanAssetAllocations,1.000,1.000,1.000,1.000,1.000
DefinedContributionPlanCostRecognized,325000.000,313000.000,350000.000,359000.000,379000.000
DefinedContributionPlanEmployerMatchingContributionPercent,0.010,,,,
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,0.040,,,,
DepreciationDepletionAndAmortization,6334647.000,6428051.000,6420525.000,6617743.000,6649721.000
