,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AmortizationOfFinancingCostsAndDiscounts,1993000.000,,,,1831000.000,,,,2195000.000,,,,,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,34230760.000,,,,,,,,,,,,,,,,
AssetRetirementObligationAccretionExpense,1313000.000,,,,1588000.000,,,,1778000.000,,,,,,,,,,,,,,,,,
BusinessCombinationIntegrationRelatedCosts,,,,,,,,,,26000000.000,12000000.000,,12000000.000,22000000.000,97000000.000,168000000.000,128000000.000,34000000.000,193000000.000,21000000.000,36000000.000,59000000.000,15000000.000,-6000000.000,0.000,0.000
CapitalExpendituresIncurredButNotYetPaid,,,,,72300000.000,,,,58600000.000,,,,13000000.000,,,,-178000000.000,,,,-127000000.000,-101000000.000,-79000000.000,592000000.000,325000000.000,
CapitalLeaseObligationsIncurred,,,,,24600000.000,,,,5500000.000,,,,,,,,3000000.000,,,,124000000.000,171000000.000,384000000.000,120000000.000,284000000.000,313000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,525019000.000,,,,-57044000.000,,,,332979000.000,,,,-420000000.000,,,,-2283000000.000,,,,-935000000.000,1891000000.000,-186000000.000,148000000.000,2001000000.000,-7320000000.000
ComprehensiveIncomeNetOfTax,59851000.000,74696000.000,63961000.000,94922000.000,20750000.000,149797000.000,196629000.000,26689000.000,21427000.000,-54000000.000,-36000000.000,65573000.000,-154000000.000,391000000.000,-93000000.000,101000000.000,-63000000.000,361000000.000,136000000.000,297000000.000,476000000.000,228000000.000,368000000.000,390000000.000,699000000.000,582000000.000
ContributionOfProperty,,,,,6500000.000,,,,40100000.000,,,,,,,,,,,,,,,,,
CostOfGoodsAndServicesSold,,708564000.000,725506000.000,,847791000.000,646340000.000,638972000.000,796948000.000,810947000.000,,,,,,,,,,,,,,,,,
CostOfGoodsSold,409262000.000,342534000.000,343473000.000,344326000.000,458864000.000,277922000.000,265940000.000,437098000.000,437969000.000,1936000000.000,2015000000.000,2587031000.000,2286000000.000,2215000000.000,2308000000.000,2812000000.000,2679000000.000,2661000000.000,1985000000.000,2019000000.000,2374000000.000,2619000000.000,2539000000.000,3287000000.000,2686000000.000,2846000000.000
CostOfServices,341417000.000,,,,,,,,,1327000000.000,1444000000.000,,1464000000.000,1453000000.000,1488000000.000,1383000000.000,1395000000.000,1397000000.000,1378000000.000,1384000000.000,1421000000.000,1429000000.000,1436000000.000,1445000000.000,1408000000.000,1518000000.000
CostOfServicesExcludingDepreciationDepletionAndAmortization,,366030000.000,382033000.000,,388927000.000,368418000.000,373032000.000,359850000.000,372978000.000,,,,,,,,,,,,,,,,,
CostsAndExpenses,1049040000.000,999198000.000,1028557000.000,1023049000.000,1178323000.000,969232000.000,966922000.000,1162832000.000,1179233000.000,6047000000.000,6391000000.000,9806767000.000,6903000000.000,6223000000.000,7301000000.000,7721000000.000,7661000000.000,7582000000.000,7336000000.000,7409000000.000,7496000000.000,8454000000.000,8257000000.000,9233000000.000,8576000000.000,8797000000.000
CumulativeEffectOnRetainedEarningsNetOfTax1,,,,,,,,,,,,,,,,,,,,,38000000.000,,,,,
DeferredIncomeTaxExpenseBenefit,32257000.000,,,,14357000.000,,,,11505000.000,,,,,,,,,,,,264000000.000,140000000.000,219000000.000,291000000.000,-97000000.000,345000000.000
DepreciationDepletionAndAmortization,128695000.000,134525000.000,139309000.000,136306000.000,152819000.000,153351000.000,163089000.000,172166000.000,173167000.000,888000000.000,987000000.000,1578833000.000,1055000000.000,1129000000.000,1138000000.000,1090000000.000,1087000000.000,1075000000.000,1157000000.000,1369000000.000,1552000000.000,1575000000.000,1568000000.000,1548000000.000,1564000000.000,1519000000.000
DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,,,,,,,,,,,,,,,,,,,,,14000000.000,,,,,
EarningsPerShareBasic,0.160,0.230,0.190,0.250,0.060,0.410,0.530,0.080,0.050,-0.020,-0.050,0.070,-0.190,0.490,-0.120,0.130,-0.090,0.430,0.150,0.340,0.570,0.260,0.430,0.450,0.830,0.680
EarningsPerShareDiluted,0.150,0.230,0.190,0.250,0.060,0.410,0.520,0.080,0.050,-0.020,-0.050,0.070,-0.190,0.480,-0.120,0.130,-0.090,0.420,0.150,0.340,0.560,0.250,0.420,0.460,0.800,0.670
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,3.952,,,,,,,,0.006,0.420,,,0.395,0.388,,-0.150,0.378
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,,0.350,,,,,,,,,,,,,,,,
ExtinguishmentOfDebtAmount,,,,,,,,,,,,,,,,,,,,,,,,,1980000000.000,
GainLossOnDispositionOfAssets,105000.000,-1553000.000,-1283000.000,-888000.000,-1120000.000,-2047000.000,-1452000.000,-4425000.000,-508000.000,,,,,,,,,,,,,,,,,
GainLossOnDispositionOfIntangibleAssets,,,,,,,,,,,,,,,13000000.000,,0.000,23000000.000,1000000.000,139000000.000,636000000.000,0.000,199000000.000,0.000,37000000.000,1000000.000
GainLossOnSaleOfInvestments,168000.000,,,,37000.000,,,,138000.000,,,,,,,,,,,,,,,,,
GainLossRelatedToLitigationSettlement,,,,,,,52500000.000,,,,,,,,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,-9536000.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,,,,,,,,,,819000000.000,894000000.000,,,,,,,,,,,,,,,
GoodwillImpairmentLoss,,,,,,,,,,,0.000,,,,,,,,,,,,,,,
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,,,,0.000,,,,0.000,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,89546000.000,134436000.000,107944000.000,147730000.000,28662000.000,243046000.000,278648000.000,57102000.000,31939000.000,5000000.000,6000000.000,8061000.000,-253000000.000,677000000.000,-211000000.000,200000000.000,-104000000.000,363000000.000,238000000.000,481000000.000,751000000.000,372000000.000,598000000.000,606000000.000,607000000.000,934000000.000
IncomeLossFromSubsidiariesNetOfTax,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxExpenseBenefit,33168000.000,50101000.000,38618000.000,56459000.000,7658000.000,94211000.000,85981000.000,25436000.000,12543000.000,21000000.000,42000000.000,-59543000.000,-102000000.000,286000000.000,-117000000.000,99000000.000,-41000000.000,2000000.000,100000000.000,184000000.000,272000000.000,147000000.000,232000000.000,216000000.000,-91000000.000,353000000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,,,,,,,,,,,,270000000.000,11000000.000
IncomeTaxesPaid,,,,,147000.000,,,,678000.000,,,,,,,,,,,,,,,,,
IncomeTaxesPaidNet,,,,,,,,,,,,,0.000,,,,2000000.000,,,,2000000.000,17000000.000,4000000.000,2000000.000,15000000.000,6000000.000
IncreaseDecreaseInAccountsAndOtherReceivables,,,,,2844000.000,,,,-10953000.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,28083000.000,,,,-39803000.000,,,,15155000.000,,,,,,,,,,,,-492000000.000,-345000000.000,-731000000.000,367000000.000,-651000000.000,56000000.000
IncreaseDecreaseInAccountsReceivable,-1250000.000,,,,,,,,,,,,,,,,,,,,202000000.000,105000000.000,155000000.000,141000000.000,68000000.000,-21000000.000
IncreaseDecreaseInBookOverdrafts,,,,,-2830000.000,,,,11660000.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInDeferredCharges,18679000.000,,,,29808000.000,,,,4052000.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInDeferredRevenue,17542000.000,,,,15950000.000,,,,3706000.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInDueFromAffiliatesCurrent,,,,,,,,,,,,,0.000,,,,,,,,,,,,,
IncreaseDecreaseInFinanceReceivables,,,,,,,,,,,,,,,,,,,,,-109000000.000,-343000000.000,-104000000.000,459000000.000,13000000.000,353000000.000
IncreaseDecreaseInIncomeTaxes,,,,,,,,,,,,,,,,,,,,,,,,,-363000000.000,
IncreaseDecreaseInInventories,124800000.000,,,,12510000.000,,,,-4285000.000,,,,,,,,,,,,801000000.000,-3000000.000,-301000000.000,305000000.000,-44000000.000,185000000.000
IncreaseDecreaseInOtherDeferredLiability,4094000.000,,,,4792000.000,,,,2930000.000,,,,,,,,,,,,32000000.000,33000000.000,32000000.000,24000000.000,20000000.000,20000000.000
IncreaseDecreaseInOtherOperatingAssets,-8645000.000,,,,-10423000.000,,,,-11171000.000,,,,,,,,,,,,-185000000.000,56000000.000,98000000.000,164000000.000,11000000.000,135000000.000
IncreaseDecreaseInOtherOperatingLiabilities,615000.000,,,,2454000.000,,,,-6618000.000,,,,,,,,,,,,288000000.000,-74000000.000,112000000.000,-168000000.000,45000000.000,-189000000.000
IncreaseDecreaseInPrepaidExpense,10306000.000,,,,14904000.000,,,,32312000.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInRestrictedCash,0.000,,,,-500000.000,,,,3475417000.000,,,,,,,,,,,,,,,,,
IncrementalCommonSharesAttributableToConversionOfPreferredStock,,,,,,,,,,,,,,,,,,,,,32237266.000,,,,32237266.000,32237266.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,5163793.000,2846021.000,,1564547.000,251178.000,1435284.000,-1819767.000,1557232.000,0.000,0.000,2372003.000,0.000,9632224.000,0.000,-738337.000,0.000,9517506.000,6947948.000,-6841544.000,7713800.000,7318466.000,9259122.000,-13707118.000,9434950.000,7247653.000
InterestExpense,56561000.000,66980000.000,69511000.000,68021000.000,70083000.000,69486000.000,66655000.000,69270000.000,76346000.000,109000000.000,151000000.000,208654000.000,276000000.000,271000000.000,260000000.000,266000000.000,261000000.000,257000000.000,262000000.000,305000000.000,339000000.000,368000000.000,376000000.000,335000000.000,339000000.000,265000000.000
InterestExpenseDebt,,,,,,,,,,109000000.000,,,,,,,,,,,,,,,,
InterestExpenseRelatedParty,,,,,,,,,,225000000.000,183000000.000,,18000000.000,85000000.000,83000000.000,92000000.000,64000000.000,92000000.000,121000000.000,134000000.000,79000000.000,93000000.000,76000000.000,64000000.000,100000000.000,131000000.000
InterestIncomeOther,,,,,,,,,,40000000.000,50000000.000,,75000000.000,83000000.000,97000000.000,104000000.000,112000000.000,114000000.000,109000000.000,85000000.000,68000000.000,68000000.000,62000000.000,63000000.000,7000000.000,6000000.000
InterestPaid,,,,,72117000.000,,,,67914000.000,,,,286000000.000,,,,,,,,,,,,,
InterestPaidCapitalized,,,,,,,,,,,,,,,,,,,,,,,,,48000000.000,34000000.000
InterestPaidNet,,,,,,,,,,,,,,,,,327000000.000,,,,415000000.000,399000000.000,478000000.000,389000000.000,495000000.000,727000000.000
InvestmentIncomeInterest,515000.000,511000.000,531000.000,471000.000,375000.000,374000.000,460000.000,394000.000,373000.000,40000000.000,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,555442000.000,,,,-11058000.000,,,,3479465000.000,,,,-214000000.000,,,,-80000000.000,,,,-100000000.000,790000000.000,-67000000.000,-160000000.000,1838000000.000,-2016000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,555442000.000,,,,-11058000.000,,,,3479465000.000,,,,-214000000.000,,,,-80000000.000,,,,-100000000.000,790000000.000,-67000000.000,-160000000.000,1838000000.000,-2016000000.000
NetCashProvidedByUsedInInvestingActivities,-168736000.000,,,,-182890000.000,,,,-3369937000.000,,,,-965000000.000,,,,-2692000000.000,,,,-1860000000.000,-667000000.000,-1859000000.000,-1294000000.000,-1550000000.000,-7133000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-168736000.000,,,,-182890000.000,,,,-3369937000.000,,,,-965000000.000,,,,-2692000000.000,,,,-1860000000.000,-667000000.000,-1859000000.000,-1294000000.000,-1550000000.000,-7133000000.000
NetCashProvidedByUsedInOperatingActivities,138313000.000,,,,136904000.000,,,,223451000.000,,,,759000000.000,,,,489000000.000,,,,1025000000.000,1768000000.000,1740000000.000,1602000000.000,1713000000.000,1829000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,138313000.000,,,,136904000.000,,,,223451000.000,,,,759000000.000,,,,489000000.000,,,,1025000000.000,1768000000.000,1740000000.000,1602000000.000,1713000000.000,1829000000.000
NetIncomeLoss,56378000.000,84335000.000,69326000.000,91271000.000,21004000.000,148835000.000,192667000.000,31666000.000,19396000.000,-16000000.000,-36000000.000,67604000.000,-151000000.000,391000000.000,-94000000.000,101000000.000,-63000000.000,361000000.000,138000000.000,297000000.000,479000000.000,225000000.000,366000000.000,390000000.000,698000000.000,581000000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,,,,,,,,,,,-77000000.000,347000000.000,125000000.000,283000000.000,465000000.000,211000000.000,353000000.000,376000000.000,684000000.000,567000000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,,,,,,,,,,,,,,,,,,479000000.000,,,,698000000.000,581000000.000
NoncashOrPartNoncashAcquisitionDebtAssumed1,,,,,,,,,,,,,,,,,,,,,150000000.000,0.000,0.000,0.000,288000000.000,2000000.000
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,,,,,,,,,,,,,133000000.000,,,,443000000.000,,,,653000000.000,52000000.000,234000000.000,649000000.000,243000000.000,270000000.000
NoncashOrPartNoncashAcquisitionInventoryAcquired1,,,,,,,,,,,,,,,,,,,,,,,-186000000.000,,197000000.000,273000000.000
NoncashProjectAbandonmentCosts,56000.000,,,,423000.000,,,,360000.000,,,,,,,,,,,,,,,,,
NonoperatingIncomeExpense,-55791000.000,-75819000.000,-68887000.000,-67385000.000,-69605000.000,-68902000.000,-13590000.000,-64414000.000,-75889000.000,-176000000.000,-291000000.000,-402111000.000,-225000000.000,-285000000.000,-260000000.000,-233000000.000,-221000000.000,-234000000.000,-275000000.000,-357000000.000,-352000000.000,-396000000.000,-391000000.000,-336000000.000,-430000000.000,-482000000.000
OperatingIncomeLoss,145337000.000,210255000.000,176831000.000,215115000.000,98267000.000,311948000.000,292238000.000,121516000.000,107828000.000,181000000.000,297000000.000,410172000.000,-28000000.000,962000000.000,49000000.000,433000000.000,117000000.000,597000000.000,513000000.000,838000000.000,1103000000.000,768000000.000,989000000.000,942000000.000,1037000000.000,1416000000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,,0.000,0.000,,-3000000.000,0.000,1000000.000,0.000,0.000,0.000,-2000000.000,0.000,-3000000.000,3000000.000,2000000.000,0.000,1000000.000,1000000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,,,,,,,,,,0.000,0.000,,-1000000.000,0.000,0.000,0.000,0.000,0.000,-1000000.000,0.000,-2000000.000,2000000.000,1000000.000,0.000,1000000.000,1000000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,,,,,,,66000000.000,0.000,,0.000,0.000,0.000,0.000,,,,,,,,,,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,,,,,,,,,,39000000.000,0.000,,0.000,0.000,0.000,0.000,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,,,,-104000000.000,0.000,,0.000,0.000,0.000,0.000,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,,,,,,,,-62000000.000,0.000,,0.000,0.000,0.000,0.000,,,,,,,,,,
