,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,404000.000,401000.000,546000.000,585000.000,707000.000,777000.000,,,,,,,,,
AmortizationOfDeferredLeasingFees,,,,,,,,,,,,2768000.000,3608000.000,,4000000.000
AmortizationOfFinancingCosts,95000.000,95000.000,95000.000,96000.000,96000.000,130000.000,,821000.000,1089000.000,,1240000.000,,,,4000000.000
BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,,,,,,,,,,,5710922.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,2573000.000,,,,-2193000.000,,,,,,3902000.000,,,,-45000000.000
CostOfGoodsSold,,,,,,,,42213000.000,287364000.000,,357715000.000,389303000.000,412983000.000,,370000000.000
CostOfRevenue,1065603000.000,1101149000.000,1145313000.000,1109550000.000,1194467000.000,1353822000.000,,3969212000.000,4106170000.000,,2703570000.000,3471600000.000,3559930000.000,,3891000000.000
DeferredIncomeTaxExpenseBenefit,152000.000,,,,-29000.000,,,,,,-10144000.000,,,,-17000000.000
DepreciationAmortizationAndAccretionNet,1821000.000,1837000.000,2432000.000,2597000.000,3326000.000,3333000.000,,33230000.000,45601000.000,,78066000.000,78724000.000,77628000.000,84582000.000,87000000.000
DistributionMadeToLimitedPartnerCashDistributionsPaid,,,,,5305000.000,,,,,,86538000.000,,,,104000000.000
DistributionsPerLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasic,0.438,0.453,0.469,0.484,0.502,0.520,,0.693,0.745,,0.817,0.826,,,
DividendsShareBasedCompensation,,,,,,,,,,,931000.000,924000.000,906000.000,,2000000.000
EffectiveIncomeTaxRateContinuingOperations,0.008,0.009,0.015,-0.020,0.001,0.012,,-0.005,0.514,,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,-0.700,0.350,0.350,,0.350,0.350,,,,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.000,0.000,0.000,0.002,,,,,0.037,,,,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.008,0.007,0.008,-0.015,,,,-0.002,0.248,,,,,,
ExciseAndSalesTaxes,,,,,,,,,,,,297000000.000,306800000.000,,288000000.000
GainLossOnSaleOfPropertyPlantEquipment,22000.000,-72000.000,-112000.000,-162000.000,0.000,36000.000,,30000.000,-696000.000,,-1214000.000,-1501000.000,-203000.000,,7000000.000
GeneralAndAdministrativeExpense,3899000.000,3649000.000,4329000.000,4937000.000,4870000.000,5372000.000,,27646000.000,42752000.000,,45191000.000,73723000.000,82774000.000,,64000000.000
GeneralPartnersCapitalAccountDistributionAmount,,,,,,,,,,,,,,,104000000.000
GoodwillImpairmentLoss,,,,,,,,,,,0.000,,,,0.000
GrossProfit,15556000.000,16956000.000,18403000.000,20049000.000,22120000.000,22203000.000,,236773000.000,381147000.000,,498743000.000,580567000.000,577387000.000,562303000.000,503000000.000
IncentiveDistributionDistributionPerYear,,,,,,64000.000,,3362000.000,8441000.000,,19566000.000,20348000.000,20396000.000,,21000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,95471000.000,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,8296000.000,9764000.000,9742000.000,9665000.000,10139000.000,9715000.000,,95471000.000,56372000.000,,64121000.000,73605000.000,49861000.000,-624587000.000,-16000000.000
IncomeTaxExpenseBenefit,69000.000,84000.000,145000.000,142000.000,7000.000,120000.000,,-480000.000,28972000.000,,2112000.000,1468000.000,5310000.000,-39890000.000,-17000000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,2928000.000,3418000.000,3410000.000,3357000.000,3549000.000,3400000.000,,33415000.000,19730000.000,,22361000.000,25843000.000,17452000.000,,-6000000.000
IncomeTaxReconciliationOtherAdjustments,0.000,0.000,0.000,54000.000,,,,,2101000.000,,1784000.000,-2740000.000,8066000.000,,0.000
