,2016-09-30,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,956000.000
AllocatedShareBasedCompensationExpense,,956000.000
AmortizationOfFinancingCosts,,300000.000
BusinessCombinationAcquisitionRelatedCosts,29000.000,66000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-1703000.000
CommonStockDividendsPerShareDeclared,0.420,0.210
ComprehensiveIncomeNetOfTax,,4901000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,944000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,5845000.000
DepreciationAndAmortization,3617000.000,3618000.000
DepreciationDepletionAndAmortization,,4217000.000
DirectCostsOfLeasedAndRentedPropertyOrEquipment,341000.000,352000.000
DividendsCommonStock,,6768000.000
EarningsPerShareBasicAndDiluted,0.120,0.140
GeneralAndAdministrativeExpense,2436000.000,3171000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-1102000.000
IncreaseDecreaseInDeferredRevenue,,-878000.000
IncreaseDecreaseInOtherOperatingAssets,,-1523000.000
InterestExpense,2792000.000,1515000.000
InterestPaid,,775000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,1021000.000
NetCashProvidedByUsedInFinancingActivities,,2045000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,2045000.000
NetCashProvidedByUsedInInvestingActivities,,-12736000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-12736000.000
NetCashProvidedByUsedInOperatingActivities,,8988000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,8988000.000
NetIncomeLossAttributableToNoncontrollingInterest,821000.000,944000.000
NetIncomeLossAvailableToCommonStockholdersBasic,1449000.000,4531000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,1329000.000,4453000.000
NonoperatingIncomeExpense,-2601000.000,-1514000.000
OperatingExpenses,6510000.000,7293000.000
OperatingIncomeLoss,7335000.000,6989000.000
OperatingLeasesIncomeStatementLeaseRevenue,13603000.000,13839000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,370000.000
OtherComprehensiveIncomeLossNetOfTax,,370000.000
OtherNonoperatingIncomeExpense,191000.000,1000.000
PaymentsForRepurchaseOfCommonStock,,50000.000
PaymentsOfDebtIssuanceCosts,,2711000.000
PaymentsOfDividendsCommonStock,,6647000.000
PaymentsOfStockIssuanceCosts,,26000.000
PaymentsToAcquireMortgageNotesReceivable,,12500000.000
PaymentsToAcquirePropertyPlantAndEquipment,,4000.000
PaymentsToDevelopRealEstateAssets,,173000.000
PaymentsToMinorityShareholders,,1021000.000
PreferredStockDividendsIncomeStatementImpact,2464000.000,
ProceedsFromCollectionOfNotesReceivable,,50000.000
ProceedsFromIssuanceOfSecuredDebt,,125000000.000
ProceedsFromRepaymentsOfLinesOfCredit,,-112500000.000
ProfitLoss,4734000.000,5475000.000
Revenues,13845000.000,14282000.000
SalesRevenueNet,13845000.000,14282000.000
ShareBasedCompensation,,956000.000
StockIssuedDuringPeriodValueNewIssues,,3000.000
StraightLineRent,,1243000.000
SubsidiaryOfLimitedLiabilityCompanyOrLimitedPartnershipOwnershipInterest,,1.000
UndistributedEarningsLossAllocatedToParticipatingSecuritiesBasic,120000.000,78000.000
WeightedAverageNumberOfDilutedSharesOutstanding,,31415000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,10964000.000,
WeightedAverageNumberOfSharesOutstandingBasic,,31415000.000
