,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,42261.000,77155.000,25209.000,57648.000
AccountsPayableCurrent,,,,,1000.000,,,,,
AccountsPayableCurrentAndNoncurrent,,,,,,3072.000,,,,
AccruedSalariesCurrent,,,,,,,15000.000,,,
AccruedSalariesCurrentAndNoncurrent,,,,,,,15000.000,29750.000,55010.000,
AdditionalPaidInCapital,,,,,,24601.000,368136.000,368136.000,15769571.000,15917244.000
AdditionalPaidInCapitalCommonStock,,24620.000,24601.000,24601.000,24601.000,,,,,
AdvancesToAffiliate,,,,,,,4894.000,13994.000,18334.000,20717.000
Assets,50.000,15211.000,2888.000,33.000,,,85874.000,31902.000,48029.000,117468.000
AssetsCurrent,50.000,15211.000,2888.000,33.000,,,17.000,1402.000,226.000,
BankOverdrafts,,,,,,,,,,147.000
Cash,,,,,,,17.000,1402.000,226.000,
CashAndCashEquivalentsAtCarryingValue,50.000,15211.000,2888.000,33.000,,,17.000,1402.000,226.000,
CommonStockDiscountOnShares,,,,,,,-390500.000,-390500.000,-407800.000,-407800.000
CommonStockOtherSharesOutstanding,,,,,,,3014749.000,2381140.000,38198126.000,163651969.000
CommonStockParOrStatedValuePerShare,,,,,,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,999000000.000
CommonStockSharesIssued,2000000.000,2799999.000,2799999.000,2799999.000,2799999.000,2799999.000,3014749.000,3014749.000,27449052.000,43859177.000
CommonStockSharesOutstanding,2000000.000,2799999.000,2799999.000,2799999.000,2799999.000,2799999.000,,3014749.000,27449052.000,43859177.000
CommonStockValue,4000.000,2780.000,2799.000,2799.000,2799.000,2799.000,3014.000,3014.000,27449.000,43859.000
ConvertibleDebtCurrent,,,,,,,523833.000,578834.000,642560.000,713016.000
ConvertibleNotesPayable,,,,,,,523833.000,578834.000,642560.000,713016.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,153592.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,5216897.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,-5370489.000,,,
DerivativeLiabilities,,,,,,,,257103.000,694554.000,584318.000
DerivativeLiabilitiesCurrent,,,,,,,,257103.000,694554.000,584318.000
DueFromRelatedParties,,,,,,,4894.000,13994.000,18334.000,
DueToRelatedPartiesCurrent,,,,,,4100.000,,,,
Liabilities,4100.000,4100.000,4100.000,4100.000,5187.000,7172.000,585988.000,956836.000,1435667.000,1460856.000
LiabilitiesAndStockholdersEquity,50.000,15211.000,2888.000,33.000,0.000,,85874.000,31902.000,48029.000,117468.000
LiabilitiesCurrent,4100.000,4100.000,4100.000,4100.000,5187.000,7172.000,,,,
LoansAndLeasesReceivableOther,,,,,,,61857.000,6500.000,,
LoansAndLeasesReceivableRelatedParties,,,,,,,,,3303.000,2428.000
LoansPayableCurrent,4100.000,4100.000,4100.000,4100.000,4100.000,,,,,
OperatingLossCarryforwards,,,,,,,451743.000,,,
OperatingLossCarryforwardsValuationAllowance,,,,,,,-5370489.000,,,
OtherAssets,,,,,,,,,20500.000,46040.000
OtherAssetsCurrent,,,,,,,24000.000,24000.000,24000.000,69000.000
OtherLiabilitiesCurrent,,,,,87.000,,,,,
PreferredStockSharesAuthorized,,,,,,,,,,1000000.000
PreferredStockSharesIssued,,,,,,,,,,0.000
PreferredStockSharesOutstanding,,,,,,,,,,0.000
RetainedEarningsAccumulatedDeficit,-8050.000,-16289.000,-28612.000,-31467.000,-32587.000,-34572.000,-15824577.000,-16313668.000,-17022666.000,-17146062.000
StockholdersEquity,,,,,,-7172.000,-500114.000,-924934.000,-1387638.000,-1343388.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-4050.000,11111.000,-1212.000,-4067.000,-5187.000,,-500114.000,-924934.000,-1387638.000,-1343388.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,2000000.000,2638622.000,,,,,,,,
