,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccountsPayableRelatedPartiesCurrent,28472.000,26462.000,20326.000,21866.000,16856.000,20668.000,19173.000,21666.000,12676.000,14163.000,13619.000,14162.000,14242.000,11412.000,11172.000,10918.000,9978.000,8367.000,8008.000
Assets,53980099.000,55269969.000,39777579.000,37381696.000,33829810.000,34939412.000,34887000.000,39872000.000,25621000.000,28102000.000,26266000.000,27716000.000,29077000.000,23075000.000,21863000.000,21367000.000,20179000.000,16921000.000,15671000.000
AssetsNet,,,,,,,,,,,,27702000.000,26987000.000,23064000.000,21852000.000,21356000.000,20169000.000,16912000.000,15663000.000
CashAndCashEquivalentsAtCarryingValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,
CommonStockNoParValue,0.000,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000
CommonStockSharesIssued,1000000.000,950000.000,850000.000,800000.000,750000.000,750000.000,750000.000,850000.000,700000.000,700000.000,700000.000,700000.000,650000.000,650000.000,650000.000,650000.000,650000.000,600000.000,600000.000
CommonStockSharesOutstanding,1000000.000,950000.000,850000.000,800000.000,750000.000,750000.000,750000.000,850000.000,700000.000,700000.000,700000.000,700000.000,650000.000,650000.000,650000.000,650000.000,650000.000,650000.000,600000.000
CommonStockValue,58126471.000,47710309.000,39757253.000,42886257.000,34162297.000,41886143.000,37605000.000,42379000.000,25622000.000,28627000.000,26639000.000,27702000.000,26987000.000,23064000.000,21852000.000,,,,
InvestmentInPhysicalCommodities,,,,,,,,,,,,27716000.000,29077000.000,23075000.000,21863000.000,21367000.000,20179000.000,16921000.000,15671000.000
InvestmentOwnedAtCost,,,,,,,,,,,,26227000.000,26187000.000,24281000.000,24243000.000,24208000.000,24170000.000,22278000.000,22244000.000
InvestmentOwnedAtFairValue,,,,,,,,,,,,27716000.000,29077000.000,23075000.000,21863000.000,21367000.000,20179000.000,16921000.000,15671000.000
InvestmentOwnedPercentOfNetAssets,,,,,,,,,,,,1.000,1.077,1.000,1.000,1.000,1.000,1.000,1.000
Liabilities,28472.000,7559660.000,20326.000,21866.000,16856.000,20668.000,19000.000,21000.000,12000.000,14000.000,14000.000,14000.000,2090000.000,11000.000,11000.000,11000.000,10000.000,9000.000,8000.000
LiabilitiesAndStockholdersEquity,53980099.000,55269969.000,39777579.000,37381696.000,33829810.000,34939412.000,34887000.000,39872000.000,25621000.000,28102000.000,26266000.000,,,,,,,,
LiabilityForUncertainTaxPositionsNoncurrent,,,,,,,,,,,,,,,,0.000,0.000,0.000,
RetainedEarningsAccumulatedDeficit,-4174844.000,0.000,0.000,-5526427.000,-349343.000,-6967399.000,-2737000.000,-2528000.000,-13000.000,-539000.000,-387000.000,0.000,,0.000,0.000,,,,
SharesOutstanding,,,,,,,,,,,,700000.000,650000.000,650000.000,650000.000,650000.000,650000.000,600000.000,600000.000
StockholdersEquity,,,,,,,,,,,,27702000.000,26987000.000,23064000.000,21852000.000,21356000.000,20169000.000,16912000.000,15663000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,53951627.000,47710309.000,39757253.000,37359830.000,33812954.000,34918744.000,34868000.000,39851000.000,25609000.000,28088000.000,26252000.000,,,,,,,,
