,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AdjustmentOfWarrantsGrantedForServices,,,,,,,,,,,,,2858165.000,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,,39647.000,119842.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,24690854.000,,,,26803289.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,-14163.000,,,,326969.000,,,,100889.000,
CashPeriodIncreaseDecrease,,,-523.000,,1180443.000,,,,,,,,,,,,,
Depreciation,,,316.000,,-116.000,144.000,,,,,,,,,,,,
DepreciationAndAmortization,,,,,,,,,0.000,,,,,,,,,
DepreciationExpense,,,,,949.000,,,,,,,,,,,,,
DerivativeGainLossOnDerivativeNet,,,,,-63348.000,,,,,,,,,,,,,
DerivativeLossOnDerivative,,,,,-377532.000,-310266.000,,,,,,,,,,,,
DividendsPreferredStockStock,,,,,,,,,,,,,,189078.000,194794.000,,206805.000,208751.000
EarningsPerShareBasicAndDiluted,-0.020,-0.030,-0.030,-0.000,-0.060,-0.030,-0.040,-0.210,-0.020,-0.070,-0.080,-0.080,-0.040,-0.040,-0.050,-0.040,-0.040,-0.060
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,,,,,,,1802.000,-1436.000,,2147.000,-2114.000
GeneralAndAdministrativeExpense,42025.000,40723.000,8880.000,15177.000,5142.000,8679.000,9613.000,30523.000,7760.000,6700.000,45582.000,12963.000,50539.000,69728.000,36914.000,51333.000,36392.000,31264.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-253645.000,-415184.000,-338255.000,-279981.000,-768751.000,-413942.000,-489305.000,-284874.000,-198174.000,-958713.000,-982790.000,-608513.000,-445464.000,-440682.000,-477096.000,-271748.000,-394082.000,-685575.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-53699.000,,315396.000,,,,135924.000,,,,-96930.000,,,,-23884.000,
IncreaseDecreaseInDerivativeLiabilities,,,209968.000,,63345.000,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,,,,,,,,,,-2820.000,
InterestExpenseDebt,,,,,,-166.000,,,,,,,,,,,,
InterestIncomeOther,,,,,,,,,,,,,,22.000,16.000,,21.000,17.000
