,2011-01-31,2012-01-31,2013-01-31,2014-01-31,2015-01-31,2016-01-31,2017-01-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,7200000.000,8000000.000,7700000.000,59500000.000,
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,-153800000.000,,,
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,,,121230000.000,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,115139000.000,225212000.000,375841000.000,495059000.000,561480000.000,589955000.000,815707000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,36069000.000,1611000.000,7189000.000,8048000.000,7730000.000,59496000.000,8729000.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,84800000.000,,,
AdvertisingExpense,61400000.000,80300000.000,110700000.000,155800000.000,203600000.000,315600000.000,350300000.000
AllocatedShareBasedCompensationExpense,120400000.000,229300000.000,,,,,
AmortizationOfAcquiredIntangibleAssets,,,3900000.000,,,,
AmortizationOfDebtDiscountPremium,22396000.000,23720000.000,25131000.000,46942000.000,36575000.000,24504000.000,25137000.000
AmortizationOfDeferredSalesCommissions,80159000.000,107195000.000,154818000.000,194553000.000,257642000.000,319074000.000,371541000.000
AmortizationOfFinancingCosts,,,1324000.000,4470000.000,4622000.000,4105000.000,5403000.000
AmortizationOfFinancingCostsAndDiscounts,19621000.000,10347000.000,24086000.000,49796000.000,39620000.000,27467000.000,30541000.000
AmortizationOfIntangibleAssets,,,10900000.000,,,,227768000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,9582000.000,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,1405000.000,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,-297657000.000,,,,
BusinessAcquisitionsProFormaRevenue,,,3071286000.000,,,,
CapitalizedComputerSoftwareAdditions,19600000.000,,,,,,
CapitalizedComputerSoftwareAmortization,13100000.000,15800000.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-587014000.000,182992000.000,139961000.000,34390000.000,126482000.000,250246000.000,448186000.000
ComprehensiveIncomeNetOfTax,72623000.000,-5608000.000,-265991000.000,-231632000.000,-304476000.000,-73235000.000,153708000.000
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesPurchaseOfInterestByParent,-156187000.000,,,,,,
CostOfRevenue,323813000.000,488886000.000,683579000.000,968428000.000,,,
CostOfServices,115570000.000,128128000.000,189392000.000,,1289270000.000,1654548000.000,2234039000.000
CurrentFederalTaxExpenseBenefit,29992000.000,9344000.000,12896000.000,-10431000.000,893000.000,40723000.000,153000.000
CurrentForeignTaxExpenseBenefit,13239000.000,15709000.000,30261000.000,39784000.000,50493000.000,57347000.000,71878000.000
CurrentIncomeTaxExpenseBenefit,49507000.000,29399000.000,46178000.000,29108000.000,52774000.000,111093000.000,76657000.000
CurrentStateAndLocalTaxExpenseBenefit,6276000.000,4346000.000,3021000.000,-245000.000,1388000.000,13023000.000,4626000.000
DebtInstrumentConvertibleConversionRatio,11.715,,11.715,,,,
DebtInstrumentConvertibleEffectiveInterestRate,0.059,0.059,0.059,,,,
DebtInstrumentConvertibleInterestExpense,28033000.000,29356000.000,30768000.000,,,,
DeferredCompensationArrangementWithIndividualEmployerContribution,,,,27900000.000,38100000.000,45600000.000,56400000.000
DeferredFederalIncomeTaxExpenseBenefit,-8687000.000,-36601000.000,72656000.000,-128798000.000,8771000.000,1453000.000,-182848000.000
DeferredForeignIncomeTaxExpenseBenefit,-1474000.000,-3940000.000,-4721000.000,-4058000.000,-1112000.000,-415000.000,-12250000.000
DeferredIncomeTaxExpenseBenefit,-14906000.000,-51144000.000,96473000.000,-154868000.000,-3171000.000,612000.000,-230906000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-4745000.000,-10603000.000,28538000.000,-22012000.000,-10830000.000,-426000.000,-35808000.000
DepreciationAndAmortization,75746000.000,157286000.000,216795000.000,369423000.000,448296000.000,525750000.000,632245000.000
EarningsPerShareBasic,0.500,-0.090,-1.920,-0.390,-0.420,-0.070,0.260
EarningsPerShareDiluted,0.470,-0.090,-1.920,-0.390,-0.420,-0.070,0.260
EffectOfExchangeRateOnCashAndCashEquivalents,2385000.000,5325000.000,7437000.000,-7758000.000,-38391000.000,-7109000.000,-27369000.000
EffectiveIncomeTaxRateReconciliationTaxSettlements,,0.500,,,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,44100000.000,76000000.000,113900000.000,147800000.000,170800000.000,180200000.000,228800000.000
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,80600000.000,149100000.000,127200000.000,,,,
