,2016-12-31,2017-03-31
AccruedLiabilitiesCurrent,5000.000,2000.000
AccruedProfessionalFeesCurrent,5000.000,2000.000
AdditionalPaidInCapital,8868.000,8868.000
Assets,1468.000,15059.000
AssetsCurrent,1468.000,3254.000
CashAndCashEquivalentsAtCarryingValue,1468.000,3254.000
CommonStockDiscountOnShares,520.000,520.000
CommonStockParOrStatedValuePerShare,,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000
CommonStockSharesIssued,6799600.000,6799600.000
CommonStockSharesOutstanding,6799600.000,6799600.000
CommonStockValue,680.000,680.000
DeferredCostsCurrentAndNoncurrent,,7788.000
DeferredTaxAssetsOperatingLossCarryforwards,5230.000,
DeferredTaxAssetsValuationAllowance,5230.000,
DueToRelatedPartiesCurrent,600.000,79600.000
Liabilities,5600.000,81600.000
LiabilitiesAndStockholdersEquity,1468.000,15059.000
LiabilitiesCurrent,5600.000,81600.000
OperatingLeasesFutureMinimumPaymentsDue,,56807.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,14182.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,3388.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,19903.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,19334.000
PreferredStockParOrStatedValuePerShare,0.000,0.000
PreferredStockSharesAuthorized,20000000.000,20000000.000
RetainedEarningsAccumulatedDeficit,-13160.000,-75569.000
SecurityDeposit,,4017.000
StockholdersEquity,-4132.000,-66541.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-4132.000,-66541.000
