,2013-01-31,2015-01-31,2016-06-30
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,67000.000
AmortizationOfDebtDiscountPremium,,74166.000,3908.000
AmortizationOfFinancingCosts,,1264.000,
AmortizationOfIntangibleAssets,,57220.000,68664.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,7452959.000,23002083.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-3104.000,726731.000
CashPeriodIncreaseDecrease,21445.000,,
ComprehensiveIncomeNetOfTax,,,-1306820.000
ConversionOfStockSharesConverted1,,,1855692.000
CostOfGoodsSold,,108.000,
CostsAndExpenses,,,1443672.000
Depreciation,,,18479.000
DepreciationAndAmortization,,,87143.000
DerivativeGainLossOnDerivativeNet,,24029.000,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,-147739.000,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,147739.000,
DividendsPreferredStock,,,-62552.000
EarningsPerShareBasicAndDiluted,0.000,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,1.000
GeneralAndAdministrativeExpense,83197.000,86512.000,140048.000
GrossProfit,,117.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-249069.000,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,-1267960.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,-147739.000,
IncomeTaxesPaidNet,0.000,,
IncreaseDecreaseInAccountsAndOtherReceivables,1607.000,,
IncreaseDecreaseInAccountsPayable,,,737954.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,50784.000,35179.000,
IncreaseDecreaseInAccountsReceivable,,225.000,471974.000
IncreaseDecreaseInDueToRelatedPartiesCurrent,-675.000,,
IncreaseDecreaseInInventories,,10080.000,104039.000
IncreaseDecreaseInOperatingCapital,,,174721.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-3100.000,
IncreaseDecreaseInPrepaidExpense,10463.000,,21295.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,7452959.000
InterestExpense,,519.000,35189.000
InterestPaid,,,35189.000
InterestPaidNet,0.000,,
InvestmentIncomeDividend,,,23866.000
LiabilitiesAssumed1,,,61208.000
MarketableSecuritiesGainLoss,,,59834.000
NetCashProvidedByUsedInDiscontinuedOperations,,-530.000,
NetCashProvidedByUsedInFinancingActivities,580000.000,49900.000,574061.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,580000.000,49900.000,574061.000
NetCashProvidedByUsedInInvestingActivities,0.000,60000.000,1325630.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,60000.000,1325630.000
NetCashProvidedByUsedInOperatingActivities,-73540.000,-112474.000,-1172960.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-73540.000,-112474.000,-1172960.000
NetIncomeLoss,-135719.000,-396808.000,-1267960.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,-1369372.000
NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,,,780000.000
NonoperatingIncomeExpense,,-51920.000,146262.000
OperatingExpenses,135719.000,197266.000,17911.000
OperatingIncomeLoss,,-197149.000,-1414222.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,-38860.000
PaymentsOfDebtIssuanceCosts,,,34791.000
PaymentsOfDividendsPreferredStockAndPreferenceStock,,,62552.000
PaymentsToAcquireIntangibleAssets,,,5000.000
PaymentsToAcquireLimitedPartnershipInterests,,,147170.000
PaymentsToAcquireOilAndGasProperty,-485015.000,,
PreferredStockDividendsIncomeStatementImpact,,,62552.000
ProceedsFromIssuanceOfCommonStock,580000.000,49900.000,50000.000
ProceedsFromIssuanceOfDebt,,,340000.000
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,,,256765.000
ProceedsFromLinesOfCredit,,,20495.000
ProceedsFromNotesPayable,,,14178.000
ProceedsFromOtherDebt,,15100.000,
ProceedsFromRelatedPartyDebt,,,71365.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,1477800.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,60000.000,
ProfessionalFees,52522.000,51515.000,607138.000
ProfitLoss,-135719.000,,-1267960.000
RepaymentsOfLongTermDebt,,,5297.000
Revenues,0.000,225.000,29450.000
SalesRevenueNet,0.000,225.000,29450.000
SellingAndMarketingExpense,,,104304.000
SellingExpense,,2019.000,
StockIssued1,,,625000.000
StockIssuedDuringPeriodValueAcquisitions,,380431.000,215000.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,100000.000
StockIssuedDuringPeriodValueConversionOfUnits,,186788.000,
StockIssuedDuringPeriodValueIssuedForCash,,49900.000,
StockIssuedDuringPeriodValueIssuedForServices,,,20000.000
StockIssuedDuringPeriodValueNewIssues,,,300000.000
StockRepurchasedAndRetiredDuringPeriodValue,,,-76102.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,134915.000,
WeightedAverageNumberOfDilutedSharesOutstanding,,314534724.000,359815765.000
WeightedAverageNumberOfSharesOutstandingBasic,,314534724.000,359815765.000
