,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,4043000.000,1332000.000,1308000.000,2253000.000,1920000.000,1874000.000,2059000.000,2363000.000,2087000.000,47210000.000,3205000.000,8676000.000,20621000.000,,,,,,,,
AccountsPayableAndOtherAccruedLiabilities,,,,,,,,,,,,,,2770000.000,5740000.000,6850000.000,14268000.000,4300000.000,29661000.000,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,259168000.000,345153000.000,385101000.000,406820000.000,456333000.000,679019000.000,499343000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,-111789000.000,-227821000.000,-212123000.000,-209868000.000,-243857000.000,-245239000.000,-237599000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,108873000.000,147273000.000,117195000.000,173322000.000,200407000.000,213660000.000,435224000.000,262854000.000,269048000.000,-320833000.000,-84379000.000,-8052000.000,58553000.000,164223000.000,150764000.000,205765000.000,294478000.000,226809000.000,231296000.000,98658000.000,133338000.000
AdditionalPaidInCapital,1789924000.000,1861135000.000,1897172000.000,1904748000.000,2467339000.000,2476170000.000,2493704000.000,2494303000.000,2494932000.000,2495559000.000,2475134000.000,2453018000.000,2451966000.000,2452808000.000,2453698000.000,2454718000.000,2455763000.000,2456797000.000,2451483000.000,2438223000.000,2424741000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,,,,,,,,,14132000.000,14132000.000,
AssetBackedSecuritiesAtCarryingValue,,,,,,,,,,,,,,,,,16925004000.000,16669383000.000,15472580000.000,14302230000.000,12045571000.000
Assets,13790146000.000,17027689000.000,18358202000.000,18586719000.000,21333288000.000,24018320000.000,27275687000.000,26404118000.000,26098861000.000,25976375000.000,22087301000.000,19077360000.000,17965255000.000,17793703000.000,17647913000.000,18516800000.000,18036268000.000,17758193000.000,17046111000.000,16137526000.000,14094505000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,267771000.000,315045000.000,255160000.000,240199000.000,143490000.000,142143000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,35531000.000,9139000.000,21871000.000,9274000.000,46994000.000,12169000.000
AvailableForSaleSecuritiesAmortizedCost,,16157729000.000,17269221000.000,17356772000.000,17917152000.000,21910788000.000,25696118000.000,23419908000.000,24681406000.000,25398721000.000,19801065000.000,17533042000.000,16994200000.000,16427272000.000,16697285000.000,17354770000.000,16619098000.000,16436094000.000,15241655000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,,33499000.000,8994000.000,15777000.000,8267000.000,19848000.000,7658000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,,35531000.000,9139000.000,21871000.000,8879000.000,45164000.000,11510000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,,,,,,,,,4550899000.000,5696910000.000,4349507000.000,1753831000.000,3806664000.000,1835133000.000,5897208000.000,2789198000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,,2032000.000,145000.000,6094000.000,612000.000,25316000.000,3852000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,2244127000.000,677385000.000,233755000.000,723976000.000,,,191579000.000,578212000.000,15637055000.000,10239516000.000,7973580000.000,7266120000.000,1233629000.000,2221676000.000,1305594000.000,35712000.000,2201188000.000,384749000.000,4524126000.000,1396312000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,,,,,,,3317270000.000,3475234000.000,3043913000.000,1718119000.000,1605476000.000,1450384000.000,1373082000.000,1392886000.000
AvailableForSaleSecuritiesEquitySecurities,,,,,,,,,,,,,,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6603000.000,6603000.000,6017000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,10297000.000,2067000.000,138000.000,1112000.000,,,121000.000,1568000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesPledgedAsCollateral,12026328.000,15444263000.000,16638918000.000,17012472000.000,17377453000.000,21178062000.000,24857784000.000,22591973000.000,23683027000.000,24163526000.000,19272664000.000,17049670000.000,15897380000.000,15677054000.000,15660522000.000,16538214000.000,15882265000.000,15759447000.000,14904322000.000,13932415000.000,11540366000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses1,,,2067000.000,138000.000,1112000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,,,,121000.000,1568000.000,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,269465000.000,347220000.000,385239000.000,407932000.000,456333000.000,679019000.000,499464000.000,482892000.000,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,268881000.000,233213000.000,88338000.000,347045000.000,715745000.000,288691000.000,150846000.000,168424000.000,315253000.000,88987000.000,547536000.000,763326000.000,250258000.000,377350000.000,215073000.000,,627673000.000,588608000.000,711148000.000,816715000.000,705920000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,,,,,,,,,,,,627673000.000,588608000.000,711148000.000,816715000.000,705920000.000
CashCashEquivalentsAndShortTermInvestments,,,,,,,,,,,,,,,,627595000.000,627673000.000,588608000.000,,,
CashFlowHedgeDerivativeInstrumentLiabilitiesAtFairValue,,113399000.000,233392000.000,219167000.000,219959000.000,250933000.000,273120000.000,243945000.000,220040000.000,,,,,,,,,,,,
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAcquiredDuringPeriodAtAcquisitionAtFairValue,,,,13811000.000,,,,,,,,,,,,,,,,,
CertainLoansAcquiredInTransferAccountedForAsHeldToMaturityDebtSecuritiesCarryingAmountNet,,15000000.000,15000000.000,15000000.000,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000.000,100000000.000,100000000.000,100000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,72571570.000,75091570.000,76546720.000,76823220.000,97779404.000,98074404.000,98809404.000,98822654.000,98830054.000,98830054.000,97908523.000,96601523.000,96515027.000,96516761.000,96719908.000,96771158.000,96790541.000,96790541.000,96770690.000,95773767.000,94529206.000
CommonStockSharesOutstanding,72571570.000,75091570.000,76546720.000,76823220.000,97779404.000,98074404.000,98809404.000,98822654.000,98830054.000,98830054.000,97908523.000,96601523.000,96515027.000,96516761.000,96601523.000,96601523.000,96771158.000,96771158.000,96771158.000,95773767.000,94529206.000
CommonStockValue,72000.000,75000.000,77000.000,77000.000,98000.000,98000.000,99000.000,99000.000,99000.000,99000.000,98000.000,97000.000,97000.000,97000.000,97000.000,97000.000,97000.000,97000.000,97000.000,96000.000,95000.000
DebtAndCapitalLeaseObligations,,,,,,,,,,,,,,,,,,,14288113000.000,13575722000.000,11543519000.000
DebtInstrumentBasisSpreadOnVariableRate,,,,0.040,,,,,,,,,,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,0.040,0.040,0.040,0.040,0.040,0.040,0.040,0.040,0.040,,,,,,,,
DebtWeightedAverageInterestRate,,,,,,,,,,,,,,,,,,,,0.028,0.028
DerivativeAssets,,,,,,,,,,,,,,28581000.000,31002000.000,27151000.000,35285000.000,5037000.000,4365000.000,2914000.000,20207000.000
