,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,12737.000,26555.000,40062.000,52478.000,69001.000,97221.000,112313.000,100315.000,130511.000,165441.000,193856.000,198512.000,184885.000
AccountsReceivableNet,37.000,30.000,28277.000,53199.000,53363.000,,,,,,,,
AccountsReceivableNetCurrent,,,,,,34528.000,30835.000,20710.000,13274.000,1358.000,3656.000,11035.000,4338.000
AccruedLiabilitiesCurrent,,0.000,3722.000,,18000.000,36000.000,54000.000,72000.000,90000.000,108000.000,126000.000,144000.000,162000.000
AdditionalPaidInCapital,61477.000,1256816.000,1302134.000,1345460.000,1398622.000,1666832.000,1722608.000,1925406.000,2150043.000,2263294.000,2279214.000,2329411.000,2680618.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,0.000,12923.000,13446.000,16740.000,22363.000,22681.000,0.000,0.000,0.000
Assets,30785.000,122973.000,139027.000,130468.000,139385.000,102609.000,54683.000,109516.000,154807.000,129945.000,118099.000,126525.000,180434.000
AssetsCurrent,30785.000,122973.000,139027.000,130468.000,139385.000,102609.000,54683.000,109516.000,154807.000,129945.000,118099.000,126525.000,180434.000
BankLoans,,,,,,10176.000,9603.000,8619.000,7602.000,6513.000,5418.000,5048.000,4424.000
Cash,10748.000,49028.000,25517.000,5059.000,20202.000,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,10748.000,49028.000,25517.000,5059.000,20202.000,16059.000,3471.000,19818.000,4197.000,5481.000,384.000,5396.000,72536.000
CommitmentsAndContingencies,0.000,0.000,0.000,0.000,0.000,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,20330000.000,25130560.000,25312560.000,25486560.000,25700060.000,26588588.000,26812588.000,27576838.000,28177432.000,28501932.000,28581932.000,28884432.000,29574432.000
CommonStockSharesOutstanding,20330000.000,25130560.000,25312560.000,25486560.000,25700060.000,26588588.000,26812588.000,27576838.000,28177432.000,28501932.000,28581932.000,28884432.000,29574432.000
CommonStockValue,20330.000,25131.000,25313.000,25487.000,25700.000,26589.000,26813.000,27577.000,28177.000,28502.000,28582.000,28884.000,29574.000
ConvertibleNotesPayable,,,,,,,,,,,,,6076.000
ConvertibleNotesPayableCurrent,,,,,,,,,,,,,6076.000
DebtInstrumentFaceAmount,,,,,,,,,,,,,275000.000
DebtInstrumentFairValue,,,,,,10176.000,,,,6513.000,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,-12250.000
DebtLongtermAndShorttermCombinedAmount,,,,,,10176.000,9603.000,8619.000,7602.000,6513.000,5418.000,5048.000,4424.000
DeferredRevenue,,457.000,0.000,0.000,0.000,,,,,,,,
DeferredTaxAssetsGross,,,,,,565926.000,,,,346487.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,196982.000,,,,346487.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,368944.000,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,565926.000,,,,346487.000,,,
DueToOfficersOrStockholdersCurrent,,,,,,,,,14000.000,23000.000,25000.000,44984.000,995.000
DueToRelatedPartiesCurrent,,,,15000.000,15000.000,5000.000,5000.000,,,1000.000,,28.000,
FinancialLiabilitiesFairValueDisclosure,,,,,,10176.000,,,,6513.000,,,
InventoryFinishedGoods,,,,,48581.000,35273.000,17878.000,15758.000,129095.000,113517.000,104612.000,101906.000,95372.000
InventoryGross,,1500.000,3688.000,4904.000,60694.000,46936.000,,,,,,,
InventoryNet,,,,,,46936.000,17878.000,15758.000,135736.000,121706.000,112801.000,110095.000,103561.000
LiabilitiesAndStockholdersEquity,30785.000,122973.000,139027.000,130468.000,139385.000,102609.000,54683.000,109516.000,154807.000,129945.000,118099.000,126525.000,180434.000
LiabilitiesCurrent,207531.000,202250.000,233123.000,248387.000,285684.000,142228.000,175368.000,176452.000,238732.000,301731.000,349258.000,392572.000,358380.000
LongTermDebt,,,,,,6169.000,5548.000,4482.000,3381.000,2222.000,1016.000,,
OperatingLossCarryforwards,,,,,,566000.000,,,,1012000.000,,,
OperatingLossCarryforwardsValuationAllowance,,,,,,124825.000,,,,149505.000,,,
OtherAssetsCurrent,20000.000,72415.000,81546.000,67307.000,5126.000,5086.000,2499.000,53230.000,1600.000,1400.000,1258.000,,
OtherLiabilitiesCurrent,,,,,,36000.000,54000.000,72000.000,90000.000,108000.000,126000.000,144000.000,162000.000
RetailRelatedInventoryPackagingAndOtherSupplies,,,,,12113.000,11662.000,,,6641.000,8189.000,8189.000,8189.000,8189.000
RetainedEarningsAccumulatedDeficit,-270358.000,-1372074.000,-1431436.000,-1497484.000,-1578157.000,-1739208.000,-1875654.000,-2024401.000,-2265526.000,-2465804.000,-2539971.000,-2624342.000,-2888138.000
ShortTermBorrowings,3575.000,3649.000,15000.000,3820.000,3903.000,4007.000,4055.000,4137.000,4221.000,4290.000,4402.000,5048.000,4424.000
StockholdersEquity,-188551.000,-90127.000,-103989.000,-126537.000,-153835.000,-45788.000,-126234.000,-71418.000,-87306.000,-174008.000,-232175.000,-266047.000,-177946.000
